"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"NRU",2020,"Male",0.0453448861661999,0.0752947889097867,0.0582364848416566,0.13130690005862,0.0722788341680647,0.124529338887087,0.0386263440087823,0.150494013462408,0.159903811137542,0.103866596280354,0,15,19,1,7.0752256720493,1,7.0752256720493,0.0401180020794981,0,0.167197476654532,0,0,0,0,0,0.0279,0.0386263440087823
"NRU",2021,"Male",0.0452321898612753,0.0753615911542488,0.0582993279796719,0.13146949774482,0.0723547624398652,0.124678368368743,0.0377770281640036,0.150652806511546,0.160065264374885,0.103991161321443,0,15,19,1,6.90228002683439,1,6.90228002683439,0.0401180020794981,0,0.167197476654532,0,0,0,0,0,0.0279,0.0377770281640036
"OMN",2000,"Male",0.041267569091307,0.0177551504127885,0.0553410768144031,0.492459298243029,0.0626319163683857,0.0235928935454749,0.0792714142391932,0.109010015643773,0.0958394939732493,0.0188443017481204,0,15,19,126,4.44556498509216,126,4.44556498509216,0.0022710438333194,0,1.20188224339308,0.00171582608695652,0,0,0,0,3.5154,9.98819819413834
"OMN",2001,"Male",0.0398912907779926,0.017289738863485,0.0537938321149286,0.504762079494932,0.0613524986553805,0.0224792098184947,0.0766728699175644,0.108120988000866,0.0937174476917832,0.0183684129772629,0,15,19,124,4.3387502516407,124,4.3387502516407,0.00218777203818728,0,1.1275094181002,0.00136385964912281,0,0,0,0,3.4596,9.50743586977799
"OMN",2002,"Male",0.0384017662061886,0.0168186025521452,0.052211231357552,0.518981831680705,0.0597603872710206,0.0213128750369918,0.0736294152716104,0.106477196664634,0.0911256216026741,0.0177455920448641,0,15,19,121,4.24345051758973,121,4.24345051758973,0.00215618827621594,0,1.06498035386801,0.00137929203539823,0,0,0,0,3.3759,8.90915924786486
"OMN",2003,"Male",0.0365600546142623,0.0162866267496987,0.0504427393203136,0.537914611079289,0.0574928182057231,0.0199450766831143,0.069959621029878,0.103317724130162,0.0874914546820025,0.0167660374141549,0,15,19,119,4.16007057413137,119,4.16007057413137,0.0021376110914011,0,1.03850292802693,0.001685625,0,0,0,0,3.3201,8.32519490255548
"OMN",2004,"Male",0.0339244802136138,0.0155128134810231,0.0484192762286919,0.565454927503221,0.0538057773717314,0.0185183953483003,0.0653015441992965,0.0974638419267099,0.0817172291001205,0.0157656814677809,0,15,19,118,4.06837183316847,118,4.06837183316847,0.00207387099734846,0,0.988995654612058,0.00204216216216216,0,0,0,0,3.2922,7.70558221551699
"OMN",2005,"Male",0.0307682781887422,0.0145642598622697,0.0459032290543153,0.599921880714253,0.0491731196991759,0.0168231394486779,0.0599130828402425,0.0896471570934902,0.0745143810090023,0.0143755142017078,0,15,19,122,3.98145154300966,122,3.98145154300966,0.00195132152448655,0,0.945375187376952,0.00244463636363636,0,0,0,0,3.4038,7.30939610650958
"OMN",2006,"Male",0.0272923775541192,0.0134049694304834,0.042581733839901,0.639527236531167,0.0439524188660077,0.0148726528536241,0.0536262812464946,0.0807560559697852,0.0664906448648144,0.0126476337904098,0,15,19,124,3.9269285565297,124,3.9269285565297,0.00190056386053327,0,0.917105083909022,0.00294743119266055,0,0,0,0,3.4596,6.64965887456533
"OMN",2007,"Male",0.0238616168837408,0.0121734624390929,0.039071145239142,0.679425710324473,0.0386875842379882,0.0130400914058304,0.0469465471176919,0.0717076796581309,0.0584696540737237,0.0110785296647312,0,15,19,122,3.90050629293756,122,3.90050629293756,0.00196233080730656,0,0.943604980128934,0.00357564814814815,0,0,0,0,3.4038,5.72747874835841
