"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD"
"BHR",2006,"Male",0.0176363586925679,0.00764901488554614,0.0208014939950853,0.753697709549057,0.0318763598277311,0.00649586950505207,0.0320820224732771,0.0667145950001998,0.0563816061043763,0.00666496996710759,0,15,19,27,3.26297546343276,27,3.26297546343276,0.109042046898872,0.0163607965633836,0.230114006785574,0.031573125,0,0,0,0,0.7533
"BHR",2007,"Male",0.0164288357573994,0.00728909097590668,0.0193708702390513,0.7695888568932,0.0299649562461225,0.0058101751060808,0.030150317429426,0.0629390616253127,0.0526692345396169,0.00578860118788326,0,15,19,27,3.2325934915014,27,3.2325934915014,0.211045779474928,0.0485295701228633,0.394782848340802,0.032094,0,0,0,0,0.7533
"BHR",2008,"Male",0.0162045338467436,0.00719747923668835,0.0184182517494447,0.773240984210767,0.0298522686210379,0.00538908109413011,0.0294253600631512,0.0628611742272899,0.05215397777558,0.00525688917516707,0,15,19,26,3.20066973362908,26,3.20066973362908,0.16465446317876,0.0219852090282509,0.355633419907719,0.0297786666666667,0,0,0,0,0.7254
"BHR",2009,"Male",0.0168538218846138,0.00737437362964809,0.0182372553606142,0.765297516827693,0.0313294348010925,0.00535929522273591,0.0298585588515266,0.0660211632141417,0.0543576158363917,0.0053109643715422,0,15,19,25,3.16593627364958,25,3.16593627364958,0.169113250346243,0.0111705114159412,0.399494001459553,0.0289166666666667,0,0,0,0,0.6975
"BHR",2010,"Male",0.0177955019809335,0.00760583092059087,0.0183239785271549,0.753037967385613,0.0333726746451909,0.00552299989668863,0.0306419536535229,0.070494809159358,0.0574685545050077,0.0057357293259394,0,15,19,24,3.10915679687127,24,3.10915679687127,0.213354596618647,0.0434674057869437,0.415880945530586,0.027472,0,0,0,0,0.6696
"BHR",2011,"Male",0.0187844504089429,0.0078164363436891,0.0184168411588957,0.739871046594616,0.0355631511570682,0.00572857766390569,0.0314233743579454,0.075394627474111,0.060688980236815,0.00631251460401083,0,15,19,24,3.04461030819775,24,3.04461030819775,0.0540283284594405,0.00931520037117884,0.11039107900051,0.0286114285714286,0,0,0,0,0.6696
"BHR",2012,"Male",0.0198939382382749,0.00805232790847935,0.0185538242535543,0.72493261161556,0.0380397567208742,0.00596079776252129,0.0323037715476355,0.0809234240714751,0.0643297150459527,0.00700983283567273,0,15,19,23,2.97087455791233,23,2.97087455791233,0.105410974527576,0.0245069588063008,0.196378351299314,0.0270578571428571,0,0,0,0,0.6417
"BHR",2013,"Male",0.0209720116078825,0.00824226595354491,0.0186232821280843,0.709908782692207,0.0405253228170748,0.00620458310239097,0.0331584966708504,0.0866359340121871,0.0678726866596801,0.00785663435609812,0,15,19,21,2.89672963935133,21,2.89672963935133,0.129176305655421,0.0361048867217757,0.222434440945745,0.0249,0,0,0,0,0.5859
"BHR",2014,"Male",0.0220459086373858,0.00840850022693281,0.0186012719026695,0.694870154368948,0.0430777828712999,0.00640137751843331,0.0340367519807084,0.0925281450438095,0.0713331681998288,0.00869693924998354,0,15,19,21,2.79899482946579,21,2.79899482946579,0.149182436612332,0.0679272879344712,0.230437585290192,0.0264923076923077,0,0,0,0,0.5859
"BHR",2015,"Male",0.0232381488309419,0.00860801164018482,0.0184718378922609,0.678886275265896,0.0459536342814316,0.00646797964875422,0.0351135830852553,0.0989053103279184,0.0751106199094526,0.0092445991179045,0,15,19,21,2.68713771144871,21,2.68713771144871,0.153177538363501,0.0697463789154025,0.236608697811599,0.0253130769230769,0,0,0,0,0.5859
"BHR",2016,"Male",0.0245784784860055,0.00880219515983623,0.0184902587086629,0.660445538873101,0.0491203131167404,0.00668759053178803,0.0363600558981982,0.106090635925642,0.079138143583206,0.0102867897168198,0,15,19,21,2.57542639082152,21,2.57542639082152,0.159200338488097,0.0724887424568065,0.245911934519387,0.0214684615384615,0,0,0,0,0.5859
"BHR",2017,"Male",0.0265201919491812,0.00906455412691998,0.0184904791090244,0.634925590350669,0.0535336354028274,0.00695745056704383,0.0378186975319094,0.116198591941831,0.08497826287833,0.011512546142263,0,15,19,20,2.47885550909108,20,2.47885550909108,0.166824752349941,0.0759603693025838,0.257689135397299,0.0182307692307692,0,0,0,0,0.558
"BHR",2018,"Male",0.029754827648525,0.00950640915174712,0.0185723852030927,0.593825555858446,0.0605916802887721,0.00739373486193974,0.0397983060274365,0.132339223510388,0.0949554215151659,0.0132624559344873,0,15,19,19,2.34509822528299,19,2.34509822528299,0.175239588942264,0.0797918995875452,0.270687278296984,0.0161353846153846,0,0,0,0,0.5301
"BHR",2019,"Male",0.034152874498701,0.0100028329230743,0.0187630476093613,0.537515294890197,0.0699624010757399,0.00819802508117682,0.0418379775859965,0.154422850361312,0.108567367116282,0.0165773288581592,0,15,19,19,2.29788226916436,19,2.29788226916436,0.183248104258107,0.0834384194734122,0.283057789042801,0.0166566666666667,0,0,0,0,0.5301
"BHR",2020,"Male",0.0387602489981564,0.0104621920160602,0.0188279848158661,0.479849006024617,0.0797811458722976,0.0089242742377815,0.0435301427279555,0.177259363709208,0.122751503583718,0.0198541380143394,0,15,19,18,2.23175341556316,18,2.23175341556316,0.183248104258107,0.0834384194734122,0.283057789042801,0.01404,0,0,0,0,0.5022
"BHR",2021,"Male",0.043168193627832,0.0108431138649113,0.0187071015919249,0.425494422244437,0.0892570144130394,0.00948937463344198,0.0447921558210302,0.199000536840193,0.136398767003173,0.0228493199600167,0,15,19,18,2.17090120603837,18,2.17090120603837,0.183248104258107,0.0834384194734122,0.283057789042801,0.01089,0,0,0,0,0.5022
"BHS",2000,"Male",0.048819206368689,0.0138549847981611,0.0467005558535896,0.156251275609385,0.0765514623406905,0.0923132934561447,0.0407616473825916,0.13877449004011,0.294228257006941,0.0917448271436972,0,15,19,19,6.49909179470385,19,6.49909179470385,0,0,0,0.540608461538462,0,0,0,0,0.5301
"BHS",2001,"Male",0.0489597848676524,0.0136389291148753,0.0454911609574416,0.148690537407879,0.0780750003298876,0.0910528290169423,0.0398048803140124,0.142186889276884,0.29685481991779,0.0952451687966354,0,15,19,18,6.2600359618523,18,6.2600359618523,0,0,0,0.655611428571429,0,0,0,0,0.5022
"BHS",2002,"Male",0.049031581979957,0.0134270650932766,0.0444218811404734,0.143467449281155,0.0795449436099382,0.0896087632787172,0.0389838700699964,0.145415971475481,0.297180908239662,0.0989175658313431,0,15,19,17,6.05833607336161,17,6.05833607336161,0,0,0,0.753597857142857,0,0,0,0,0.4743
"BHS",2003,"Male",0.049196179287186,0.0132782560936801,0.0434933044545538,0.140038854712853,0.0810562446158159,0.0877704283648415,0.0383827193771109,0.14848542995296,0.296511718425525,0.101786864715474,0,15,19,17,5.92164753759752,17,5.92164753759752,0,0,0,0.669029333333333,0,0,0,0,0.4743
"BHS",2004,"Male",0.0493556512275077,0.0131698888452833,0.0427258756861481,0.139055742820731,0.0824309017747874,0.0857723142787969,0.0379709999386553,0.15118744813429,0.294006738693004,0.104324438600796,0,15,19,17,5.8732847331066,17,5.8732847331066,0,0,0,0.421033333333333,0,0,0,0,0.4743
"BHS",2005,"Male",0.0493352504062207,0.0130551823204402,0.0418157551902235,0.139872409061316,0.0828400727029421,0.0838635162031659,0.0374529075370563,0.15289723608813,0.292817148472673,0.106050522017831,0,15,19,17,5.89349319906021,17,5.89349319906021,0,0,0,0.433998666666667,0,0,0,0,0.4743
"BHS",2006,"Male",0.0492362385219518,0.0129577519577002,0.0408805628803451,0.142489730411058,0.0826755005612514,0.0819477687588029,0.0369530066544781,0.153939276979489,0.291848586078375,0.107071577196549,0,15,19,18,5.99155051519145,18,5.99155051519145,0,0,0,0.504636,0,0,0,0,0.5022
"BHS",2007,"Male",0.0490520617977373,0.0128644534619912,0.0399258701220411,0.146782283314948,0.0819559908089483,0.0801126662812889,0.0364400831137887,0.154340524780989,0.290944044293457,0.107582022024811,0,15,19,20,6.18169498915372,20,6.18169498915372,0,0,0,0.568506666666667,0,0,0,0,0.558
"BHS",2008,"Male",0.0488770623454125,0.0127854665482114,0.0390472388725752,0.15171059719174,0.081051952290722,0.0784306785611994,0.0359386789373415,0.154414999996857,0.289828881509585,0.107914443746357,0,15,19,21,6.38871193886442,21,6.38871193886442,0,0,0,0.61859,0,0,0,0,0.5859
"BHS",2009,"Male",0.0487237869718941,0.0127135641398251,0.0382973611427247,0.157288540925181,0.0800528527719745,0.0769655736854133,0.0354381020590088,0.154229294194446,0.288096879783525,0.108194044326007,0,15,19,22,6.61058912203899,22,6.61058912203899,0,0,0,0.6822475,0,0,0,0,0.6138
"BHS",2010,"Male",0.0484943735999188,0.012611320003968,0.0375599482834421,0.164376909462616,0.0787256596449658,0.07560130932321,0.0348044855316027,0.153758663445114,0.286530846006846,0.107536484698317,0,15,19,23,6.81625408353468,23,6.81625408353468,0,0,0,0.565278666666667,0,0,0,0,0.6417
"BHS",2011,"Male",0.0482151527740273,0.0125024372326616,0.0368695546422787,0.171801554849905,0.077496224826837,0.0741386988889362,0.0341404178660751,0.153373181130217,0.284779588393792,0.106683189395269,0,15,19,23,6.95476027214692,23,6.95476027214692,0,0,0,0.531330666666667,0,0,0,0,0.6417
"BHS",2012,"Male",0.0478471916839301,0.0123928697382833,0.0361653998219344,0.178580489554422,0.0764825495084617,0.0724144320333837,0.0335136382209066,0.15322466484918,0.283152383367732,0.106226381221766,0,15,19,24,7.11224446534855,24,7.11224446534855,0,0,0,0.633584,0,0,0,0,0.6696
"BHS",2013,"Male",0.0475174118374688,0.0123256010316242,0.0354931392732469,0.182964755073446,0.0760723096255459,0.0703545240026508,0.033057484167537,0.15371224453891,0.282011110801036,0.106491419648534,0,15,19,24,7.16698760807837,24,7.16698760807837,0,0,0,0.763028571428571,0,0,0,0,0.6696
"BHS",2014,"Male",0.0472258138815643,0.012319995042498,0.0347787276614115,0.18360723723506,0.0765136076208336,0.0677121990387903,0.0328676031129909,0.155154178339036,0.281623809466106,0.108196828601709,0,15,19,24,7.08972619707516,24,7.08972619707516,0,0,0,0.708462857142857,0,0,0,0,0.6696
"BHS",2015,"Male",0.0470242697828343,0.0123371741365301,0.0340876533007239,0.181108869065135,0.0777079357944208,0.0649494304545191,0.0327983340709198,0.157589569643395,0.281537582382007,0.110859181369515,0,15,19,23,6.89714860823315,23,6.89714860823315,0,0,0,0.493650769230769,0,0,0,0,0.6417
"BHS",2016,"Male",0.0468747204910052,0.0123261993306523,0.0334364893614314,0.176653749492819,0.0794260873359141,0.0624032916142932,0.0326614287197926,0.160868381736029,0.280953836975798,0.114395814942265,0,15,19,22,6.58936609657159,22,6.58936609657159,0,0,0,0.514173846153846,0,0,0,0,0.6138
"BHS",2017,"Male",0.0467711547500144,0.0122445490257128,0.0328374021416342,0.17151954460175,0.0814692785777547,0.0603109512097281,0.0322855768601108,0.164900498507599,0.27925102098464,0.118410023341056,0,15,19,21,6.20680002055989,21,6.20680002055989,0,0,0,0.50302,0,0,0,0,0.5859
"BHS",2018,"Male",0.046660048472551,0.0120435266388629,0.0323335781430315,0.167165367744451,0.0834779257731574,0.0590140591047167,0.0315265952309533,0.169349305372713,0.275383701664297,0.123045891855265,0,15,19,19,5.74608878563339,19,5.74608878563339,0,0,0,0.267658181818182,0,0,0,0,0.5301
"BHS",2019,"Male",0.0433168485451789,0.0116726854654686,0.0294568807340894,0.252591030272407,0.0660623859699001,0.0541034674472493,0.0303440066617827,0.146029709203711,0.26869163897499,0.0977313467252232,0,15,19,17,5.25766443817644,24,7.27441143122668,0,0,0,0.195747272727273,0,0,0,0,0.4743
"BHS",2020,"Male",0.0465485256068073,0.0115297588628009,0.0314798236082977,0.157851511219055,0.0872811878299401,0.0577935653923069,0.0295910459067022,0.178326943996235,0.265971536515625,0.13362610106223,0,15,19,16,4.79756352349522,16,4.79756352349522,0,0,0,0.275607272727273,0,0,0,0,0.4464
"BHS",2021,"Male",0.0465363676556135,0.0113209521784753,0.0311508483005781,0.152923674133524,0.0888163127340471,0.0575551985581489,0.0287792255390987,0.18186708116946,0.262179099783508,0.138871239947546,0,15,19,15,4.41999422838933,15,4.41999422838933,0,0,0,0.354,0,0,0,0,0.4185
"BIH",2000,"Male",0.055380629369684,0.0148387013656192,0.0928889998008977,0.0295861647581899,0.111741744298676,0.168583811955667,0.0663015621827115,0.138000772946426,0.20948368520187,0.113193928120259,0,15,19,106,2.85232355812706,106,2.85232355812706,1.80116604896081,0.730022075719384,3.21343191972427,0.0014589247311828,0,0,0,0,2.9574
"BIH",2001,"Male",0.0553370111312694,0.014883020205228,0.0945122254851728,0.0306845889898177,0.115116650091395,0.166165360122058,0.0669423586874569,0.139999927241495,0.201855058411869,0.114503799634239,0,15,19,101,2.73342849181147,101,2.73342849181147,1.82340857779116,0.745984563468502,3.23227204296798,0.00153129032258065,0,0,0,0,2.8179
"BIH",2002,"Male",0.0552915331186025,0.014850839232503,0.0948357207523599,0.0310544179344348,0.117429762827561,0.164295157012968,0.0668423172032977,0.141668141695579,0.19815409574093,0.115578014481764,0,15,19,96,2.65025966133502,96,2.65025966133502,1.84492952259683,0.761482574119134,3.25034084543307,0.00163826086956522,0,0,0,0,2.6784
"BIH",2003,"Male",0.0552179899878361,0.0147358222022066,0.094033018144967,0.0307279645235816,0.118753572458998,0.163159060578066,0.0660762925845548,0.142971707317621,0.197290837276547,0.117033734925621,0,15,19,91,2.59557416579387,91,2.59557416579387,1.864245612914,0.775506673794538,3.26621681735838,0.00174,0,0,0,0,2.5389
"BIH",2004,"Male",0.0551667053414896,0.0145536664928705,0.0921210337621362,0.0297052036323018,0.11924897881307,0.162533846211978,0.0647088642384072,0.144048952619068,0.199421211368002,0.118491537520677,0,15,19,87,2.55620914090282,87,2.55620914090282,1.8803259151986,0.787232419066002,3.27928048839779,0.00159170454545455,0,0,0,0,2.4273
"BIH",2005,"Male",0.0551902601151095,0.0143278192743429,0.0896927233622065,0.0283079341435517,0.119911036004387,0.161785400918532,0.0631715361725536,0.145352959194279,0.201951421781392,0.120308909033646,0,15,19,83,2.52210882134404,83,2.52210882134404,1.89193830386736,0.795752657891967,3.28855693792617,0.000701547619047619,0,0,0,0,2.3157
"BIH",2006,"Male",0.0552645186099002,0.0140643265405757,0.086894041998514,0.0266335076084605,0.120825056207146,0.1608406675866,0.0615075228956113,0.146905633398489,0.204558859623084,0.122505865531619,0,15,19,77,2.45560034048714,77,2.45560034048714,1.897818219018,0.800147332277838,3.29301266022048,0.000467848101265823,0,0,0,0,2.1483
"BIH",2007,"Male",0.055414169978875,0.0137599702477159,0.0839923518270076,0.0248961674035103,0.122115979170472,0.159869963520753,0.0597293075751015,0.148833820560761,0.206660105397434,0.12472816431837,0,15,19,72,2.38394225262954,72,2.38394225262954,1.89595080198865,0.799182261071467,3.29030562275155,0.00106054054054054,0,0,0,0,2.0088
"BIH",2008,"Male",0.0555662634123574,0.0134111330670245,0.0811842509774363,0.0232465848553673,0.123620587668107,0.159105560351321,0.0578450360336702,0.150978753237129,0.207757406400315,0.127284423997272,0,15,19,65,2.28675190593113,65,2.28675190593113,1.88359165925451,0.791325214347251,3.27679933472175,0.00148840579710145,0,0,0,0,1.8135
"BIH",2009,"Male",0.0556879001420388,0.0130288791794928,0.0786753787913235,0.0218602840815812,0.125095753109568,0.158834855025096,0.0558764775723331,0.153178833937591,0.207712277848945,0.130049360312031,0,15,19,58,2.17960625101879,58,2.17960625101879,1.8577381949215,0.774967670307069,3.24831157384329,0.00145460317460317,0,0,0,0,1.6182
"BIH",2010,"Male",0.0557322598616604,0.0126482691139257,0.0764540057974548,0.0208022846106094,0.126260884921049,0.158803974784528,0.0539430448516162,0.155197207692225,0.207166238472439,0.132991829894492,0,15,19,52,2.09906786510031,52,2.09906786510031,1.81634010310455,0.748963436291367,3.20213000043955,0.00138965517241379,0,0,0,0,1.4508
"BIH",2011,"Male",0.0556950834661475,0.012323057463903,0.0744035578309895,0.0200542180314332,0.127094855702656,0.158204316799545,0.0523081067974777,0.156935748615659,0.207048969304139,0.13593208598805,0,15,19,50,2.05428097962432,50,2.05428097962432,1.75795017535055,0.712506454782943,3.13633116170283,0.00125471698113208,0,0,0,0,1.395
"BIH",2012,"Male",0.0556003567935546,0.0120507857671148,0.0724965144445015,0.019579091563499,0.127580342767344,0.157128053108208,0.0509562887557082,0.158377031409057,0.207495658281212,0.138735877109802,0,15,19,50,2.04602370045682,50,2.04602370045682,1.60253249407729,0.621354916052344,2.94353273407486,0.00112244897959184,0,0,0,0,1.395
"BIH",2013,"Male",0.0554840246283069,0.0118441624099064,0.0704632921036325,0.0192177812358244,0.127892291267163,0.154938939724101,0.0499336891200877,0.15960271918059,0.209056892411484,0.141566207918904,0,15,19,51,2.07317925992856,51,2.07317925992856,1.44136152973915,0.526354443343191,2.74502125918788,0.00111765957446809,0,0,0,0,1.4229
"BIH",2014,"Male",0.0553939747486887,0.0116819117035459,0.0682721838765037,0.0188881160998822,0.128070388201391,0.151921912610867,0.0491674207840928,0.160701643933725,0.21169151239318,0.144210935648123,0,15,19,52,2.13138808242452,52,2.13138808242452,1.28265666566512,0.432361886982166,2.55088433604887,0.00129422222222222,0,0,0,0,1.4508
"BIH",2015,"Male",0.0553406773661591,0.0115451708170757,0.0658243977984322,0.0184557954580216,0.128129455518281,0.148199368185403,0.0484760272904176,0.161727753395914,0.215441015861938,0.146860338308357,0,15,19,51,2.2032644525678,51,2.2032644525678,1.20251806707138,0.464896212534963,2.21286556360924,0.00185785714285714,0,0,0,0,1.4229
"BIH",2016,"Male",0.055308379572454,0.0114573268045614,0.063052364289238,0.0178281312227337,0.128265888590136,0.143127486484489,0.0479852630695706,0.162718521698743,0.220633617226635,0.149623021041439,0,15,19,50,2.29246443524889,50,2.29246443524889,1.12806822230979,0.498109380912897,1.88987652419066,0.00142307692307692,0,0,0,0,1.395
"BIH",2017,"Male",0.0552319049124058,0.0113881904771803,0.060203243868988,0.0170291537485519,0.128478885956071,0.137404713387261,0.0476353837512566,0.163596327972896,0.226345139885519,0.15268705603987,0,15,19,48,2.3659160899574,48,2.3659160899574,1.04883349934566,0.442255624445734,1.81973362469978,0.000946285714285714,0,0,0,0,1.3392
"BIH",2018,"Male",0.0551188783469027,0.0113123229330738,0.0574557451114351,0.0161326565136797,0.128961374456594,0.13155615710809,0.0472801463824519,0.16455847337937,0.231621407585821,0.156002838182581,0,15,19,46,2.39093382532728,46,2.39093382532728,0.973086655821568,0.388286532460652,1.75440037008275,0.00092,0,0,0,0,1.2834
"BIH",2019,"Male",0.0549445404373348,0.0112128666819302,0.0550365880330143,0.015300489518261,0.129598636218105,0.126279003353141,0.0468965862015086,0.165538343328871,0.23548224954874,0.159710696679094,0,15,19,43,2.37100533905293,43,2.37100533905293,0.899728425856537,0.335629643352129,1.69229634751323,0.000888666666666667,0,0,0,0,1.1997
"BIH",2020,"Male",0.0547927241611336,0.0111093722518865,0.0533473893293622,0.0146952734460057,0.130144244671253,0.122749272842968,0.0464985862111012,0.166330310196428,0.237514226858278,0.162818600031583,0,15,19,41,2.32758610718279,41,2.32758610718279,0.899728425856537,0.335629643352129,1.69229634751323,0.000878571428571428,0,0,0,0,1.1439
"BIH",2021,"Male",0.0547084777185261,0.0110077290538325,0.0521412372308018,0.0142727709046643,0.130703125303729,0.120371443419523,0.0460545171935655,0.167163839191478,0.238435323787716,0.165141536196165,0,15,19,39,2.27505937348068,39,2.27505937348068,0.899728425856537,0.335629643352129,1.69229634751323,0.000863571428571429,0,0,0,0,1.0881
"BLR",2000,"Male",0.0435495165439427,0.0111691294312057,0.0611744964052845,0.0742066511888147,0.0741056532789072,0.120760487251327,0.0523632834815411,0.104642635054804,0.330159231505992,0.127868915858181,0,15,19,499,5.94793431716226,499,5.94793431716226,8.80639549631374,6.47185419770031,13.7600661962753,0.0720596734693878,0,0,0,0,13.9221
"BLR",2001,"Male",0.0432000489215224,0.0111302933036,0.0615705136708045,0.0763678895213745,0.0749521515376367,0.119129521383698,0.0519592928555259,0.105782884637771,0.326074389507251,0.129833014660815,0,15,19,503,5.91802212989854,503,5.91802212989854,10.0667855010266,7.4188194366443,15.6673368482637,0.0958199378881987,0,0,0,0,14.0337
"BLR",2002,"Male",0.0428748500823948,0.0110741220922081,0.0618233800287491,0.0772648565516065,0.0761180601255154,0.117556485226023,0.0514031944213607,0.10723888789644,0.322264858530337,0.132381305045366,0,15,19,483,5.64092649252245,483,5.64092649252245,11.5661932713699,8.27918680611458,18.7348336034356,0.120248580508475,0,0,0,0,13.4757
"BLR",2003,"Male",0.0425366657140904,0.0110038896779442,0.0618481891002313,0.0778763801318327,0.0770773220441787,0.11612613940691,0.0507337700381051,0.108564833976666,0.31915840158293,0.135074408327112,0,15,19,466,5.46198345732975,466,5.46198345732975,12.7820342257377,9.06716066065893,20.95125233747,0.149130130434783,0,0,0,0,13.0014
"BLR",2004,"Male",0.0421421323004737,0.010907171740289,0.0612573884469091,0.0779370293028025,0.0772038607997665,0.114845851718368,0.0497252897931552,0.109343901852633,0.319889522506941,0.136747851538661,0,15,19,442,5.2734100776104,442,5.2734100776104,12.3293174430299,8.75388583446534,20.18559312115,0.177882651685393,0,0,0,0,12.3318
"BLR",2005,"Male",0.0417695604116709,0.0107867208149366,0.0600877145807641,0.0769183641213323,0.0769038979302026,0.113602237822458,0.0484483319364345,0.10992421230807,0.323915944745165,0.137643015328965,0,15,19,419,5.12554072847494,419,5.12554072847494,11.8914447326873,8.45105169084007,19.4445327426582,0.197293067915691,0,0,0,0,11.6901
"BLR",2006,"Male",0.0414295831177169,0.0106289011139383,0.0584163593895646,0.074263990476205,0.0764913755263276,0.112478536653094,0.0469145895953016,0.11052778298608,0.330151370735452,0.13869751040632,0,15,19,385,4.94058288356744,385,4.94058288356744,11.4690328165602,8.15911865372158,18.7290132570364,0.193510148514851,0,0,0,0,10.7415
"BLR",2007,"Male",0.0411851693745115,0.0104548299187235,0.0563661489990172,0.0705211189572201,0.0761736721798095,0.111237931182115,0.045299703184616,0.111156592783634,0.338170622711861,0.139434210708492,0,15,19,353,4.78375144963918,353,4.78375144963918,11.0603996585614,7.87691479125349,18.0362138599519,0.147801193633952,0,0,0,0,9.8487
"BLR",2008,"Male",0.0410561563101547,0.0102801218272377,0.054225057247038,0.0667098481834693,0.0761698595689254,0.109815545090937,0.0438493392615133,0.111754615673726,0.345694375981118,0.14044508085588,0,15,19,323,4.67776670558544,323,4.67776670558544,10.3671781654968,7.32404463992176,17.0833064764486,0.17743590778098,0,0,0,0,9.0117
"BLR",2009,"Male",0.0410609413018666,0.010117908043967,0.0521558227486478,0.0630608524733105,0.0766522354695696,0.108199055017909,0.0426665706040519,0.112231637301004,0.351655694487374,0.1421992825523,0,15,19,291,4.54442018795845,291,4.54442018795845,9.36721908903659,6.87185888437853,14.6727979624139,0.193725530546624,0,0,0,0,8.1189
"BLR",2010,"Male",0.0411947620680288,0.0099609558397043,0.0502515896814078,0.0595157180912934,0.0779296027223118,0.106264844716773,0.0417913747937228,0.112831159577764,0.355145731664434,0.14511426084456,0,15,19,260,4.37730745198374,260,4.37730745198374,9.46153400568203,7.0296320772796,14.5547834191518,0.192988321167883,0,0,0,0,7.254
"BLR",2011,"Male",0.0414288473204675,0.00978701293968831,0.0485567466967241,0.0557439137792979,0.0802555843124235,0.104098014697309,0.0411121561560295,0.114031483957139,0.354472609032185,0.150513631108736,0,15,19,230,4.13329811197918,230,4.13329811197918,9.10029024622675,6.58722682821242,14.5211144694116,0.203949372384937,0,0,0,0,6.417
"BLR",2012,"Male",0.0417991339746676,0.00960219642512169,0.0470886178257847,0.0519094947000914,0.0837795291946255,0.101613562001978,0.0406034353775565,0.116227371246826,0.349114818408503,0.158261840844846,0,15,19,201,3.86727848086458,201,3.86727848086458,7.94322657644032,5.71472646658913,12.7797022156158,0.201184492753623,0,0,0,0,5.6079
"BLR",2013,"Male",0.0422089260360073,0.00937814494423745,0.0455979330658314,0.0477998898508048,0.0879640430425466,0.0989750286939634,0.0398874200528167,0.119308308382704,0.340593514033653,0.168286791897435,0,15,19,178,3.57898449507851,178,3.57898449507851,6.78914369011852,4.8443369223728,11.0431867765296,0.170486629834254,0,0,0,0,4.9662
"BLR",2014,"Male",0.0426170558780039,0.00911224129767892,0.043959576215203,0.0435124567702436,0.0924440382976651,0.0962123755274888,0.0387738542670779,0.123066295883285,0.330237758667079,0.180064347196275,0,15,19,157,3.27406959552603,157,3.27406959552603,5.3129602585017,4.09724428706726,7.72335701100796,0.148404746835443,0,0,0,0,4.3803
"BLR",2015,"Male",0.0429842718582413,0.00882191645729566,0.04208856371608,0.0392391008576088,0.0965560742998271,0.0934212965250393,0.0372663500058511,0.12690042400825,0.321075485897434,0.191646516374372,0,15,19,141,2.95907886105424,141,2.95907886105424,4.68584400287372,3.65111428469737,6.69926214979965,0.171498913043478,0,0,0,0,3.9339
"BLR",2016,"Male",0.0432231462855902,0.00851574312819018,0.0398686305375958,0.0349595081699368,0.0994547422428764,0.0907745979512791,0.0353228556292619,0.130071497804184,0.315972139010207,0.201837139240878,0,15,19,128,2.69142246392656,128,2.69142246392656,4.05706945126119,3.20375635795652,5.67260389599046,0.145668196721311,0,0,0,0,3.5712
"BLR",2017,"Male",0.0433926274397509,0.00822798108493945,0.0376192739477666,0.0313037916872632,0.101310022462042,0.0883386385088444,0.0333689439006326,0.132592331222869,0.314455242890345,0.209391146855547,0,15,19,122,2.51095521712137,122,2.51095521712137,3.42687644997464,2.75533688395053,4.64378667206861,0.137947927927928,0,0,0,0,3.4038
"BLR",2018,"Male",0.0434859791424971,0.00798037772531929,0.0355813420345016,0.028563392622203,0.102270989412747,0.0861444065452818,0.0317310113072635,0.134494046039714,0.315487588949339,0.214260866221134,0,15,19,115,2.36831995861835,115,2.36831995861835,2.79541424144214,2.30594338158916,3.61311015035701,0.096778640776699,0,0,0,0,3.2085
"BLR",2019,"Male",0.0434797852482744,0.00777355672198836,0.0338224471231831,0.0266402802432288,0.102577508344972,0.0841197689304435,0.030423225931671,0.135862232723618,0.317429744072169,0.217871450660452,0,15,19,109,2.24624335659633,109,2.24624335659633,2.7953533212276,2.30589312836964,3.61303141016808,0.0733080612244898,0,0,0,0,3.0411
"BLR",2020,"Male",0.0434633331224888,0.00762962901832198,0.0326750400772853,0.0255749294754928,0.10280927533663,0.0826529244435696,0.0296115820536562,0.136918724490098,0.318311131313583,0.220353430668874,0,15,19,104,2.15972086711088,104,2.15972086711088,2.7953533212276,2.30589312836964,3.61303141016808,0.0718042553191489,0,0,0,0,2.9016
"BLR",2021,"Male",0.0433928145530444,0.00753036964599862,0.0319149961009707,0.0250413367915593,0.102944711486306,0.0814565937666142,0.0291654653181296,0.13764681245715,0.318327757733344,0.222579142146884,0,15,19,101,2.08940768845814,101,2.08940768845814,2.7953533212276,2.30589312836964,3.61303141016808,0.0711501086956522,0,0,0,0,2.8179
"BLZ",2000,"Male",0.0502511563008672,0.0189206712137047,0.0819945871521632,0.208145965662725,0.0743525638958971,0.0972683691495756,0.0875896003805094,0.108290526543115,0.215673593247205,0.0575129664542372,0,15,19,21,8.01988213665776,21,8.01988213665776,0,0,0,0.24548125,0,0,0,0,0.5859
"BLZ",2001,"Male",0.0502698649219757,0.0187738679068264,0.080504268146955,0.207976752849058,0.0746053222058803,0.0954670402613329,0.0862663767210371,0.109922411714262,0.218343754095693,0.05787034117698,0,15,19,22,7.98581702602158,22,7.98581702602158,0,0,0,0.2755456,0,0,0,0,0.6138
