"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"TLS",2019,"Both",6.10277114705944,20.529538560672,13.8139654027002,13.4273601451979,3.68506298464319,0,7.68880703959934,11.4208300028587,49.3859007689679,31.9653029134555,2.58809002700601,5,9,178,5.786195489141,178,5.786195489141,17.1386264945654,0,85.6963223641438,0.0745905830555207,0,85.6963223641438,0.253744513274337,0,0,0,0,0,0,8.099,4.7882,49.3859007689679,3.68506298464318
"TLS",2020,"Both",5.93932982648579,19.5270088904937,13.2761299944779,13.5446818000372,3.42794426099489,0,7.59531702608327,11.1714937073143,46.7478946273773,32.3445055430818,2.60565569431297,5,9,173,5.61200411458259,173,5.61200411458259,16.5691964573954,0,85.6963223641438,0.0734548771486282,0,85.6963223641438,0.250842171945701,0,0,0,0,0,0,7.8715,4.6537,46.7478946273772,3.42794426099488
"TLS",2021,"Both",5.75415539232331,18.6298754789399,12.7948422866058,13.5310367531734,3.1901858040865,0,7.50814354976228,10.9683262111226,44.253263507181,32.462356425809,2.60525248905739,5,9,168,5.45166472080359,168,5.45166472080359,16.0394577184041,0,85.6963223641438,0.0724957473587369,0,85.6963223641438,0.249169148427637,0,0,0,0,0.0139352351069152,0,7.644,4.5192,44.2569345237744,3.19045044502132
"TON",2000,"Both",0.555988748512675,0.0698859966771934,0.161858624970069,0.336387922556687,0.321253100405458,0,1.42156056043762,1.12547967407996,0.496932716879922,1.33204217251128,1.17861048296913,5,9,7,2.55024516779918,7,2.55024516779918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.496932716879922,0.321253100405458
"TON",2001,"Both",0.56365391202955,0.070248382395436,0.163629663588263,0.330813652695106,0.320801028559226,0,1.44029546664168,1.11320845103271,0.490438803386872,1.3540641736182,1.15284646605295,5,9,7,2.61107537061898,7,2.61107537061898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.490438803386872,0.320801028559226
"TON",2002,"Both",0.571222868841575,0.0708019783020438,0.165457779119197,0.325039521888197,0.320179529337346,0,1.45867028345161,1.10126758149164,0.484051287077105,1.37600558814181,1.12730358234947,5,9,7,2.65465918645162,7,2.65465918645162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.484051287077105,0.320179529337346
"TON",2003,"Both",0.578829879592576,0.0712174879653888,0.167225138107293,0.319200241019449,0.319312350922971,0,1.47709716841297,1.08895939781341,0.477583883112987,1.3982311766278,1.10234327642517,5,9,7,2.67873817603212,7,2.67873817603212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.477583883112987,0.319312350922971
"TON",2004,"Both",0.586618961573247,0.0711542483486373,0.168804643944967,0.313422555821224,0.318110150754611,0,1.49601738705892,1.07561657009773,0.470838285213348,1.42112984954985,1.07828734763747,5,9,7,2.6801942568494,7,2.6801942568494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.470838285213348,0.318110150754611
"TON",2005,"Both",0.594810990976937,0.0702287909551578,0.170023837003878,0.307842878917289,0.316321000830727,0,1.51607317346027,1.06065836303398,0.463409352145641,1.44522018850284,1.05541142417328,5,9,7,2.6620783159907,7,2.6620783159907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.463409352145641,0.316321000830727
"TON",2006,"Both",0.603539069422703,0.068204144368505,0.170759374533737,0.302547947185509,0.313834714114178,0,1.53766978212686,1.04361934613521,0.455103495285683,1.47084738841007,1.03387473841755,5,9,7,2.61635606588606,7,2.61635606588606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3185,0.1883,0.455103495285683,0.313834714114178
