"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"NIU",2020,"Both",0.0402026962314991,0.053003037153324,0.0138228032016451,0.0964355735743484,0.0654797318947059,0,0.0893011434636184,0.107505175788712,0.103516379475839,0.245175577831665,0.185557881384644,5,9,0,2.84215403878827,0,2.84215403878827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIU",2021,"Both",0.0402787477482147,0.052393917059094,0.01370802905363,0.0967568993080917,0.0645939563898446,0,0.0905449953805169,0.1076967916961,0.102013856939286,0.245899768829333,0.186113037595889,5,9,0,2.75451066101957,0,2.75451066101957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLW",2020,"Both",0.0638406570745588,0.0588901517742838,0.0214926963856388,0.0744234859465448,0.0491496319803787,0,0.174205530680244,0.0829749842573423,0.127801266813237,0.246346302238409,0.100875292849363,5,9,0,1.97316993877125,0,1.97316993877125,0,0,0.0897141130509665,0,0,0.0897141130509665,0,0,0,0,0,0,0,0,0
"PLW",2021,"Both",0.0641438643455851,0.0583880172692358,0.0213067444439061,0.0745502396139743,0.0487456378982377,0,0.17724889004583,0.0832405310382222,0.126323173708687,0.244586693385547,0.101466208250775,5,9,0,1.91150666555468,0,1.91150666555468,0,0,0.0897141130509665,0,0,0.0897141130509665,0,0,0,0,0,0,0,0,0
"SMR",2000,"Both",0.0875220774230246,0.00500518247025844,0.0170839974251531,0.0726053217138355,0.0318177701452916,0,0.215662388966455,0.146281984748986,0.0650050701813953,0.209075960054332,0.149940246871269,5,9,0,0.640247562287141,0,0.640247562287141,0,0,0.00959076652540529,0,0,0.00959076652540529,0,0,0,0,0,0,0,0,0
"SMR",2001,"Both",0.0889012378511499,0.00490836517754055,0.0171324838297896,0.0717936797906761,0.0314846874668482,0,0.218986291710929,0.144378916925965,0.0634439073739894,0.212639018962821,0.146331410910291,5,9,0,0.596128453934738,0,0.596128453934738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2002,"Both",0.0901784962925795,0.00484819202898946,0.0172273236683457,0.0708252190631557,0.0312961761187402,0,0.222130061189231,0.142516538044724,0.062028834087404,0.216041743868166,0.142907415638664,5,9,0,0.556943148807866,0,0.556943148807866,0,0,0.00959076652682892,0,0,0.00959076652682892,0,0,0,0,0,0,0,0,0
"SMR",2003,"Both",0.0914379831378403,0.00479067010467174,0.0173248770986999,0.0698156949901129,0.0311164768943346,0,0.2252377054715,0.140639009795451,0.0606459242319571,0.219428058279006,0.139563599996426,5,9,0,0.521661245256366,0,0.521661245256366,0,0,0.00959076652756785,0,0,0.00959076652756785,0,0,0,0,0,0,0,0,0
"SMR",2004,"Both",0.0927034626040942,0.00472802112855181,0.017412626838532,0.0687966796848962,0.0309056116169133,0,0.228345987159082,0.138736474995371,0.0592661099335265,0.222837604455925,0.136267421583108,5,9,0,0.490298723305584,0,0.490298723305584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2005,"Both",0.0939463291795042,0.00467057815916246,0.0175050024614756,0.0677366096610006,0.0307053444352487,0,0.231409442087201,0.136834171496733,0.057923885618425,0.226224435815831,0.133044201085418,5,9,0,0.462120565347573,0,0.462120565347573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2006,"Both",0.0951973984587473,0.00460614211376757,0.0175854216292012,0.0666711480037051,0.03046918671697,0,0.23447763863046,0.134903782073322,0.0565811778090372,0.229640144477158,0.129867960087632,5,9,0,0.435673308818036,0,0.435673308818036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2007,"Both",0.0965245678605347,0.00451030253378022,0.0176177139069055,0.0656662262490637,0.0300990690830474,0,0.237653992147391,0.132879924043922,0.0551621912163169,0.2331952991333,0.126690713825739,5,9,0,0.412241606905574,0,0.412241606905574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2008,"Both",0.0977563948979022,0.00443546975815155,0.0176889127892555,0.0645483570831028,0.0298522233397107,0,0.240692010046702,0.130882823352751,0.0538526603039888,0.236620698723886,0.123670449704549,5,9,0,0.390701121883199,0,0.390701121883199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2009,"Both",0.0986950668130391,0.00443822477837221,0.0178996629608947,0.0631655805659674,0.0300201657546919,0,0.243313108907961,0.129054862303853,0.0528529058748192,0.239605604913299,0.120954817127102,5,9,0,0.370261213784137,0,0.370261213784137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2010,"Both",0.0995125460840035,0.00446455535847331,0.0181610743714718,0.061726455543902,0.0303605274392811,0,0.245745323430642,0.127244790641225,0.0519900081670994,0.242411725228556,0.118382993735347,5,9,0,0.352847243046235,0,0.352847243046235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2011,"Both",0.100181840179815,0.0045286200599901,0.0184888359781175,0.0602468236296668,0.0309291142392813,0,0.247910295986068,0.125468419719027,0.0513123754800107,0.244976015469822,0.115957659258201,5,9,0,0.336872883299146,0,0.336872883299146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2012,"Both",0.100775368685003,0.00461601985730949,0.0188487229285839,0.0588013887668929,0.0316264136517057,0,0.249884370885643,0.123688466802168,0.0507508138219711,0.247397052044393,0.11361138255633,5,9,0,0.321643294405422,0,0.321643294405422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2013,"Both",0.101469442264362,0.00467169210013871,0.0191503631152309,0.0574764534129883,0.0321542482503871,0,0.251971899541854,0.121834758996977,0.0500850639173464,0.249977202954325,0.11120887544639,5,9,0,0.307876504472262,0,0.307876504472262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2014,"Both",0.10227723590565,0.00469017587687969,0.0193864661390466,0.0562423640021226,0.032465258446003,0,0.254225143937841,0.119935944145569,0.049286357710845,0.252754590136084,0.10873646369996,5,9,0,0.294461187307759,0,0.294461187307759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2015,"Both",0.103215890914854,0.00466355725820849,0.0195464545709109,0.0550766557607598,0.0325102230241259,0,0.256699846062108,0.118002667674669,0.0483280994682701,0.255774138440299,0.106182466825795,5,9,0,0.282130683484214,0,0.282130683484214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2016,"Both",0.104255354823419,0.00460158768807785,0.0196447720174411,0.0539482930369747,0.0323339343411896,0,0.259349937018276,0.116051631829192,0.0472481838186754,0.258988857909887,0.103577447516868,5,9,0,0.270564802017639,0,0.270564802017639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2017,"Both",0.10531587419007,0.00453144432036045,0.0197230298173129,0.0528249580685979,0.0320806286960593,0,0.262023786273247,0.114108852119445,0.0461470189396705,0.262254292447948,0.100990115127289,5,9,0,0.259136193282168,0,0.259136193282168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2018,"Both",0.106386387038208,0.00445440026987444,0.0197856150743631,0.0517031552806281,0.0317733585335819,0,0.264703381569498,0.112166011325586,0.0450372938781961,0.265552780782084,0.0984376162479804,5,9,0,0.249583691040558,0,0.249583691040558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2019,"Both",0.107451650176898,0.00437372747850472,0.0198395457395793,0.0505803367521008,0.0314419352272302,0,0.267361782606397,0.110220572094156,0.0439367173652475,0.268858103687401,0.0959356288724848,5,9,0,0.240994427870006,0,0.240994427870006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2020,"Both",0.10834438688439,0.00435618845415537,0.0199826445727234,0.0494269088418064,0.0313775269357399,0,0.269657713352279,0.108395420547388,0.0430508455515899,0.271845853513937,0.0935625113459919,5,9,0,0.232798021199728,0,0.232798021199728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMR",2021,"Both",0.109174397211942,0.00436046507202144,0.0201536987930785,0.0482745551509221,0.0313884473388356,0,0.271806423990886,0.106623474468356,0.0422422802776372,0.274722001060224,0.0912542566360977,5,9,0,0.225114715854049,0,0.225114715854049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
