"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid"
"AFG",2011,"Both",0.0210512323214726,0.128301021655268,0.0477662490845462,0.0588294871567835,0.130464560638794,0.00101701488264222,0.0397901888890822,0.24382539719437,0.140083941154564,0.100192271500331,0.0355314104503874,5,9,5118,5.37355409765124,5118,5.37355409765124,0.0505419389843728,0,2434.57485967118,192.455360456455,0,2434.57485967118,0.000230946882217091,0.0023743392051694,30.3608921102966,0,0,516.319763183594,10.5249652862549,232.869,137.6742,716.949610829057
"AFG",2012,"Both",0.0214748225482832,0.129671765578747,0.0482089640443304,0.058770350172301,0.133141465757799,0.000496483161129547,0.0402505865161626,0.235494583037968,0.139467085453779,0.0982399225444288,0.0356531793887972,5,9,4826,4.94146231501895,4826,4.94146231501895,0.0557981999819836,0,2535.9477126661,200.34815065789,0,2535.9477126661,0.000237290146526666,0.00309530166776469,45.8008551267094,0,0,531.752868652344,41.328182220459,219.583,129.8194,673.068154399937
"AFG",2013,"Both",0.0216781134051982,0.130406622949673,0.0486730991849275,0.0590480012967927,0.134612075698942,0.000798286365455423,0.0405312061035215,0.227404573005333,0.136727892722778,0.0980447805212785,0.0360159095082146,5,9,4402,4.43382085609901,4402,4.43382085609901,0.0616434859195211,0,2550.47383589943,201.890116897377,0,2550.47383589943,0.000244498777506113,0.00417145454085784,-15.2985672830822,0,0,549.30908203125,18.9547290802002,200.291,118.4138,601.876183765668
"AFG",2014,"Both",0.0217316418855716,0.130365859191391,0.0490880403599187,0.0600012882397397,0.13471184423019,0.000866920852849273,0.0406863753111892,0.220313293947823,0.128302110795561,0.100124325577353,0.0367270606015747,5,9,3926,3.91008863747296,3926,3.91008863747296,0.0710792984540634,0,2621.77568822535,207.620990831266,0,2621.77568822535,0.000252381853744716,0.00574955869903011,22.8411119421391,0,0,876.932312011719,66.7094879150391,178.633,105.6094,503.714086983371
"AFG",2015,"Both",0.0219973415502903,0.129593040675191,0.0490956722360762,0.0616884875785585,0.13442829037657,0.00105025433460086,0.041023437262688,0.214136934247706,0.123747655983494,0.102486858174402,0.037686322511554,5,9,3519,3.4528650470905,3519,3.4528650470905,0.0748543670040313,0,2458.60750279361,195.981122283241,0,2458.60750279361,0.000326136586002217,0.00788520147883671,3.84926984973338,0,0,1228.61657714844,53.1784896850586,160.1145,94.6611,435.468001405915
"AFG",2016,"Both",0.0223285324692611,0.127529008952228,0.0486746686929957,0.0643269203430267,0.132546683715658,0.00240980564646627,0.0415173318609313,0.209719588932071,0.121735235881731,0.106570388528931,0.0389519550594968,5,9,3187,3.09299063668006,3187,3.09299063668006,0.0726498156789363,0,2141.61312330833,172.26395406306,0,2141.61312330833,0.000337268128161889,0.0107027961101036,-10.1526922148631,0,0,1228.50549316406,8.98521137237549,145.0085,85.7303,387.970196755077
"AFG",2017,"Both",0.0225212751761014,0.12401390837332,0.0477046244111254,0.0676817165532888,0.130214602401101,0.00262242145217224,0.041902703195812,0.209956631903226,0.115939630211108,0.112002167114125,0.0404737279618841,5,9,2972,2.84667596450408,2972,2.84667596450408,0.0705096620286602,0,1932.01132605558,155.910465929514,0,1932.01132605558,0.000348529206747527,0.0141084000113296,-3.73970844329062,0,0,0,26.3233947753906,135.226,79.9468,344.572580987412
"AFG",2018,"Both",0.0224690231792807,0.119649419467164,0.0463679795908714,0.071019703001548,0.12798586750821,0.00203350361240477,0.0419556279980184,0.214297353928821,0.102128029993256,0.117971651664652,0.0418965366100746,5,9,2842,2.65964760964575,2842,2.65964760964575,0.0737292469849606,0,1931.7878125574,155.898416253947,0,1931.7878125574,0.000359712230215827,0.0181363442305222,14.6759539717584,0,0,0,2.42446255683899,129.311,76.4498,290.247861240835
"AFG",2019,"Both",0.021769441910861,0.113998333394056,0.0448009613009782,0.073948030525895,0.124479788531795,0.00125132637284396,0.041620057409096,0.224728507255388,0.0908138931149132,0.126180473270214,0.0431905471781139,5,9,2751,2.50334329425171,2751,2.50334329425171,0.0698157265664024,0,1775.63981629279,142.896530311767,0,1775.63981629279,0.000370974922095267,0.0230319382473491,-54.5607722823367,0,0,279.141448974609,2.52215194702148,125.1705,74.0019,249.829019959126
"AFG",2020,"Both",0.0207590673798839,0.108347062043198,0.0431559549021182,0.0760384860729766,0.121194634228767,0.000750960343248143,0.0409454920042914,0.237753203687354,0.0720613529228092,0.133547710673277,0.0442606093308024,5,9,2678,2.36938761705203,2678,2.36938761705203,0.0717188438327756,0,1775.63981629279,142.896530311767,0,1775.63981629279,0.000382379932701131,0.0290842426457961,4.57067303586668,0,0,484.660186767578,2.45522475242615,121.849,72.0382,192.980303127283
"AFG",2021,"Both",0.0199779633635971,0.104857541676299,0.0419920458512543,0.0766368843602428,0.11910501778577,0.000695652173913044,0.040619854238489,0.248425869584514,0.0553370800073408,0.137011821267898,0.0449749266849438,5,9,2619,2.25105022953458,2619,2.25105022953458,0.0733345031631054,0,1775.63981629279,142.896530311767,0,1775.63981629279,0.000473036896877957,0.0365578029457548,101.735109812607,0,0,473.982452392578,2.40113282203674,119.1645,70.4511,144.927812539226
"AGO",2000,"Both",0.00956999305430204,0.136192824240914,0.0189121095239709,0.00457201200179717,0.122430868876515,0.153962874868086,0.0027482902512596,0.00655262747441099,0.491533014311575,0.0152914701754846,0.00817080078609651,5,9,14879,29.7313201810022,14879,29.7313201810022,0.00207436541946606,0,865.2132826881,287.329727747924,0,865.2132826881,0.00332919903387949,0.0246595499822422,2276.65207925172,0,0,271.516723632812,7.12492179870605,676.9945,400.2451,7313.51971994193
"AGO",2001,"Both",0.0106459302261199,0.137318307527698,0.0194503692846376,0.00513592601157589,0.122023994208722,0.155695799576394,0.00323536539336373,0.0071993091798693,0.488536533020623,0.016855241712163,0.00881796419523781,5,9,14795,28.7788968825067,14795,28.7788968825067,0.00199561197009968,0,815.552600439504,274.860684298608,0,815.552600439504,0.00403768506056528,0.0190519626329302,706.538505326267,0,0,242.295425415039,6.81073093414307,673.1725,397.9855,7227.89800604012
"AGO",2002,"Both",0.0119777871256611,0.138823719631908,0.0201731490469341,0.00584471929815196,0.121170231914932,0.157879279616925,0.00388268731665052,0.00800643113788464,0.482352397129347,0.0188689136933845,0.00954580195819035,5,9,14647,27.7172720601132,14647,27.7172720601132,0.00178045441489383,0,709.030735921423,242.773396357476,0,709.030735921423,0.00491009223011081,0.0147843354850272,971.406352799243,0,0,46.9028129577637,0.729579269886017,666.4385,394.0043,7065.01556075355
"AGO",2003,"Both",0.0135567286778397,0.141208566723765,0.0210575294273668,0.00671719304284751,0.12018565837791,0.158700846250069,0.00474238883699468,0.00901598070405261,0.473878327612634,0.0213784192043605,0.0104286662515605,5,9,14426,26.5350444544272,14426,26.5350444544272,0.00172019696264392,0,671.564176993949,231.017913972789,0,671.564176993949,0.00587761133875193,0.0115318865892044,550.32667300945,0,0,5.76994132995605,1.36420857906342,656.383,388.0594,6836.16875413985
"AGO",2004,"Both",0.0150479269035895,0.144353099975584,0.0222000593107403,0.00762844652171896,0.117932039834432,0.163052801521285,0.00585134902045022,0.0103064708898887,0.459583256594458,0.02438014786381,0.0114968761521869,5,9,14120,25.2129617764351,14120,25.2129617764351,0.00210199739420307,0,813.178226917238,276.304796217113,0,813.178226917238,0.00701430233353863,0.00905122568411409,-126.738470515243,0,0,1.47440457344055,3.27183961868286,642.46,379.828,6489.31558311375
"AGO",2005,"Both",0.0165513778959491,0.148422535111927,0.023826038502082,0.00865989642032107,0.115508191647807,0.164066048390532,0.00731190782413645,0.0120691587561599,0.444593851310016,0.0283016514335467,0.0128312659679813,5,9,13762,23.811348299788,13762,23.811348299788,0.00237921232346632,0,910.233373471235,304.814980986646,0,910.233373471235,0.00834448278290263,0.00713438163317217,-86.9853629425147,0,0,0.880088031291962,0,626.171,370.1978,6118.50058172844
"AGO",2006,"Both",0.0182245133153111,0.153058454117577,0.0260755773693643,0.00991685460630926,0.113977753007701,0.156266038852402,0.00924181099595808,0.0145274780508212,0.433209355776496,0.0335057383998859,0.0145351298541765,5,9,13386,22.3915211695601,13386,22.3915211695601,0.00187383239943708,0,600.411882143489,233.508728016195,0,600.411882143489,0.00995260663507112,0.00563485661948984,-45.9274144175975,0,0,0.733952939510345,0,609.063,360.0834,5798.94043642417
"AGO",2007,"Both",0.0200941083134822,0.155910823641893,0.0287107528820255,0.0114829309737545,0.113028576943286,0.145215600819305,0.011742237610932,0.0179159741828341,0.419931657951948,0.0400787126018614,0.0166836011828203,5,9,12979,20.9359351522773,12979,20.9359351522773,0.00308341172765715,0,1048.64382865943,372.558353815613,0,1048.64382865943,0.0116569525395504,0.00446465862865044,-52.3692644204471,0,0,0.809540450572968,12.1081418991089,590.5445,349.1351,5450.29298855833
"AGO",2008,"Both",0.022183694915748,0.158634570711681,0.0318668670287594,0.0134039344942699,0.113930471372089,0.121704361284563,0.0149573551702628,0.0225917516218148,0.413136444201106,0.0482205594640755,0.0195726179688781,5,9,12569,19.5031996694491,12569,19.5031996694491,0.00274948184892971,0,993.904332174579,321.716352978889,0,993.904332174579,0.0135060855908912,0.0035418043269319,-34.1626571597311,0,0,0.639865398406982,0.810703277587891,571.8895,338.1061,5192.7119671637
"AGO",2009,"Both",0.0239599173017901,0.15785806769034,0.0344112915563226,0.0153268481727315,0.1148884975891,0.103751350837026,0.0184607587067155,0.0280247219820498,0.402329007625621,0.0559638111338811,0.0229577789737147,5,9,12184,18.1542898247161,12184,18.1542898247161,0.00387451682895991,0,1244.52637807566,439.469758984882,0,1244.52637807566,0.0153865040716946,0.00280692753005291,80.9020337677806,0,0,0.370993167161942,7.187415599823,554.372,327.7496,4901.97662891056
"AGO",2010,"Both",0.025310470584566,0.153836047714503,0.0358034239877302,0.0171555009057154,0.11534732899175,0.0957761027234735,0.0219898681723703,0.0337251625974655,0.388872759882048,0.0623785984034544,0.0267619579489655,5,9,11818,16.8862025992566,11818,16.8862025992566,0.00336474877793179,0,1158.01700805295,370.184459842086,0,1158.01700805295,0.0174548581255374,0.0022231711844879,-20.5002417915544,0,0,0.967802584171295,2.91244769096375,537.719,317.9042,4595.69827628604
"AGO",2011,"Both",0.0264592635244861,0.149305614649307,0.0362023835204486,0.0187537606529456,0.116395090796729,0.0902422059762129,0.0255014578293841,0.0392908947886752,0.375426312071869,0.066442314684618,0.0308873725825417,5,9,11489,15.7368264901775,11489,15.7368264901775,0.0039220958574179,0,1184.40095952123,419.490361702554,0,1184.40095952123,0.019414400144816,0.00175683292054919,33.4833529295701,0,0,0.299652516841888,15.2944536209106,522.7495,309.0541,4313.2728993937
"AGO",2012,"Both",0.0276800167612005,0.144519969280731,0.0355254182705167,0.0201476834678373,0.118402779733175,0.0877289655347846,0.0290982154674724,0.0445772765335737,0.363483276113452,0.0674607133939793,0.0351978479386948,5,9,11155,14.6531530513578,11155,14.6531530513578,0.00344557393026074,0,1122.48696854113,357.810187107381,0,1122.48696854113,0.0213421863884278,0.00139007718589442,-7.04409177037107,0,0,0.453187376260757,0,507.5525,300.0695,4054.65594504556
"AGO",2013,"Both",0.0288609233375873,0.139457472021663,0.0340249460798563,0.0212850450770189,0.120528960758328,0.0903742721994777,0.0324917711504658,0.0490585686721296,0.35114400285029,0.0662137477552421,0.0392913812359538,5,9,10857,13.686829183165,10857,13.686829183165,0.00325778622749366,0,1024.587007377,329.271372862703,0,1024.587007377,0.0229139007719919,0.00109722186250238,6.69613914921214,0,0,0.457246661186218,1.07210087776184,493.9935,292.0533,3812.3704389456
"AGO",2014,"Both",0.0299071933582745,0.134699135111613,0.0319329310729031,0.0219583072369867,0.123093977897549,0.0969646345675517,0.0353277812583859,0.0522565745471102,0.339522477111007,0.0626340269863891,0.042807786960186,5,9,10651,12.8960302751134,10651,12.8960302751134,0.00386278668037258,0,1193.35806066483,383.012249252097,0,1193.35806066483,0.0241731566703753,0.00085923054129648,30.8093264104129,0,0,0,0,484.6205,286.5119,3616.25390370933
