"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"MWI",2010,"Female",0.0673997334094616,0.0458489023457018,0.0143952473785881,0.0695281664012467,0.0531628240279438,0.0644207088690826,0.0659287368215013,0.0386806990716097,0.239838338776865,0.0260209285488496,0.111410953625494,15,19,1971,12.2120601453464,1971,12.2120601453464,0.0182071035657217,0,883.070137566142,0.185157657157935,0,0,0,0,93.4254,76.2396578701427
"MWI",2011,"Female",0.0653287783053688,0.0452815201458234,0.0146261687752725,0.0728676129979973,0.0525151791642635,0.0655174529749031,0.0658321374038163,0.0346977992723909,0.239989835441354,0.0266815575586606,0.113616858719404,15,19,1860,11.2486944117288,1860,11.2486944117288,0.0301470529177158,0,828.374665745178,0.172898046323029,0,0,0.215159237384796,0.18414731323719,88.164,64.537906646647
"MWI",2012,"Female",0.0631802568506652,0.0445898486978289,0.0148892110108383,0.0767632181837967,0.0516372440986471,0.0666938720421588,0.0657297691744932,0.0333593828460586,0.240475186851504,0.0274859781120459,0.116124670978353,15,19,1724,10.1506134408694,1724,10.1506134408694,0.0277525780372954,0,730.196270207496,0.171318783116315,0,0,0,0.0658603310585022,81.7176,57.511576026605
"MWI",2013,"Female",0.06106817018055,0.0438684067159885,0.015157024117759,0.0809651183228866,0.0506163612473102,0.067880086356868,0.0657037732481313,0.0326823040548308,0.241248829987302,0.0284132079391722,0.118687722945206,15,19,1617,9.2296809461471,1617,9.2296809461471,0.0301653313296892,0,762.744569159258,0.163543663554306,0,0,0.0216388441622257,0.0789939612150192,76.6458,52.8472856566614
"MWI",2014,"Female",0.0591586552701059,0.0433260980063129,0.0154438096055805,0.0849104549576135,0.0496666094011409,0.0691170593262035,0.0657668047099065,0.0324503100996159,0.242798863212843,0.0292816259400559,0.12132017257254,15,19,1507,8.31397639638692,1507,8.31397639638692,0.0299176784320922,0,709.106714855752,0.15684185846599,0,0,0.119631975889206,0,71.4318,48.9026173201212
"MWI",2015,"Female",0.0576153514389567,0.0430949436753946,0.0157392619653778,0.0880924311550325,0.0489642163341281,0.0703263041518743,0.0659825650558076,0.0314368849222156,0.244918559232814,0.030028138441002,0.123865708423119,15,19,1441,7.67099665506364,1441,7.67099665506364,0.0256656022422946,0,596.771072006392,0.154270032961984,0,0,0.115626730024815,4.50756216049194,68.3034,45.3005511729126
"MWI",2016,"Female",0.0564213044793808,0.0432516132349329,0.0160630585983871,0.0903666671983386,0.0484601868667364,0.071573827873037,0.066560565956024,0.0295112882838301,0.247743511045441,0.0307450778811664,0.126452635911861,15,19,1388,7.12376583879433,1388,7.12376583879433,0.0218363985737002,0,517.823845115202,0.151013864097165,0,0,0.251982152462006,0.543343424797058,65.7912,40.9616681379562
"MWI",2017,"Female",0.0555135730160986,0.0437330865160182,0.0164242815343193,0.0918535731796445,0.0481633399364834,0.0728913838670774,0.0674233617021563,0.0265066042585949,0.251187146775625,0.0314386612820322,0.12916383501789,15,19,1344,6.63799889350803,1344,6.63799889350803,0.0180694329927709,0,456.529865305934,0.147631719921288,0,0,0.20847225189209,0,63.7056,35.6248761235516
"MWI",2018,"Female",0.0548130238842661,0.0443290270815252,0.0167759398442411,0.0927999575306663,0.0479644092506867,0.0741521725086828,0.0683774698618636,0.0246900349652783,0.254673200487754,0.0320949283976034,0.131720129307756,15,19,1319,6.26476040821413,1319,6.26476040821413,0.0173861844316408,0,463.973691417048,0.140223522448036,0,0,0.151533260941505,0.174364984035492,62.5206,32.5661561192021
"MWI",2019,"Female",0.0541534933009015,0.0448790786961411,0.0170909424507373,0.0935046073307978,0.0477129357891533,0.075297244103816,0.0692750103952447,0.0231001749676325,0.25780576474644,0.032687231347001,0.134003140098389,15,19,1301,5.93463391980938,1301,5.93463391980938,0.0149014163538275,0,414.67187860546,0.135588960419918,0,0,0.162739112973213,1.299436211586,61.6674,30.0533276328899
"MWI",2020,"Female",0.0535136432499946,0.0452484745885239,0.017319378875758,0.0941231712857947,0.0474064781517174,0.0761628321806251,0.0699338749580877,0.0231705063190883,0.260041978755951,0.0331335752163782,0.135687657735218,15,19,1289,5.64221696014924,1289,5.64221696014924,0.0150859332986892,0,414.67187860546,0.129172495384174,0,0,0.161112979054451,0.0149764949455857,61.0986,29.8667826453048
"MWI",2021,"Female",0.0528855519926978,0.045472426057779,0.0174796541628481,0.0947029341991005,0.047043740600702,0.0768156152236643,0.070406302689352,0.0217306788213027,0.26161536346437,0.0334634012632293,0.136912361015004,15,19,1285,5.39904305735244,1285,5.39904305735244,0.0141925274154415,0,414.67187860546,0.127279443094509,0,0,0.160487532615662,0.393870711326599,60.909,27.923922285374
"MYS",2000,"Female",0.0873958085887462,0.0203689635520276,0.0208251175915232,0.0312106651149855,0.0180174600857864,0.108149977032189,0.0328660254219494,0.038647770879983,0.305668945021878,0.073719672767976,0.182121110749187,15,19,422,1.97896280652532,422,1.97896280652532,0.0795602526146688,27.064373221397,55.2911047151042,0.00144823057910017,0,0,0,0,20.0028,16.3093593113528
"MYS",2001,"Female",0.0862238896369322,0.0201715919977554,0.0200709310898215,0.0311362306818661,0.0180215610501742,0.108423244619513,0.0321045812090532,0.0386170173490477,0.307762270510061,0.0736067405598664,0.185355600038634,15,19,438,1.9776188405826,438,1.9776188405826,0.076951560708872,27.3153982204993,55.4256756303754,0.00155478054840434,0,0,0,0,20.7612,16.9142535988829
"MYS",2002,"Female",0.0850267539590193,0.0199765103171613,0.019358346167811,0.0313359126788331,0.0180234874659083,0.108754924913518,0.0314609696376829,0.0399104471663073,0.309564635120216,0.073884567219513,0.188108440595605,15,19,462,2.00528955519829,462,2.00528955519829,0.0728731385902209,26.8874011141107,53.0833534459507,0.00172186616820288,0,0,0,0,21.8988,18.438626590834
"MYS",2003,"Female",0.0838146675061519,0.019773008190408,0.0186741873586593,0.031487427524428,0.0179578665152234,0.109419293293971,0.0309360261840499,0.0379238079158832,0.311238077088562,0.074577861452868,0.190404638491853,15,19,434,1.81834422490647,434,1.81834422490647,0.0723088103326112,27.2647883091503,51.1823932575167,0.00148432814533166,0,0,0,0,20.5716,16.4589326354933
"MYS",2004,"Female",0.0826268316449351,0.0195622189836017,0.0180195021154199,0.0315012521805453,0.0177944242339081,0.110319009383997,0.03049041329273,0.0387059827159008,0.312919532072384,0.0755878423828165,0.192341969156153,15,19,451,1.83116794656284,451,1.83116794656284,0.0688067567465133,26.8479439197878,49.1563044399186,0.00132426509109497,0,0,0,0,21.3774,17.4563982048712
"MYS",2005,"Female",0.0814965302126557,0.0193689353830656,0.0173915030830811,0.0315032677929145,0.0176166671417033,0.11122180766496,0.0300473935167178,0.0392752839885386,0.314547008592542,0.0766325051381436,0.194103554489236,15,19,464,1.82757181955701,464,1.82757181955701,0.0655215865969885,25.4733349159112,47.9089768402588,0.00127395639945389,0,0,0,0,21.9936,18.2237317706819
"MYS",2006,"Female",0.0803803169056735,0.0192009736010903,0.016799437824899,0.0316505591891348,0.0175317277848927,0.111989701450822,0.0296144615185368,0.0386159711385412,0.315937644139829,0.0777087500169523,0.195642900845234,15,19,465,1.78076006214435,465,1.78076006214435,0.0636934997710372,24.679308143525,48.0299044989238,0.0012340558133566,0,0,0,0,22.041,17.9564265794217
"MYS",2007,"Female",0.0792653254149303,0.019053770777656,0.0162432283608457,0.0320414796124499,0.0175534355796221,0.112459844057385,0.0291792065555776,0.0379924852367043,0.317095502528489,0.0787818163107632,0.197050984564347,15,19,468,1.74913932824907,468,1.74913932824907,0.062058251880957,23.9644568296329,48.5051699688619,0.00122466912027471,0,0,0,0,22.1832,17.7804830907776
"MYS",2008,"Female",0.0781266918034715,0.018921686378725,0.0157136373767509,0.0327712951762439,0.0176905344134814,0.112471672337125,0.0287156296586183,0.0373987977579293,0.318044494227103,0.0797618434183946,0.198496832440141,15,19,472,1.72994489263561,472,1.72994489263561,0.0606622767325048,24.4579744537443,48.1210957968887,0.00122460827951112,0,0,0,0,22.3728,17.6522325417426
