"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid"
"TCD",2017,"Both",0.22305098943353,0.00309722956475384,0.00514888696184117,0.0723551478063172,0.195016205902922,0.0047587267371158,0.00377805167774415,0.467827267104594,0.00409469642925193,0.00474277290701525,10,14,4328,11.0271439204666,4328,11.0271439204666,0.00132884727167519,0,188.332130460894,21.1145873881696,0,188.332130460894,0.0148011782032401,0,0,0.439333021640778,0,143.6896,85.2616,2024.75641202868
"TCD",2018,"Both",0.212414312644143,0.00316006823203694,0.00557045330296215,0.0745080822620593,0.202834364025079,0.00560347582416471,0.00443468296746467,0.46724516444852,0.00445475136224969,0.00494132586952238,10,14,4463,10.9271230095429,4463,10.9271230095429,0.00125208585677267,0,181.919637254113,20.5154607282088,0,181.919637254113,0.0135812332050258,0,0,1.47434604167938,0,148.1716,87.9211,2085.31516893374
"TCD",2019,"Both",0.202883161306686,0.00328453585018848,0.00620479415738945,0.0781349275812675,0.200399106435752,0.00670153227132942,0.00532207596455418,0.468764515337678,0.00496911042348021,0.00527557680002995,10,14,4580,10.7977199112967,4580,10.7977199112967,0.00121152410198821,0,180.435841185507,20.3712563663396,0,180.435841185507,0.0168491397696573,0,0,3.66623425483704,0,152.056,90.226,2146.94148024656
"TCD",2020,"Both",0.19310659558473,0.00333066823781997,0.00667844276635048,0.0802569745138777,0.202928863793208,0.00771658716710902,0.00621501836835846,0.47320646999869,0.00525620130808028,0.00556185652413283,10,14,4669,10.6321686631392,4669,10.6321686631392,0.00118843015358877,0,180.435841185507,20.3712563663396,0,180.435841185507,0.014553891584054,0,0,4.62620210647583,0,155.0108,91.9793,2209.40100842388
"TCD",2021,"Both",0.18361613806645,0.00332362956410921,0.00700699828275951,0.0813724527891421,0.208636842363132,0.00861079821555337,0.00708970365973034,0.478043558729805,0.00538897473393916,0.00580572040902537,10,14,4750,10.4565939548642,4750,10.4565939548642,0.00116816429202231,0,180.435841185507,20.3712563663396,0,180.435841185507,0.0099370188943317,0,0,2.49122834205627,0,157.7,93.575,2270.70690396657
"TGO",2000,"Both",0.139935641380447,0.00874183391660573,0.0254282288472035,0.136056851906303,0.241208643455398,0.0192271617372735,0.0184034970178776,0.342352159985622,0.0394902935024847,0.0204162098429457,10,14,917,7.34793115850019,917,7.34793115850019,0.0001899501059523,0,12.7170573546861,0.702235346655428,0,12.7170573546861,0.00854952830188679,0,0,0.0293400958180428,0,30.4444,18.0649,313.936930706815
"TGO",2001,"Both",0.127623950745616,0.00787141927470107,0.0243873406254994,0.130407157382232,0.277800743971015,0.0198782187984342,0.0190323174010838,0.325244357355256,0.0362431500095185,0.019721368820509,10,14,924,7.23646354267227,924,7.23646354267227,0.000205845873881606,0,13.1940163259192,0.766810316590027,0,13.1940163259192,0.0115841297422531,0,0,0,0,30.6768,18.2028,300.525786196257
"TGO",2002,"Both",0.110938509374829,0.00682741955144448,0.0232342815603323,0.122869049165195,0.330261758187778,0.0201267998422869,0.0194622812932589,0.299316028923934,0.032802007710858,0.0187879112022567,10,14,928,7.11039439046812,928,7.11039439046812,0.000231096044970309,0,14.4566525028751,0.86459814418261,0,14.4566525028751,0.0151428571428571,0,0,0,0,30.8096,18.2816,277.76527484141
"TGO",2003,"Both",0.0982499448908382,0.0060715982939338,0.0229943716382475,0.119636232889971,0.360479517452452,0.0210255048977725,0.0207535438275219,0.281301083260489,0.0308427875933212,0.0185857297302426,10,14,931,6.98015278403352,931,6.98015278403352,0.000263305434712809,0,16.3003873879664,0.988287526485814,0,16.3003873879664,0.0197963800904977,0,0,0.0559697039425373,0,30.9092,18.3407,261.891308515516
"TGO",2004,"Both",0.084959341522377,0.00520273087573213,0.0215728896890625,0.112028283813327,0.406906700721192,0.0209561473342551,0.0212298733341871,0.256659218609024,0.0272125148161071,0.0177618117328846,10,14,935,6.86060595426063,935,6.86060595426063,0.000272125241139133,0,16.7850434605236,1.02578004819082,0,16.7850434605236,0.0252383623107123,0,0,0.0553140603005886,0,31.042,18.4195,239.976369399437
"TGO",2005,"Both",0.0760200540889922,0.00481246923482399,0.0214714073032832,0.11001497381036,0.419307712935845,0.0220799974290088,0.0227893750840178,0.248072973559833,0.0256386256709587,0.0178144781763746,10,14,939,6.74694748252447,939,6.74694748252447,0.000276041716514144,0,17.2724404968171,1.04499478095363,0,17.2724404968171,0.0317018909899889,0,0,2.24950337409973,0,31.1748,18.4983,232.940522172683
"TGO",2006,"Both",0.0732277931162312,0.00489360411037287,0.0221914524722057,0.112885655956814,0.395836981202741,0.0247061627762706,0.0258384798643175,0.257946617495595,0.025498869468388,0.0188008446555032,10,14,942,6.63469634575842,942,6.63469634575842,0.000271863517649985,0,17.3511933216231,1.03246572833273,0,17.3511933216231,0.037901675363911,0,0,0,0,31.2744,18.5574,242.98571368085
"TGO",2007,"Both",0.0732605777522886,0.00530374067320135,0.0233836717090477,0.118263699491927,0.349635365555964,0.0285796369865768,0.0301533333864582,0.2800407380899,0.0261786341195532,0.0204009701840935,10,14,945,6.51692260536618,945,6.51692260536618,0.000367228908210545,0,24.0373518792896,1.39907977929798,0,24.0373518792896,0.0444324031427797,0,0,0,1.67160427570343,31.374,18.6165,264.638497494955
"TGO",2008,"Both",0.0742640667206183,0.0061018091036665,0.0258970683789885,0.127627007218673,0.279003380064102,0.034493431213629,0.0367254282595095,0.313452087074617,0.0288516692139313,0.0229193158832559,10,14,947,6.39349764446617,947,6.39349764446617,0.000345248051117905,0,18.0810982930314,1.31812022729593,0,18.0810982930314,0.0503194888178913,0,0,0.0272285118699074,0.416236400604248,31.4404,18.6559,296.839126459662
"TGO",2009,"Both",0.0721832983787581,0.00668036041732927,0.0274219027487551,0.131413335903965,0.239362560816837,0.0395972458024748,0.0428066277218736,0.329099652535177,0.0306386584896423,0.0246109000307243,10,14,953,6.28095380003446,953,6.28095380003446,0.000394870163453812,0,20.6111736250759,1.51712382992743,0,20.6111736250759,0.0557905869910101,0,0,0,0,31.6396,18.7741,313.631968866024
"TGO",2010,"Both",0.0681680409511901,0.00695007964781847,0.02858229219231,0.132424276949269,0.223778316993757,0.0440280072476987,0.0488117630772869,0.327735041001782,0.0321636662521265,0.0257821520200148,10,14,959,6.16091538234298,959,6.16091538234298,0.000433966241163113,0,22.9124727487773,1.6778315764656,0,22.9124727487773,0.0611423974255833,0,0,0,1.06254065036774,31.8388,18.8923,314.297904320709
"TGO",2011,"Both",0.064653562236726,0.00691965766507288,0.0292810897335685,0.131924918202475,0.222765022305386,0.0479921166006443,0.0549190736801224,0.316200243170792,0.0331954521165826,0.0265346705027698,10,14,967,6.04225085367571,967,6.04225085367571,0.00039680248151254,0,20.8593359850508,1.54694425309737,0,20.8593359850508,0.0652173913043479,0,0,0,0,32.1044,19.0499,305.765635146155
"TGO",2012,"Both",0.0609098728072151,0.00641713843578698,0.0283039112722756,0.126031839989511,0.254359685489993,0.0500770416928276,0.0587789496967257,0.276466168207498,0.0320051916024235,0.0259163983387446,10,14,973,5.90612391271927,973,5.90612391271927,0.000393796983039206,0,20.8099077444745,1.54475295518457,0,20.8099077444745,0.0803400054839594,0,0,0,0,32.3036,19.1681,269.001581665896
"TGO",2013,"Both",0.0572147698768437,0.00577825107062595,0.0265145123310911,0.117635888884975,0.299456459789772,0.0512041051044151,0.0608368679445993,0.23841686009928,0.0298062929579466,0.0244913892544924,10,14,981,5.78902589287489,981,5.78902589287489,0.000409308568312234,0,21.8693714038647,1.61880170570318,0,21.8693714038647,0.0882352941176471,0,0,0.0560877211391926,0,32.5692,19.3257,233.886939757393
"TGO",2014,"Both",0.0560108600268043,0.0053250678952133,0.0247019917839653,0.111234844801546,0.323327306066538,0.0533641588398081,0.0628329479416947,0.24219259068716,0.0270333630645445,0.0232966116717775,10,14,988,5.678158528581,988,5.678158528581,0.000354356706369117,0,19.0101749173488,1.41146921657241,0,19.0101749173488,0.0703259005145798,0,0,0,0,32.8016,19.4636,239.286279598914
"TGO",2015,"Both",0.0557628513986423,0.00503473590174346,0.0229157762748382,0.105863962898319,0.333214555175534,0.0564596555445903,0.0647975526787383,0.249027486696259,0.0240923204360016,0.0222620681914871,10,14,991,5.55283366584269,991,5.55283366584269,0.000268977100441865,0,12.6967941975942,1.07463943137908,0,12.6967941975942,0.0603000577034045,0,0,0.227363541722298,0,32.9012,19.5227,246.786239315992
