"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"MOZ",2005,"Both",0.0146620147034323,0.103659638866276,0.016203313309012,0.0290865055515708,0.0524640633736158,0.341111341937103,0.00865282576156192,0.0265168533523305,0.183564545703589,0.111645770895202,0.0172869395770581,5,9,10133,16.8314156055734,10133,16.8314156055734,0.0368060714934739,0,1198.38258168788,0.0320866693356579,0,1198.38258168788,0.0366482045945847,0.0215423881642441,2414.25475269907,0,0,9.09029652577061e-05,5.86197516886915e-05,461.0515,272.5777,1860.33770436247,531.697855072734
"MOZ",2006,"Both",0.0144303272558145,0.099631898134149,0.0167224290581422,0.0295539181547839,0.0498662963862204,0.352932213881478,0.00957433247567902,0.0293201547469835,0.170831329444691,0.11533061462629,0.0182234365447055,5,9,9806,15.7685424212896,9806,15.7685424212896,0.0357880026178991,0,1158.70785035346,0.0312002377550087,0,1158.70785035346,0.0409084995883114,0.0167018705250895,-147.258338920181,0,0,1.45905093462615e-05,0.000170086050416583,446.173,263.7814,1675.48143868268,489.079223831786
"MOZ",2007,"Both",0.0147182361183818,0.0997005894541798,0.0176923335961403,0.0310034018175062,0.0330910746039197,0.338923590812869,0.010924443820334,0.033245659167834,0.165739462286621,0.120739116929288,0.0201214830343253,5,9,9446,14.7345824093892,9446,14.7345824093892,0.0557762583639301,0,1096.59005683745,0.048648841422887,0,1096.59005683745,0.0446700807349041,0.0130030957377741,-100.814470440576,0,0,0,0.000651173521992806,429.793,254.0974,1566.59508599911,312.781966043069
"MOZ",2008,"Both",0.0150278954554294,0.0981938880436703,0.0181407638083392,0.0324197741401147,0.0435433665935396,0.331214673625258,0.0121956296616789,0.0367235683844571,0.165381806460565,0.122083791135869,0.0221169506231554,5,9,9092,13.7762404041607,9092,13.7762404041607,0.0453515745912836,0,857.771914919535,0.039546932225919,0,857.771914919535,0.0470528743775859,0.0101386084558169,-65.5224538389045,0,0,1.61253554553304e-05,0.000398709287782435,413.686,244.5748,1504.27540989244,396.060588721484
"MOZ",2009,"Both",0.0156764859729628,0.0969961372090503,0.0184118357190864,0.0345701741018798,0.0525152424520292,0.314716345945336,0.0136209974340186,0.0405793532492044,0.170167347499915,0.12174979612132,0.0248469416583257,5,9,8710,12.8358771814559,8710,12.8358771814559,0.0397821303323886,0,717.37711714386,0.0346828833871474,0,717.37711714386,0.0482246449790979,0.00794242777993086,-64.809595425779,0,0,3.40403888120111e-05,0.000166099156642722,396.305,234.299,1482.4542944529,457.499325464218
"MOZ",2010,"Both",0.016711875915528,0.0958838778898485,0.0184906450917511,0.0374373487305195,0.0498390246538694,0.29067550653746,0.0151833976439695,0.0446176515423195,0.177627720935194,0.119320880606664,0.0282449455628197,5,9,8376,12.0297342735368,8376,12.0297342735368,0.0506917243320911,0,880.946456131506,0.0441962001399372,0,880.946456131506,0.048830977488744,0.00619661387478351,-21.4650537422521,0,0,0.000178151228242818,6.9657966194398e-05,381.108,225.3144,1488.17857488701,417.555144504803
"MOZ",2011,"Both",0.0180170301274212,0.0936806567288153,0.0182632378346295,0.0408583618728775,0.055945988801479,0.265772080368538,0.0167610146172315,0.048423578122628,0.187950942038229,0.114621906253206,0.0320485798514906,5,9,8077,11.317674219133,8077,11.317674219133,0.0535278113493857,0,897.831361367828,0.0466746054918127,0,897.831361367828,0.0489374076165875,0.00482089974495102,-29.3157697468451,0,0,3.71433937700696e-05,0.000333361278759312,367.5035,217.2713,1518.64242295638,452.043235680551
"MOZ",2012,"Both",0.0194684753484681,0.0910713951238063,0.0178870507758222,0.0443677060195354,0.0602288804694362,0.241206469503461,0.0182762361020224,0.0516022246562971,0.199957633017809,0.108202068484108,0.0359328481522304,5,9,7840,10.7219822606739,7840,10.7219822606739,0.0597074302139196,0,969.549399536524,0.0520728926043728,0,969.549399536524,0.04780619249236,0.00372580694621897,-21.0192599005806,0,0,6.70638853759398e-05,0.000492518809128906,356.72,210.896,1568.54557381828,472.458802650209
"MOZ",2013,"Both",0.0209773989851285,0.0883577949902798,0.0174662508318784,0.0474372933333378,0.0662161200795678,0.218730735450289,0.0197521799150016,0.054261033670435,0.210946962389279,0.100745606089545,0.0393517197393714,5,9,7659,10.2083127837356,7659,10.2083127837356,0.0639260518764893,0,1008.73810873121,0.0558382508899856,0,1008.73810873121,0.0468720553008252,0.00285715711749773,-7.36915973555827,0,0,0.000273606471120111,0.00182803375995501,348.4845,206.0271,1619.04543596365,508.217353726131
"MOZ",2014,"Both",0.0224502456101502,0.0862888091328347,0.0172622240033907,0.0499642737357293,0.0748523683537749,0.199963659931761,0.0213340219957803,0.0571984833560756,0.221684972675069,0.0944885419696641,0.0423036344641368,5,9,7542,9.76016299312058,7542,9.76016299312058,0.0643129772956054,0,993.100870563534,0.0560778081905159,0,993.100870563534,0.0453646035872224,0.00218082869808284,-5.79907081389383,0,0,0.000138528012061048,0.00021182717866165,343.161,202.8798,1672.53404489966,564.734419759513
