"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"MYS",2013,"Male",69.3441798990424,25.4951141831011,83.6491613168912,446.107845290599,98.1051411269567,64.9409657225261,74.2892345992448,201.563122301775,160.023723921332,250.896252172657,0,15,19,1511,5.18179935748066,1511,5.18179935748066,35.518922133482,12.5567726447611,58.4810716222028,1.06633733239238,0,0,0,0,42.1569,74.2892345992448
"MYS",2014,"Male",67.2322806173258,24.181443929214,78.4029702648182,435.009077260164,96.8526907968647,62.1813248187227,68.0135781035781,200.036068011636,159.774102023065,256.027577535256,0,15,19,1484,5.12685097196808,1484,5.12685097196808,35.2243242290246,11.7721780740968,58.6764703839526,1.06456241032999,0,0,0,0,41.4036,68.0135781035781
"MYS",2015,"Male",65.7377984372489,23.1133494974862,74.0766110555994,427.745633158123,96.1696058181143,60.0454593258616,63.1754855224426,199.834976637477,160.112814385856,261.997200088318,0,15,19,1468,5.10170744241568,1468,5.10170744241568,34.9208349232889,10.3487875290731,59.4928823175046,1.07023115018315,0,0,0,0,40.9572,63.1754855224426
"MYS",2016,"Male",65.7949253729216,22.6056773592473,71.3732032982606,423.929316327896,97.7564189894329,59.1074092252244,60.3190021631367,204.286616769131,163.541868415322,274.210213519801,0,15,19,1479,5.15324160015895,1479,5.15324160015895,35.0261731750116,6.19627555908612,63.8560707909371,1.04917538461538,0,0,0,0,41.2641,60.3190021631368
"MYS",2017,"Male",62.2714602357291,20.8282579337179,64.8970879204796,386.746740828812,94.4674238906716,54.890279292871,52.2476224882865,198.133440123812,156.656057337244,272.853057154097,0,15,19,1400,4.87986829201937,1400,4.87986829201937,35.1182232644984,5.89386114939501,64.3425853796015,0.890349529780564,0,0,0,0,39.06,52.2476224882865
"MYS",2018,"Male",56.1953295356533,18.2067639471949,56.1329967323789,324.232123803838,87.904641859539,48.463357704027,40.5198962200136,184.343521092715,141.969029757963,261.971590816456,0,15,19,1256,4.39530247096931,1256,4.39530247096931,35.2062361367772,5.58424670298267,64.8282255705718,0.854512393442623,0,0,0,0,35.0424,40.5198962200137
"MYS",2019,"Male",49.3515506679154,15.4588617676103,47.1005989356702,260.317585219286,79.841802726344,41.5022269771579,29.535551370163,167.296241492392,124.77052065152,245.952215328514,0,15,19,1096,3.87195376532664,1096,3.87195376532664,34.0787235529056,5.26390042682447,65.3000668565407,0.794121310521039,0,0,0,0,30.5784,29.535551370163
"MYS",2020,"Male",43.3236003611553,13.2034515343835,39.9175451401904,212.951556611081,71.944819166538,35.7423768753798,23.286159794099,150.648777866415,109.285611571806,227.31024729452,0,15,19,959,3.42060917174929,959,3.42060917174929,30.7063401965536,5.26390042682447,65.3000668565407,0.679513587878321,0,0,0,0,26.7561,23.286159794099
"MYS",2021,"Male",39.0273630292389,11.6566375918751,34.9330544238932,183.572526451424,65.9200816400058,31.6701502412276,19.2677426180417,138.216693516342,98.413665550996,212.51309107985,0,15,19,864,3.11114533856061,864,3.11114533856061,28.2010893676946,5.26390042682447,65.3000668565407,0.607904489411927,0,0,0,0,24.1056,19.2677426180417
"NAM",2000,"Male",11.7537654523775,16.1943045849915,12.6231656147135,18.6665067609983,15.5887778482221,26.8453126216233,5.27240117268027,32.2540918184414,34.6236275157075,22.4361575992212,0,15,19,223,11.6847846764187,223,11.6847846764187,22.0027052511282,0,229.21372662514,4.73918375989507,0,0,0,0,6.2217,5.27240117268028
