"ISO3","Year","Sex","OtherCMPN","TB","Maternal","Cardiovascular","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","InterpVio","SelfHarm","OtherInj","NatDis","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","HIV","epi_colvio","epi_natdis","minCD","OCDresid"
"CHN",2000,"Male",0.0359413672015537,0.00864371657371521,0,0.0473512075841427,0.096827560570091,0.0147760407999158,0.1258195489645,0.294154644012451,0.12114179879427,0.00151760166045278,0.032432921230793,0.0697172358632088,0.146837934851646,0.00450236210599542,15,19,46674,4.20638066535511,46674,4.20638066535511,0.000336047563655163,0,0,1302.2046,1677.52737276532
"CHN",2001,"Male",0.035901737203893,0.00864371657371521,0,0.0473512075841427,0.096827560570091,0.0147760407999158,0.1258195489645,0.294154644012451,0.12114179879427,0.00151760166045278,0.032432921230793,0.0697172358632088,0.146837934851646,0.00450236210599542,15,19,45723,4.01152076997102,45723,4.01152076997102,0.000375677561315944,0,0,1275.6717,1641.5351301736
"CHN",2002,"Male",0.0358661178088064,0.00864371657371521,0,0.0473512075841427,0.096827560570091,0.0147760407999158,0.1258195489645,0.294154644012451,0.12114179879427,0.00151760166045278,0.032432921230793,0.0697172358632088,0.146837934851646,0.00450236210599542,15,19,44893,3.8250838794571,44893,3.8250838794571,0.000411296956402522,0,0,1252.5147,1610.13762679074
"CHN",2003,"Male",0.0358407335425015,0.00864371657371521,0,0.0473512075841427,0.096827560570091,0.0147760407999158,0.1258195489645,0.294154644012451,0.12114179879427,0.00151760166045278,0.032432921230793,0.0697172358632088,0.146837934851646,0.00450236210599542,15,19,44168,3.6395262207666,44168,3.6395262207666,0.000436681222707424,0,0,1232.2872,1583.01351910521
"CHN",2004,"Male",0.0358237669026909,0.00864371657371521,0,0.0473512075841427,0.096827560570091,0.0147760407999158,0.1258195489645,0.294154644012451,0.12114179879427,0.00151760166045278,0.032432921230793,0.0697172358632088,0.146837934851646,0.00450236210599542,15,19,43546,3.45783106290133,43546,3.45783106290133,0.000453647862518013,0,0,1214.9334,1559.98175354458
"CHN",2005,"Male",0.035573613712542,0.00914499815553427,0,0.0510655492544174,0.101537055335939,0.0132116014137864,0.121762149035931,0.299249082803726,0.117135480046272,0.00371615425683558,0.0324645042419434,0.0641049519181252,0.146161824464798,0.00382219394668937,15,19,42877,3.2907665400922,42877,3.2907665400922,0.000472515356749094,0,0,1196.2683,1525.28983515266
"CHN",2006,"Male",0.0351433231256559,0.00917594414204359,0,0.0543545745313168,0.106845051050186,0.011248997412622,0.116909086704254,0.306554436683655,0.113551393151283,0.00109741080086678,0.0322185084223747,0.0603359341621399,0.147224426269531,0.00486699258908629,15,19,41096,3.13821762767495,41096,3.13821762767495,0.000473896216728536,0,0,1146.5784,1444.25000717195
"CHN",2007,"Male",0.0320119313123435,0.0091324532404542,0,0.0573315918445587,0.109525072854012,0.00935226306319237,0.113896362483501,0.316845178604126,0.109426990151405,0,0.0322854556143284,0.0558174885809422,0.147957295179367,0.00592924747616053,15,19,37723,2.98295092437392,37723,2.98295092437392,0.000488678937937775,0,0,1052.4717,1207.58608489553
"CHN",2008,"Male",0.026638784530483,0.00755796488374472,0,0.0524563267827034,0.0973907988518476,0.00779971526935697,0.101612821221352,0.280358850955963,0.0958571135997772,0.000733248714823276,0.0275786425918341,0.0465309955179691,0.131824344396591,0.123192012310028,15,19,34056,2.82404968518691,34056,2.82404968518691,0.000468387991454085,0,0,950.1624,907.21044597013
"CHN",2009,"Male",0.0270981773188339,0.0083432188257575,0,0.0611596554517746,0.11049048602581,0.00898679625242949,0.11718774586916,0.327896326780319,0.108397305011749,0.00050456915050745,0.030754741281271,0.0501802079379559,0.144589304924011,0.00392191484570503,15,19,30471,2.66992221051001,30471,2.66992221051001,0.000489546792238156,0,0,850.1409,825.708561082189
