"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"KIR",2021,"Female",0.39131905668284,0.229561230952102,0.0755747823484685,0.316566001374248,0.307454483109991,0.505227267800515,0.31577483586561,0.0770858865295525,1.81672875516924,0.191401694775529,0.597437395963315,15,19,5,4.71874798636923,5,4.71874798636923,0.175868609428587,0.143780098143699,1.38804713871628,0,0,0,0,0,0.237,0.0770858865295526
"KNA",2000,"Female",0.136752170198515,0.0477098792743346,0.0459367143557188,0.0954204222735874,0.0704438200619588,0.228171157885758,0.132678414168153,0.224281796151478,0.401692608180696,0.356215469519696,0.260697547930102,15,19,2,3.50932091164563,2,3.50932091164563,0,0,0,0,0,0,0,0,0.0948,0.224281796151478
"KNA",2001,"Female",0.135492120057875,0.0467805321302214,0.0457042417905948,0.0946907388061788,0.0657220918632958,0.228578451533966,0.135014046018718,0.214353418486942,0.400867729753374,0.377272379285952,0.252263440779322,15,19,2,3.50312929191276,2,3.50312929191276,0.0032608094935617,0,0.0169789158932857,0,0,0,0,0,0.0948,0.214353418486942
"KNA",2002,"Female",0.134267425725245,0.0457819358738912,0.0451159552504124,0.0938529516320424,0.0607538826780866,0.229178577057648,0.1362054116162,0.20543422185681,0.401874687655294,0.395682457120746,0.246961279293284,15,19,2,3.49597694562579,2,3.49597694562579,0.00489121424034254,0,0.0254683740665068,0,0,0,0,0,0.0948,0.205434221856809
"KNA",2003,"Female",0.133135122763958,0.0448037473242392,0.044446776478854,0.0927183376095178,0.055930319638467,0.229036421119546,0.136773809128157,0.201837784688946,0.403837370496258,0.413131940490972,0.242717965514306,15,19,2,3.47627460729387,2,3.47627460729387,0.00163040474678085,0,0.0084894576631328,0,0,0,0,0,0.0948,0.201837784688945
"KNA",2004,"Female",0.131769592637152,0.043790598775781,0.0435624059640938,0.091946800270052,0.0517198216040648,0.228624468989792,0.136612217004445,0.193328042534239,0.406425820254248,0.42892946896527,0.2400299535073,15,19,2,3.48106325529912,2,3.48106325529912,0.0032608094935617,0,0.0169789158978291,0,0,0,0,0,0.0948,0.193328042534239
"KNA",2005,"Female",0.129943108803323,0.0426798898539704,0.0425273589561618,0.0919108727256522,0.0481464506292712,0.227864850798114,0.136137131825667,0.18945299685057,0.40866031671549,0.444962262404652,0.23771476043713,15,19,2,3.49971463449191,2,3.49971463449191,0,0,0,0,0,0,0,0,0.0948,0.18945299685057
"KNA",2006,"Female",0.128426666274319,0.0418257458772194,0.0413518661586576,0.0927162138930326,0.0455515370503128,0.227115085224856,0.134443431287813,0.181844069778912,0.411969116218784,0.45561717960408,0.237508683885234,15,19,2,3.53165911570939,2,3.53165911570939,0.00163040474678085,0,0.00848945766413024,0,0,0,0,0,0.0948,0.181844069778912
"KNA",2007,"Female",0.127551772388816,0.041391614936709,0.0398822824745934,0.0951034969230856,0.0442148104144172,0.227064569969688,0.130667261373883,0.172462250687778,0.41787419756674,0.455216572037536,0.24204955223963,15,19,2,3.58339477706837,2,3.58339477706837,0.00652161898712338,0,0.0339578322041154,0,0,0,0,0,0.0948,0.172462250687778
"KNA",2008,"Female",0.126924787386862,0.041197548910547,0.0382292799256558,0.0989798657127026,0.043814711755035,0.227346656241582,0.125621674042201,0.167189065384942,0.425165594923438,0.447705248115826,0.249673543867306,15,19,2,3.65690064251083,2,3.65690064251083,0.00815202373390424,0,0.0424472902758928,0,0,0,0,0,0.0948,0.167189065384942
"KNA",2009,"Female",0.0633155300752861,0.0206238371820025,0.0182554953141485,0.0517384739080908,0.0220134502489734,0.113881884252631,0.0598750621095402,0.0797882537821523,0.216818462192228,0.217449132938822,0.129718799009002,15,19,1,3.72129985629302,1,3.72129985629302,0.00652161898712339,0,0.0415025245540816,0,0,0,0,0,0.0474,0.0797882537821523
"KNA",2010,"Female",0.0631552352353229,0.0206738759856294,0.0174093400755496,0.0540797770763464,0.0222222918326617,0.113962943336591,0.0569124542760982,0.0818136500415667,0.22109492018418,0.21068492853244,0.134729773930052,15,19,1,3.78587091975812,1,3.78587091975812,0.0032608094935617,0,0.023773943229727,0,0,0,0,0,0.0474,0.0818136500415667
"KNA",2011,"Female",0.125621942853799,0.0412907248317796,0.0333245477610328,0.112088800866867,0.0445748517928136,0.227447077128596,0.108886279823208,0.165783588672137,0.44939906091335,0.413429363856144,0.276523356753492,15,19,2,3.83511232112663,2,3.83511232112663,0.00163040474678085,0,0.012832206389769,0,0,0,0,0,0.0948,0.165783588672137
