"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"KNA",2004,"Both",0.00627924284099598,0.0335766132579336,0.154487213300308,0.0822977011979832,0,0.348197051947954,0.347911594440606,0.128724618168957,0.606688939137064,0.29092573593203,10,14,2,1.86022326396773,2,1.86022326396773,0.000911289776166238,0,0.00791415245005633,0.000345681574719401,0,0.00791415245005633,0,0,0,0,0,0.0664,0.0394,0.128724618168957,0.0822977011979832
"KNA",2005,"Both",0.00595834201509094,0.033252341805754,0.150729801598245,0.0816432267860978,0,0.35247277166292,0.347982452435536,0.125322189805478,0.614328222490562,0.288310651400318,10,14,2,1.82042651543424,2,1.82042651543424,0,0,0,0,0,0,0,0,0,0,0,0.0664,0.0394,0.125322189805478,0.0816432267860978
"KNA",2006,"Both",0.00286556779594337,0.0165628593326827,0.0735354518241528,0.0399374714800974,0,0.17830114954997,0.174025075533631,0.0609120130207369,0.311073756992006,0.142331009582697,10,14,1,1.78836312760011,1,1.78836312760011,0.00045564488808312,0,0.00395707609228551,0.000345681582875829,0,0.00395707609228551,0,0,0,0,0,0.0332,0.0197,0.0609120130207369,0.0399374714800974
"KNA",2007,"Both",0.0028313580167253,0.0167045473911843,0.0717966542257759,0.0386435549130714,0,0.180259394239541,0.174096563227136,0.0592413356782609,0.31517863880812,0.139425373947852,10,14,1,1.7650245798716,1,1.7650245798716,0.00182257955233248,0,0.0158283050905013,0.00138272628256475,0,0.0158283050905013,0,0,0,0,0,0.0332,0.0197,0.0592413356782609,0.0386435549130714
"KNA",2008,"Both",0.00282495747704575,0.0169641636339859,0.0700302524659061,0.0381166128211323,0,0.182236082908626,0.174153973275719,0.0579203521499526,0.31958939388088,0.135885986946336,10,14,1,1.74817163277863,1,1.74817163277863,0.0022782244404156,0,0.0197853813727979,0.00172840784912773,0,0.0197853813727979,0,0,0,0,0,0.0332,0.0197,0.0579203521499526,0.0381166128211323
"KNA",2009,"Both",0.00287860229186051,0.0173453158650321,0.0684168118817447,0.0385056839137487,0,0.183997761685694,0.174142942765816,0.0570287451027437,0.323897780477566,0.131963776463462,10,14,1,1.73661455363461,1,1.73661455363461,0.00182257955233248,0,0.0193450105035978,0.00138272628256475,0,0.0193450105035978,0,0,0,0,0,0.0332,0.0197,0.0570287451027437,0.0385056839137487
"KNA",2010,"Both",0.00295075713742169,0.0177553204094817,0.0668781380891217,0.0392949088218884,0,0.185623141678974,0.174027672187547,0.0563197019229963,0.328118811237631,0.128120258738772,10,14,1,1.72925659401624,1,1.72925659401624,0.000911289776166238,0,0.0110814266465093,0.000691363149438803,0,0.0110814266465093,0,0,0,0,0,0.0332,0.0197,0.0563197019229963,0.0392949088218884
"KNA",2011,"Both",0.0029808549129661,0.0180469299879985,0.0653220153545093,0.039556789562235,0,0.187225527528624,0.173776307019887,0.0553942884769266,0.332264834683486,0.124976807585285,10,14,1,1.724173164389,1,1.724173164389,0.00045564488808312,0,0.00598130282583024,0.000345681582875829,0,0.00598130282583024,0,0,0,0,0,0.0332,0.0197,0.0553942884769266,0.039556789562235
"KNA",2012,"Both",0.00299617667739608,0.0182662800103199,0.0638278196395896,0.0390675862278296,0,0.18871173642436,0.173416298297206,0.0542393282620599,0.336244163448435,0.122319321236639,10,14,1,1.72175844758093,1,1.72175844758093,0.000911289776166239,0,0.0110814266489433,0.000691363149438803,0,0.0110814266489433,0,0,0,0,0,0.0332,0.0197,0.0542393282620599,0.0390675862278296
"KNA",2013,"Both",0.00297004190558164,0.0183853295670609,0.0622934431193928,0.0394400760914296,0,0.190212210474027,0.172971584408232,0.053336279688991,0.340267126112376,0.120123908632909,10,14,1,1.71742698932631,1,1.71742698932631,0,0,0,0,0,0,0,0,0,0,0,0.0332,0.0197,0.053336279688991,0.0394400760914296
"KNA",2014,"Both",0.00290583309267587,0.018414380569261,0.0607227816086418,0.0365443839410087,0,0.191761357716369,0.17246832452619,0.0513744805307712,0.344358665347028,0.118260278451473,10,14,1,1.71031632531649,1,1.71031632531649,0.00318951421658183,0,0.0276995338876904,0.00241977098225367,0,0.0276995338876904,0,0,0,0,0,0.0332,0.0197,0.0513744805307712,0.0365443839410087
"KNA",2015,"Both",0.00284686036247945,0.0184383157837815,0.059226780133642,0.0378899813263754,0,0.193250770323589,0.171935855209126,0.0508049643211882,0.34837356104824,0.116401666211274,10,14,1,1.69593479738461,1,1.69593479738461,0.000831245280304648,0,0.00721900105570898,0.000630636238092153,0,0.00721900105570898,0,0,0,0,0,0.0332,0.0197,0.0508049643211882,0.0378899813263754
"KNA",2016,"Both",0.00278540266117066,0.0184420043590963,0.0577934699048059,0.0380870832384521,0,0.194733570870341,0.171385731189136,0.0498909645220515,0.352317827888816,0.114563945366131,10,14,1,1.67623592279953,1,1.67623592279953,0,0,0,0,0,0,0,0,0,0,0,0.0332,0.0197,0.0498909645220515,0.0380870832384521
"KNA",2017,"Both",0.00273663111048419,0.0184568883366761,0.0564736590670255,0.0373979483721396,0,0.196181059611478,0.170830668085848,0.0487313295729193,0.356104488441744,0.112631682513602,10,14,1,1.65467852826007,1,1.65467852826007,0.00045564488808312,0,0.00598130282797769,0.000345681582875829,0,0.00598130282797769,0,0,0,0,0,0.0332,0.0197,0.0487313295729193,0.0373979483721396
"KNA",2018,"Both",0.00268929912998817,0.0184773074018384,0.0551914493905877,0.037416897879649,0,0.197656661798236,0.170252336583169,0.0478131229934036,0.3598873053155,0.110615619507629,10,14,1,1.63038356435763,1,1.63038356435763,0,0,0,0,0,0,0,0,0,0,0,0.0332,0.0197,0.0478131229934036,0.037416897879649
"KNA",2019,"Both",0.00264125040715813,0.0184976075104514,0.0539274408459263,0.0368514124115678,0,0.199150820597563,0.169632876623748,0.0467210827256533,0.363690672009915,0.108580739778845,10,14,1,1.60455621531364,1,1.60455621531364,0.000306097089172375,0,0.00265831892972673,0.000232224988155774,0,0.00265831892972673,0,0,0,0,0,0.0332,0.0197,0.0467210827256533,0.0368514124115678
