"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"BHR",2010,"Both",0.00995938505516031,0.023877204483144,0.0625690637222943,0.0420506736302639,0,0.175292893205759,0.0774967705813977,0.0843327681553553,0.394325088400189,0.130096152766436,10,14,17,1.09028824598167,17,1.09028824598167,0,0,0,0,0,0,0.02193,0,0,0,0,0.5644,0.3349
"BHR",2011,"Both",0.0100156864864969,0.0240557906911749,0.0616018404005637,0.0423221627632915,0,0.176147969985422,0.0781235257282204,0.083344584931677,0.39740216955972,0.126986269453433,10,14,16,1.07052423876774,16,1.07052423876774,0,0,0,0,0,0,0.020168,0,0,0,0,0.5312,0.3152
"BHR",2012,"Both",0.0100706804847281,0.0242261493231548,0.0606551888236514,0.0426251662519625,0,0.176932911483166,0.0787725883704734,0.0824285544871608,0.400356195301351,0.123932565474352,10,14,16,1.05313874700841,16,1.05313874700841,0,0,0,0,0,0,0.0198,0,0,0,0,0.5312,0.3152
"BHR",2013,"Both",0.0101790721876653,0.0244295015320186,0.0600210516527813,0.0432467099628556,0,0.177367163337092,0.0796033773766485,0.0819074929811742,0.402424093799504,0.12082153717026,10,14,15,1.0376033290298,15,1.0376033290298,0,0,0,0,0,0,0.018285,0,0,0,0,0.498,0.2955
"BHR",2014,"Both",0.010359660419543,0.0246867960309778,0.059588503192354,0.0441425246699971,0,0.177557566666757,0.0799990482868899,0.081712926931638,0.404148196788025,0.117804777013818,10,14,16,1.02331057345129,16,1.02331057345129,0,0,0,0,0,0,0.01928,0,0,0,0,0.5312,0.3152
"BHR",2015,"Both",0.0106394734543797,0.0250224908775506,0.059212375153981,0.0452575985067744,0,0.17765851294602,0.0790130743180098,0.0817738982081728,0.40631447900743,0.115108097527682,10,14,17,1.01103136578751,17,1.01103136578751,0,0,0,0,0,0,0.0252673684210526,0,0,0,0,0.5644,0.3349
"BHR",2016,"Both",0.0109698165539542,0.0254043290378005,0.059314639949173,0.0468053595639838,0,0.177197904948315,0.079117554396089,0.0821805862576917,0.406720807714356,0.112289001578636,10,14,17,0.99850231691323,17,0.99850231691323,0,0,0,0,0,0,0.0199466666666667,0,0,0,0,0.5644,0.3349
"BHR",2017,"Both",0.0112565164425538,0.025754461082102,0.0590915919991393,0.047962643513459,0,0.177006032867938,0.0789026586480121,0.0821431105609414,0.408089841332542,0.109793143553313,10,14,17,0.987007063871559,17,0.987007063871559,0,0,0,0,0,0,0.01199,0,0,0,0,0.5644,0.3349
"BHR",2018,"Both",0.0114024073891541,0.0259999953032272,0.0582310651224354,0.0483035337462373,0,0.17741091026565,0.0785009431064104,0.0812732136114131,0.411190627098301,0.107687304357171,10,14,17,0.975027985500199,17,0.975027985500199,0,0,0,0,0,0,0.00946,0,0,0,0,0.5644,0.3349
"BHR",2019,"Both",0.0113533941860727,0.0260987554607721,0.057124206492948,0.0480374829747651,0,0.178000447649363,0.079877757061101,0.0797536110271656,0.414147700068955,0.105606645078858,10,14,18,0.962758944193842,18,0.962758944193842,0,0,0,0,0,0,0.00930375,0,0,0,0,0.5976,0.3546
"BHR",2020,"Both",0.0112615037332112,0.026162894242436,0.0557749287171257,0.0474840223221846,0,0.179015881755661,0.0807027204170201,0.0779464067553306,0.418159373208846,0.103492268848184,10,14,18,0.948757279736756,18,0.948757279736756,0,0,0,0,0,0,0.00858375,0,0,0,0,0.5976,0.3546
"BHR",2021,"Both",0.011168748757667,0.0262204698336705,0.0543229791671161,0.046889530171349,0,0.180254580052177,0.0810062796721288,0.0760967291041435,0.422690747521488,0.101349935720259,10,14,18,0.932222685880002,18,0.932222685880002,0,0,0,0,0,0,0.0072225,0,0,0,0,0.5976,0.3546
"BHS",2000,"Both",0.00208919649136313,0.0146446037210409,0.0587024257414475,0.023302144695647,0,0.17352257818351,0.188150480400124,0.0468918215643784,0.30382389339659,0.1888728558059,10,14,11,1.81586647813248,11,1.81586647813248,0,0,0,0,0,0,1.1,0,0,0,0,0.3652,0.2167
"BHS",2001,"Both",0.00204840630158997,0.0146735828199994,0.0575256609630729,0.0231870874974513,0,0.175321248029336,0.188273112385906,0.0459403550709113,0.307447219734356,0.185583327197377,10,14,11,1.80233010764497,11,1.80233010764497,0,0,0,0,0,0,1.65,0,0,0,0,0.3652,0.2167
"BHS",2002,"Both",0.00202829248491485,0.0147789430340851,0.0564073378864049,0.0231409254999678,0,0.177120200113214,0.188540819616214,0.0450945875060774,0.311194158280611,0.18169473557851,10,14,11,1.78256686951572,11,1.78256686951572,0,0,0,0,0,0,1.57142857142857,0,0,0,0,0.3652,0.2167
