"ISO3","Year","Sex","Deaths","Rate","OtherCMPN","HIV","TB","Maternal","Cardiovascular","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","InterpVio","SelfHarm","OtherInj","NatDis"
"AFG",2000,"Female",1717,8.65561,0.02726,4e-05,0.20566,0.05065,0.05499,0.24801,0.10916,0.0462,0.01289,0.0159,0.01794,0.02144,0.10509,0.08478,0
"AFG",2001,"Female",1572,8.03,0.02548,4e-05,0.20165,0.04989,0.05392,0.24998,0.10901,0.04671,0.01305,0.01602,0.02121,0.02182,0.10607,0.08509,6e-05
"AFG",2002,"Female",1530,7.57063,0.0255,5e-05,0.1969,0.04935,0.05306,0.25194,0.10893,0.04727,0.01323,0.01617,0.00495,0.02224,0.10719,0.08539,0.01782
"AFG",2003,"Female",1620,7.20372,0.02549,6e-05,0.198,0.05003,0.05356,0.25875,0.1109,0.04877,0.01367,0.01663,0.00218,0.02313,0.11042,0.08725,0.00115
"AFG",2004,"Female",1668,6.95835,0.02771,7e-05,0.19382,0.04992,0.05325,0.26018,0.11055,0.04928,0.01383,0.01676,0.00224,0.02358,0.11143,0.08721,0.00017
"AFG",2005,"Female",1715,6.88824,0.02932,9e-05,0.18976,0.04949,0.05268,0.25835,0.10889,0.0492,0.01382,0.01668,0.00466,0.02376,0.11115,0.08601,0.00614
"AFG",2006,"Female",1828,6.9275,0.03275,0.00011,0.18564,0.04928,0.05241,0.25608,0.10707,0.04903,0.01378,0.01659,0.01448,0.02392,0.11074,0.08459,0.00353
"AFG",2007,"Female",1971,7.11251,0.03745,0.00014,0.18355,0.04969,0.05289,0.25615,0.10622,0.0493,0.01386,0.01665,0.01282,0.0243,0.11135,0.08386,0.00178
"AFG",2008,"Female",2125,7.57339,0.03827,0.00017,0.18558,0.05013,0.05348,0.2561,0.10517,0.04951,0.01392,0.01667,0.01132,0.02465,0.11176,0.08298,3e-04
"AFG",2009,"Female",2500,8.35522,0.03941,2e-04,0.18282,0.04977,0.05331,0.25327,0.10259,0.04906,0.01379,0.01645,0.02208,0.02466,0.11053,0.08102,0.00103
"AFG",2010,"Female",2983,9.47283,0.04563,0.00026,0.17582,0.04974,0.0536,0.25399,0.10109,0.04922,0.01383,0.01642,0.02088,0.02497,0.11053,0.08012,0.0039
"AFG",2011,"Female",3579,10.84895,0.06258,3e-04,0.15838,0.04988,0.05421,0.25741,0.10025,0.04981,0.014,0.0165,0.01912,0.0255,0.11136,0.07994,0.00075
"AFG",2012,"Female",4392,12.53127,0.08424,3e-04,0.13446,0.04968,0.05458,0.26049,0.09888,0.05028,0.01414,0.01652,0.01665,0.02598,0.1118,0.07953,0.00246
"AFG",2013,"Female",5182,14.15391,0.10158,3e-04,0.11521,0.0495,0.05502,0.26436,0.09769,0.05092,0.01432,0.01659,0.01514,0.02657,0.11262,0.07937,0.00079
"AFG",2014,"Female",5979,15.72925,0.11052,3e-04,0.10198,0.04877,0.05482,0.26555,0.09554,0.05109,0.01438,0.01652,0.0212,0.02693,0.11241,0.07846,0.00155
"AFG",2015,"Female",6734,17.02968,0.12329,3e-04,0.0848,0.04794,0.05441,0.26623,0.09341,0.05124,0.01443,0.01645,0.02701,0.02729,0.11229,0.07756,0.00336
"AFG",2016,"Female",7135,17.64759,0.13515,0.00061,0.07064,0.04758,0.0544,0.26979,0.09259,0.05206,0.01468,0.01662,0.02622,0.02801,0.11377,0.07771,2e-04
"AFG",2017,"Female",7336,17.65439,0.14307,0.00031,0.0631,0.04764,0.05477,0.27606,0.09289,0.05348,0.01509,0.017,0.0108,0.02907,0.11672,0.0788,0.00122
"AFG",2018,"Female",7490,17.52615,0.14142,0.00063,0.06174,0.04693,0.05421,0.27765,0.09176,0.05405,0.01526,0.01713,0.01259,0.02968,0.11795,0.07864,0.00036
"AFG",2019,"Female",7449,16.97951,0.14275,0.00064,0.05667,0.04604,0.05334,0.27845,0.09051,0.05451,0.0154,0.01723,0.01625,0.03023,0.11898,0.07837,0.00062
"AFG",2020,"Female",7357,16.35663,0.13811,0.00064,0.0571,0.04524,0.05243,0.27897,0.0894,0.0549,0.01552,0.01731,0.02111,0.03072,0.11984,0.07808,0.00064
"AFG",2021,"Female",7357,15.90368,0.13427,0.00063,0.05677,0.04454,0.05158,0.27912,0.08832,0.05518,0.01562,0.01736,0.02671,0.03113,0.12043,0.07769,0.00064
"AGO",2000,"Female",4712,27.19504,0.57677,0.00953,0.09133,0.02891,0.06491,0.08787,0.01819,0.01591,0.00515,0.00385,0.0322,0.01489,0.03016,0.01997,0.00037
"AGO",2001,"Female",4743,26.27908,0.57015,0.01068,0.08764,0.03016,0.06662,0.09496,0.0194,0.01729,0.00563,0.00415,0.0226,0.01619,0.03261,0.02139,0.00054
"AGO",2002,"Female",4718,25.13151,0.56734,0.01233,0.07852,0.0313,0.06781,0.10166,0.02067,0.01877,0.00637,0.00448,0.01435,0.01788,0.03527,0.02322,2e-05
"AGO",2003,"Female",4655,23.86318,0.5605,0.01388,0.07681,0.03243,0.06873,0.10829,0.0221,0.02045,0.00752,0.00485,0.00018,0.02019,0.03832,0.0257,4e-05
"AGO",2004,"Female",4577,22.62528,0.5261,0.01559,0.09339,0.03276,0.06782,0.11229,0.02323,0.02187,0.00904,0.00516,5e-05,0.02277,0.04091,0.02838,0.00063
"AGO",2005,"Female",4452,21.25967,0.49693,0.01777,0.10599,0.03277,0.06627,0.11509,0.02432,0.02326,0.01112,0.00547,3e-05,0.0259,0.04348,0.03161,0
"AGO",2006,"Female",4298,19.86793,0.50357,0.01994,0.08411,0.03236,0.06407,0.11637,0.02526,0.02447,0.01377,0.00572,3e-05,0.02938,0.04575,0.03519,0
"AGO",2007,"Female",4157,18.62855,0.43689,0.02128,0.13841,0.0313,0.06086,0.11505,0.02586,0.0253,0.01719,0.00589,3e-05,0.03317,0.04733,0.03906,0.00237
"AGO",2008,"Female",3983,17.32713,0.44291,0.02362,0.12502,0.02994,0.0574,0.11251,0.02625,0.0259,0.02138,0.00599,3e-05,0.03728,0.04845,0.04318,0.00016
"AGO",2009,"Female",3812,16.11062,0.38442,0.02651,0.17831,0.0281,0.05337,0.10788,0.02611,0.02596,0.02597,0.00597,1e-05,0.04112,0.04857,0.04678,0.00092
"AGO",2010,"Female",3663,15.04113,0.40354,0.03023,0.15639,0.02618,0.04945,0.10291,0.02574,0.02579,0.03068,0.00589,4e-05,0.04467,0.04825,0.0499,0.00034
"AGO",2011,"Female",3514,14.00858,0.3716,0.03425,0.18454,0.02447,0.0461,0.09913,0.02534,0.0256,0.03445,0.0058,1e-05,0.04735,0.04783,0.05212,0.00142
"AGO",2012,"Female",3377,13.06307,0.38708,0.03932,0.16403,0.02324,0.04374,0.09812,0.0253,0.02575,0.03667,0.0058,2e-05,0.04918,0.04801,0.05374,0
"AGO",2013,"Female",3264,12.24162,0.38753,0.04327,0.15614,0.02251,0.04238,0.10001,0.02561,0.02627,0.03688,0.00588,2e-05,0.04994,0.04881,0.05456,2e-04
"AGO",2014,"Female",3171,11.52284,0.35444,0.04114,0.18699,0.02219,0.04182,0.10395,0.02613,0.02705,0.03563,0.00602,0,0.04995,0.05002,0.05468,0
"AGO",2015,"Female",3124,10.98215,0.3549,0.04186,0.17892,0.0222,0.04185,0.10988,0.0268,0.02808,0.03338,0.00621,2e-05,0.04944,0.05161,0.05422,0.00064
"AGO",2016,"Female",3068,10.41805,0.32586,0.04818,0.19456,0.02229,0.04199,0.11589,0.02738,0.02913,0.0315,0.00639,0.00017,0.04923,0.05322,0.05371,5e-04
"AGO",2017,"Female",3057,9.99232,0.27602,0.05948,0.22651,0.02236,0.04203,0.12108,0.02778,0.0301,0.03035,0.00656,1e-04,0.04953,0.05468,0.05336,5e-05
"AGO",2018,"Female",3051,9.58501,0.26908,0.06635,0.21904,0.02243,0.042,0.12571,0.0281,0.03104,0.02976,0.00672,0.00012,0.05024,0.0561,0.05324,5e-05
"AGO",2019,"Female",3041,9.17351,0.27852,0.06675,0.20129,0.02246,0.04183,0.12939,0.02835,0.0319,0.0299,0.00687,5e-05,0.05147,0.05744,0.0535,0.00029
"AGO",2020,"Female",3041,8.79452,0.27043,0.06675,0.20128,0.02246,0.04159,0.13267,0.02866,0.03274,0.03035,0.00702,0.00019,0.0528,0.05878,0.05411,0.00016
"AGO",2021,"Female",3034,8.42296,0.26591,0.06288,0.2017,0.02247,0.04139,0.13572,0.029,0.03351,0.03083,0.00716,0.00048,0.05403,0.06004,0.05477,1e-04
"ALB",2000,"Female",64,2.01687,0.07108,8e-05,0.00504,0.01565,0.07674,0.22215,0.02381,0.15984,0.14222,0.02324,0,0.05761,0.12617,0.07638,0
"ALB",2001,"Female",60,1.88961,0.06952,0.00012,0.00482,0.01483,0.07599,0.22276,0.0234,0.16162,0.14716,0.02299,0,0.05472,0.12487,0.07722,0
"ALB",2002,"Female",55,1.7491,0.06834,0.00016,0.00509,0.01457,0.0754,0.22192,0.02326,0.16306,0.15164,0.02286,0,0.05281,0.1228,0.07808,0
"ALB",2003,"Female",52,1.68161,0.06781,0.00022,0.00512,0.01459,0.07488,0.22021,0.02323,0.16392,0.15573,0.02276,0,0.05177,0.12088,0.07887,0
"ALB",2004,"Female",51,1.64957,0.0654,0.00026,0.00724,0.01476,0.0744,0.21812,0.02328,0.16442,0.15942,0.02266,0,0.05139,0.11913,0.07951,0
"ALB",2005,"Female",50,1.6519,0.06885,0.00021,0.00338,0.01482,0.07382,0.21624,0.02325,0.16441,0.16336,0.02251,0,0.0512,0.11785,0.0801,0
"ALB",2006,"Female",50,1.67455,0.06843,0.00018,0.00301,0.01467,0.07312,0.21519,0.02311,0.16425,0.16721,0.02225,0,0.05102,0.11713,0.08043,0
"ALB",2007,"Female",51,1.71947,0.06622,0.00025,0.00435,0.01453,0.07245,0.21486,0.02298,0.16443,0.17005,0.02187,0,0.05098,0.11689,0.08013,0
"ALB",2008,"Female",52,1.76953,0.06555,0.00033,0.00429,0.01445,0.07184,0.21483,0.02287,0.16456,0.17197,0.02141,0,0.05103,0.11746,0.0794,0
"ALB",2009,"Female",53,1.82674,0.0682,0.00028,0.00131,0.01445,0.07135,0.215,0.02284,0.165,0.17276,0.02087,0,0.0511,0.11877,0.07808,0
"ALB",2010,"Female",53,1.86979,0.06693,0.00031,0.0023,0.01453,0.07093,0.21561,0.02284,0.16564,0.17206,0.02022,0,0.05112,0.12133,0.0762,0
"ALB",2011,"Female",52,1.89625,0.06652,0.00031,0.00233,0.01461,0.07048,0.2166,0.02283,0.16599,0.17078,0.01955,0,0.05099,0.12471,0.07429,0
"ALB",2012,"Female",51,1.8956,0.06595,0.00027,0.00236,0.01464,0.06999,0.2183,0.02279,0.16657,0.16897,0.01884,0,0.05065,0.12847,0.07221,0
"ALB",2013,"Female",48,1.85296,0.065,0.00018,0.0025,0.01454,0.06937,0.22063,0.02266,0.16706,0.16735,0.01813,0,0.05,0.13235,0.07024,0
"ALB",2014,"Female",44,1.76658,0.06366,0.00013,0.00272,0.01422,0.06867,0.22328,0.02242,0.16757,0.16657,0.01743,0,0.04885,0.13606,0.06843,0
"ALB",2015,"Female",40,1.67205,0.06202,0.00015,0.00298,0.01368,0.0679,0.22621,0.02207,0.16838,0.16643,0.01674,0,0.04731,0.13957,0.06656,0
"ALB",2016,"Female",36,1.59271,0.06024,0.00016,0.00331,0.01299,0.0671,0.22917,0.02164,0.16923,0.16673,0.01605,0,0.04546,0.14324,0.06469,0
"ALB",2017,"Female",32,1.49281,0.05841,0.00019,0.00372,0.01232,0.06634,0.23191,0.02121,0.16992,0.16695,0.01543,0,0.04374,0.14688,0.06298,0
"ALB",2018,"Female",30,1.41825,0.05686,0.00026,0.00397,0.01177,0.06563,0.23438,0.02083,0.17052,0.16701,0.01489,0,0.04235,0.15008,0.06144,0
"ALB",2019,"Female",27,1.34159,0.05539,0.00026,0.00441,0.01138,0.06499,0.23645,0.02053,0.17079,0.16685,0.01442,0,0.04134,0.15311,0.0601,0
"ALB",2020,"Female",24,1.28502,0.0541,0.00028,0.00496,0.01116,0.06454,0.23787,0.02035,0.17098,0.1667,0.01411,0,0.04073,0.155,0.05923,0
"ALB",2021,"Female",23,1.2392,0.05341,0.00026,0.00517,0.01103,0.0642,0.23895,0.02024,0.17135,0.16668,0.01387,0,0.04028,0.15606,0.05851,0
"AND",2000,"Female",0,1.22477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2001,"Female",0,1.16247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2002,"Female",0,1.10485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2003,"Female",0,1.04983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2004,"Female",0,0.99998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2005,"Female",0,0.94659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2006,"Female",0,0.89413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2007,"Female",0,0.84481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2008,"Female",0,0.82782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2009,"Female",0,0.80833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2010,"Female",0,0.78748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2011,"Female",0,0.76606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2012,"Female",0,0.74771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2013,"Female",0,0.7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2014,"Female",0,0.7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2015,"Female",0,0.70071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2016,"Female",0,0.6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2017,"Female",0,0.66846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2018,"Female",0,0.65528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2019,"Female",0,0.63983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2020,"Female",0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AND",2021,"Female",0,0.61002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARE",2000,"Female",39,1.55172,0.04715,0.00987,0.0146,0.02753,0.05995,0.31741,0.01814,0.20176,0.09846,0.01183,0,0.06343,0.10466,0.02519,0
"ARE",2001,"Female",40,1.54649,0.0461,0.01016,0.01467,0.02774,0.05958,0.31877,0.01812,0.20182,0.0974,0.0115,0,0.06423,0.10545,0.02447,0
"ARE",2002,"Female",40,1.54728,0.04535,0.00969,0.0152,0.02783,0.05915,0.32028,0.01806,0.20224,0.09714,0.0112,0,0.06477,0.10526,0.02383,0
"ARE",2003,"Female",39,1.54865,0.04398,0.00926,0.01613,0.02767,0.05862,0.32227,0.0179,0.20376,0.09743,0.01091,0,0.06512,0.10379,0.02314,0
"ARE",2004,"Female",38,1.55008,0.04209,0.00889,0.01737,0.02697,0.05822,0.32438,0.01772,0.20338,0.09881,0.01069,0,0.06532,0.10341,0.02277,0
"ARE",2005,"Female",36,1.52324,0.03876,0.00935,0.01904,0.02602,0.05783,0.32701,0.01751,0.20347,0.10015,0.01045,0,0.06539,0.10265,0.02235,0
"ARE",2006,"Female",38,1.45631,0.03088,0.00736,0.02773,0.02517,0.05745,0.33008,0.01732,0.2044,0.10044,0.01017,0,0.06567,0.10163,0.02172,0
"ARE",2007,"Female",46,1.40358,0.036,0.0083,0.02063,0.02442,0.05718,0.33329,0.0172,0.2047,0.09993,0.00987,0,0.066,0.10141,0.02107,0
"ARE",2008,"Female",56,1.37217,0.03495,0.00766,0.02142,0.02389,0.05689,0.33683,0.0171,0.20643,0.09854,0.00953,0,0.06618,0.10035,0.02023,0
"ARE",2009,"Female",63,1.34901,0.03609,0.00765,0.01956,0.02343,0.05666,0.3404,0.01705,0.20766,0.097,0.0092,0,0.06607,0.0998,0.01944,0
"ARE",2010,"Female",67,1.33583,0.036,0.00865,0.01803,0.02285,0.05653,0.34376,0.017,0.20679,0.09627,0.00893,0,0.06569,0.10061,0.01889,0
"ARE",2011,"Female",61,1.31502,0.03436,0.00794,0.01978,0.02221,0.05638,0.34706,0.01688,0.20547,0.0962,0.0087,0,0.06505,0.10156,0.01842,0
"ARE",2012,"Female",55,1.29307,0.03278,0.00735,0.02138,0.02152,0.05621,0.35032,0.01671,0.2039,0.09666,0.0085,0,0.06418,0.10252,0.01797,0
"ARE",2013,"Female",50,1.26626,0.03165,0.00651,0.02285,0.02081,0.05608,0.35347,0.01655,0.2009,0.09751,0.00832,0,0.06328,0.10442,0.01765,0
"ARE",2014,"Female",44,1.23868,0.02928,0.00704,0.02406,0.02017,0.05578,0.35714,0.01631,0.19861,0.09809,0.00813,0,0.06236,0.10582,0.01721,0
"ARE",2015,"Female",40,1.21943,0.02629,0.00939,0.02389,0.01963,0.05527,0.3615,0.01604,0.19756,0.09804,0.00788,0,0.06153,0.10637,0.01662,0
"ARE",2016,"Female",37,1.2067,0.02416,0.01039,0.02399,0.01916,0.05463,0.3662,0.01578,0.1953,0.09758,0.00762,0,0.06105,0.10807,0.01608,0
"ARE",2017,"Female",35,1.20269,0.02236,0.01109,0.02378,0.01878,0.05377,0.37142,0.01549,0.19391,0.09652,0.0073,0,0.06087,0.1093,0.01543,0
"ARE",2018,"Female",34,1.21679,0.02111,0.01136,0.02346,0.01851,0.05292,0.37606,0.01525,0.1921,0.09557,0.00699,0,0.06116,0.11066,0.01484,0
"ARE",2019,"Female",35,1.24598,0.02084,0.01109,0.02283,0.0183,0.05219,0.37978,0.01511,0.18856,0.09506,0.00671,0,0.0619,0.11319,0.01442,0
"ARE",2020,"Female",38,1.29212,0.02137,0.01097,0.02156,0.01817,0.05167,0.38245,0.01504,0.18587,0.09475,0.0065,0,0.06251,0.11501,0.01412,0
"ARE",2021,"Female",41,1.32372,0.0234,0.00806,0.02188,0.0181,0.05132,0.38424,0.01504,0.18363,0.09471,0.00634,0,0.06301,0.11636,0.01391,0
"ARG",2000,"Female",707,2.19209,0.06977,0.00811,0.01135,0.04733,0.05562,0.20725,0.0211,0.10603,0.12869,0.02137,0,0.04853,0.11419,0.15889,0.00178
"ARG",2001,"Female",718,2.22654,0.06912,0.00563,0.01272,0.03801,0.07191,0.16648,0.01409,0.12568,0.14376,0.02362,0,0.05575,0.14965,0.12357,0
"ARG",2002,"Female",682,2.11198,0.09333,0,0.01233,0.05066,0.03417,0.19694,0.02613,0.12844,0.12497,0.00335,0,0.05835,0.1407,0.12734,0.0033
"ARG",2003,"Female",685,2.11054,0.05715,0.00463,0.00308,0.05398,0.05993,0.21794,0.03402,0.10957,0.12845,0.01251,0,0.05742,0.16192,0.09938,0
"ARG",2004,"Female",674,2.06564,0.07158,0.00853,0.01361,0.04254,0.06319,0.20629,0.02216,0.12097,0.10341,0.0098,0,0.05273,0.1506,0.13457,0
"ARG",2005,"Female",694,2.11132,0.09987,0.00958,0.00482,0.03829,0.05521,0.18234,0.03357,0.08467,0.1256,0.01092,0,0.03936,0.13302,0.1812,0.00156
"ARG",2006,"Female",717,2.15778,0.09664,0.01009,0.01009,0.05187,0.05272,0.20296,0.02453,0.11532,0.11645,0.01171,0,0.04114,0.14935,0.11714,0
"ARG",2007,"Female",724,2.15584,0.0541,0.00584,0.00584,0.04839,0.05615,0.19768,0.03509,0.13323,0.12438,0.0093,0,0.04253,0.13149,0.15597,0
"ARG",2008,"Female",750,2.21165,0.05871,0.00865,0.00428,0.05713,0.05481,0.1904,0.02578,0.11719,0.15792,0.00736,0,0.05047,0.12968,0.13618,0.00144
"ARG",2009,"Female",788,2.29827,0.10199,0.00662,0.00396,0.0449,0.06517,0.19281,0.03105,0.1151,0.14716,0.00838,0,0.04048,0.13549,0.10551,0.00138
"ARG",2010,"Female",789,2.28563,0.08759,0.01576,0.00854,0.05594,0.06341,0.22903,0.03422,0.10981,0.1339,0.01685,0,0.03056,0.12766,0.0852,0.00151
"ARG",2011,"Female",781,2.25457,0.06931,0.00865,0.00577,0.0564,0.05541,0.19294,0.03465,0.10531,0.15923,0.00565,0,0.03971,0.16347,0.10349,0
"ARG",2012,"Female",798,2.30333,0.08203,0.00675,0.00952,0.04724,0.06018,0.1982,0.02299,0.11756,0.13482,0.00848,0,0.03451,0.16284,0.11352,0.00137
"ARG",2013,"Female",764,2.21445,0.08668,0.01049,0.0118,0.04859,0.04334,0.18735,0.0341,0.13772,0.14765,0.00286,0,0.02449,0.14605,0.1189,0
"ARG",2014,"Female",736,2.14001,0.06337,0.00414,0.011,0.05363,0.06518,0.24591,0.03031,0.1046,0.14295,0.00457,0,0.03605,0.16401,0.07275,0.0015
"ARG",2015,"Female",724,2.1132,0.09144,0.01191,0.00292,0.06715,0.05774,0.20369,0.0293,0.11994,0.13525,0.00801,0,0.05015,0.12737,0.09514,0
"ARG",2016,"Female",740,2.16701,0.09806,0.01656,0.01299,0.05316,0.06591,0.19915,0.03613,0.10803,0.13371,0.00784,0,0.04437,0.14376,0.0772,0.00314
"ARG",2017,"Female",728,2.13473,0.08528,0.01434,0.00848,0.04383,0.05557,0.20624,0.02694,0.08518,0.16481,0.00662,0,0.04338,0.18528,0.07241,0.00163
"ARG",2018,"Female",688,2.02114,0.09159,0.01427,0.00813,0.05471,0.05974,0.20303,0.03079,0.10438,0.14459,0.00749,0,0.04596,0.15214,0.08158,0.00159
"ARG",2019,"Female",653,1.92301,0.09159,0.01427,0.00813,0.05471,0.05974,0.20303,0.03079,0.10438,0.14459,0.00749,0,0.04596,0.15214,0.08158,0.00159
"ARG",2020,"Female",605,1.78261,0.09159,0.01427,0.00813,0.05471,0.05974,0.20303,0.03079,0.10438,0.14459,0.00749,0,0.04596,0.15214,0.08158,0.00159
"ARG",2021,"Female",552,1.62554,0.09159,0.01427,0.00813,0.05471,0.05974,0.20303,0.03079,0.10438,0.14459,0.00749,0,0.04596,0.15214,0.08158,0.00159
"ARM",2000,"Female",26,0.85821,0.02733,0,0.01235,0.03968,0.03968,0.27778,0.03968,0.27778,0.16985,0.04096,0,0,0,0.0749,0
"ARM",2001,"Female",25,0.81953,0.07676,0,0.01414,0,0.09091,0.27273,0,0.5,0.02702,0.00652,0,0,0,0.01192,0
"ARM",2002,"Female",26,0.81562,0.01766,0,0.00798,0.02564,0.12821,0.23077,0.07692,0.28205,0.12004,0.02895,0,0,0.02885,0.05293,0
"ARM",2003,"Female",26,0.81262,0.04375,0,0,0,0.13125,0.39375,0,0.30625,0.07431,0.01792,0,0,0,0.03277,0
"ARM",2004,"Female",27,0.83215,0.04614,0,0.01274,0.01962,0.09042,0.28035,0.0145,0.29996,0.11792,0.03937,0,0,0.03199,0.04699,0
"ARM",2005,"Female",28,0.88566,0.07816,0,0.01242,0.01912,0.08524,0.27172,0.01414,0.26706,0.11919,0.03838,0,0,0.03118,0.06338,0
"ARM",2006,"Female",30,0.94593,0.06944,0,0.06944,0,0.10417,0.24306,0,0.34722,0,0.05556,0,0,0,0.11111,0
"ARM",2007,"Female",32,1.00956,0.04598,0,0,0.04598,0.04598,0.32184,0,0.22989,0.12414,0.06207,0,0,0.12414,0,0
"ARM",2008,"Female",34,1.08624,0.25747,0,0,0,0.07356,0.11034,0,0.11034,0.34866,0,0,0,0,0.09962,0
"ARM",2009,"Female",35,1.15758,0.10516,0,0,0.02629,0.02629,0.2629,0.05258,0.21032,0.22604,0,0,0.04521,0.04521,0,0
"ARM",2010,"Female",33,1.18385,0.0516,0,0.0516,0.0258,0.1032,0.33541,0,0.1548,0.0694,0.0694,0,0,0.13879,0,0
"ARM",2011,"Female",29,1.14,0.05863,0,0.02932,0.02932,0.05863,0.20521,0.02932,0.14658,0.07383,0,0,0,0.14767,0.2215,0
"ARM",2012,"Female",25,1.08143,0,0,0,0.05469,0.16406,0.16406,0,0.27344,0.34375,0,0,0,0,0,0
"ARM",2013,"Female",23,1.07559,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
"ARM",2014,"Female",22,1.14089,0.13095,0,0,0,0,0.13095,0,0.2619,0.19048,0,0,0,0.09524,0.09524,0.09524
"ARM",2015,"Female",23,1.24824,0,0,0,0,0.07692,0.15385,0.07692,0.15385,0.43077,0,0,0,0.10769,0,0
"ARM",2016,"Female",24,1.385,0,0,0,0,0.07692,0.38462,0,0.15385,0.25641,0,0,0.12821,0,0,0
"ARM",2017,"Female",24,1.46178,0.04365,0,0,0,0.05128,0.22314,0.02564,0.18987,0.29255,0,0,0.04274,0.06764,0.03175,0.03175
"ARM",2018,"Female",20,1.29465,0.04365,0,0,0,0.05128,0.22314,0.02564,0.18987,0.29255,0,0,0.04274,0.06764,0.03175,0.03175
"ARM",2019,"Female",17,1.07624,0.04365,0,0,0,0.05128,0.22314,0.02564,0.18987,0.29255,0,0,0.04274,0.06764,0.03175,0.03175
"ARM",2020,"Female",15,0.98488,0.04365,0,0,0,0.05128,0.22314,0.02564,0.18987,0.29255,0,0,0.04274,0.06764,0.03175,0.03175
"ARM",2021,"Female",17,1.06842,0.04365,0,0,0,0.05128,0.22314,0.02564,0.18987,0.29255,0,0,0.04274,0.06764,0.03175,0.03175
"ATG",2000,"Female",2,2.57582,0,0,0,0,0.28571,0.14286,0.14286,0,0.14286,0,0,0,0,0.28571,0
"ATG",2001,"Female",2,2.45344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ATG",2002,"Female",2,2.34386,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"ATG",2003,"Female",2,2.2706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ATG",2004,"Female",2,2.21673,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
"ATG",2005,"Female",2,2.16876,0,0,0,0,0,0.2,0,0.2,0.6,0,0,0,0,0,0
"ATG",2006,"Female",2,2.13021,0,0,0,0,0,0.33333,0,0.16667,0.5,0,0,0,0,0,0
"ATG",2007,"Female",1,2.0939,0,0,0,0,0,0.25,0,0.25,0.5,0,0,0,0,0,0
"ATG",2008,"Female",1,2.05669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ATG",2009,"Female",1,2.02106,0,0,0,0,0.1,0.4,0,0.1,0.3,0,0,0,0,0.1,0
"ATG",2010,"Female",1,1.97208,0,0,0,0,0.2,0.3,0,0.1,0.2,0,0,0,0,0.2,0
"ATG",2011,"Female",1,1.92741,0,0,0,0,0.22222,0.44444,0,0,0.11111,0,0,0,0,0.22222,0
"ATG",2012,"Female",1,1.87417,0,0,0,0,0.33333,0,0,0,0.33333,0,0,0,0,0.33333,0
"ATG",2013,"Female",1,1.82198,0,0,0,0,0.28571,0.28571,0,0,0.14286,0,0,0,0,0.28571,0
"ATG",2014,"Female",1,1.77537,0,0,0,0,0.125,0.625,0,0,0.125,0,0,0,0,0.125,0
"ATG",2015,"Female",1,1.72513,0,0,0,0,0.14286,0.71429,0,0,0,0,0,0,0,0.14286,0
"ATG",2016,"Female",1,1.67208,0,0,0,0,0.2105,0.6315,0,0,0,0,0,0,0,0.158,0
"ATG",2017,"Female",1,1.6235,0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0.33333,0
"ATG",2018,"Female",1,1.5727,0,0,0,0,0.34001,0.44859,0,0,0,0,0,0,0,0.2114,0
"ATG",2019,"Female",1,1.52278,0,0,0,0,0.34001,0.44859,0,0,0,0,0,0,0,0.2114,0
"ATG",2020,"Female",1,1.48558,0,0,0,0,0.34001,0.44859,0,0,0,0,0,0,0,0.2114,0
