"ISO3","Year","Sex","Deaths","Rate","OtherCMPN","HIV","TB","Maternal","Cardiovascular","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","InterpVio","SelfHarm","OtherInj","NatDis"
"AFG",2000,"Male",2007,9.71626,0.35325,5e-05,0.22207,0,0.06826,0.06179,0.03307,0.0292,0.06633,0.02377,0.04166,0.01073,0.04259,0.04724,0
"AFG",2001,"Male",1849,9.08037,0.33711,6e-05,0.22939,0,0.06819,0.06186,0.03311,0.02924,0.06642,0.0238,0.04999,0.01076,0.04266,0.04732,9e-05
"AFG",2002,"Male",1776,8.4416,0.33912,7e-05,0.22868,0,0.06922,0.06293,0.03367,0.02974,0.06757,0.02421,0.01267,0.01096,0.04341,0.04815,0.02958
"AFG",2003,"Male",1852,7.91183,0.34518,9e-05,0.24312,0,0.07236,0.0659,0.03526,0.03115,0.07077,0.02536,0,0.0115,0.04547,0.05045,0.0034
"AFG",2004,"Male",1860,7.45042,0.36205,1e-04,0.22416,0,0.07245,0.06611,0.03536,0.03125,0.071,0.02544,0.00386,0.01154,0.04563,0.05061,0.00044
"AFG",2005,"Male",1841,7.09071,0.364,0.00011,0.21185,0,0.07118,0.06506,0.03479,0.03076,0.06987,0.02504,0.00867,0.01135,0.04491,0.04981,0.01261
"AFG",2006,"Male",1916,6.9703,0.37865,0.00012,0.18603,0,0.06946,0.06359,0.03401,0.03006,0.06829,0.02448,0.03405,0.01107,0.0439,0.04868,0.0076
"AFG",2007,"Male",2038,7.06178,0.41243,0.00014,0.16675,0,0.07066,0.06477,0.03464,0.03062,0.06956,0.02493,0.01423,0.01124,0.04473,0.04958,0.00572
"AFG",2008,"Male",2143,7.29206,0.41194,0.00016,0.16903,0,0.07013,0.06437,0.03442,0.03042,0.06913,0.02478,0.02026,0.01112,0.04445,0.04926,0.00053
"AFG",2009,"Male",2378,7.60395,0.38566,0.00018,0.16061,0,0.06527,0.05999,0.03208,0.02836,0.06443,0.02309,0.08065,0.01033,0.04144,0.0459,0.002
"AFG",2010,"Male",2610,7.93407,0.4001,2e-04,0.14408,0,0.06449,0.05938,0.03176,0.02807,0.06378,0.02286,0.08178,0.01019,0.04102,0.04543,0.00687
"AFG",2011,"Male",2855,8.283,0.40607,0.00022,0.14092,0,0.06481,0.06019,0.03218,0.02845,0.06464,0.02317,0.07972,0.01033,0.04159,0.04604,0.00168
"AFG",2012,"Male",3125,8.55273,0.40951,0.00024,0.13413,0,0.06478,0.06099,0.0326,0.02882,0.06549,0.02347,0.07504,0.01047,0.04215,0.04666,0.00564
"AFG",2013,"Male",3450,9.04005,0.4159,0.00024,0.12343,0,0.06545,0.06318,0.03375,0.02985,0.06782,0.02431,0.07076,0.01088,0.04367,0.04833,0.00243
"AFG",2014,"Male",3759,9.48025,0.39374,0.00023,0.11216,0,0.06334,0.06341,0.03385,0.02994,0.06802,0.02439,0.09975,0.01096,0.04383,0.04849,0.00789
"AFG",2015,"Male",4015,9.72792,0.38157,0.00022,0.09631,0,0.06186,0.06423,0.03426,0.03032,0.06887,0.02469,0.12705,0.01115,0.0444,0.04912,0.00594
"AFG",2016,"Male",4196,9.92307,0.38487,0.00045,0.08186,0,0.06293,0.06799,0.03623,0.03207,0.07284,0.02613,0.12288,0.01185,0.04699,0.05198,0.00093
"AFG",2017,"Male",4360,10.01698,0.43257,0.00051,0.08107,0,0.072,0.08057,0.0429,0.03799,0.08627,0.03095,0,0.0141,0.05569,0.06159,0.00379
"AFG",2018,"Male",4469,9.98114,0.42322,0.00026,0.07935,0,0.07255,0.08334,0.04434,0.03927,0.08918,0.032,0,0.01466,0.05762,0.06371,0.00053
"AFG",2019,"Male",4572,9.94571,0.40831,5e-04,0.06907,0,0.07082,0.083,0.04411,0.03909,0.08876,0.03185,0.02845,0.01468,0.05739,0.06344,0.00053
"AFG",2020,"Male",4641,9.84926,0.39057,0.00048,0.06617,0,0.06919,0.08212,0.04362,0.03866,0.08778,0.0315,0.0552,0.01461,0.05679,0.06278,0.00052
"AFG",2021,"Male",4699,9.70247,0.38575,0.00048,0.0648,0,0.06882,0.08185,0.04345,0.03852,0.08747,0.03139,0.06314,0.01463,0.05661,0.06258,0.00051
"AGO",2000,"Male",4161,24.26338,0.47036,0.00173,0.12273,0,0.03783,0.05096,0.02711,0.02418,0.05507,0.01981,0.10912,0.00575,0.03569,0.03888,0.00078
"AGO",2001,"Male",4304,24.0914,0.49723,0.00219,0.11949,0,0.04066,0.0549,0.02919,0.02606,0.05933,0.02134,0.06134,0.00629,0.03846,0.04192,0.0016
"AGO",2002,"Male",4466,24.01231,0.52596,0.00286,0.10567,0,0.04322,0.05845,0.03109,0.02777,0.06323,0.02275,0.02639,0.00681,0.04101,0.04471,8e-05
"AGO",2003,"Male",4622,23.8946,0.53798,0.00372,0.09973,0,0.04549,0.06157,0.03278,0.02932,0.06676,0.02402,0.00058,0.00731,0.04333,0.04726,0.00014
"AGO",2004,"Male",4729,23.55453,0.50898,0.00451,0.11653,0,0.04676,0.06328,0.03374,0.03023,0.06884,0.02478,0.00014,0.00766,0.04472,0.04881,0.001
"AGO",2005,"Male",4828,23.21563,0.48705,0.00555,0.12606,0,0.04819,0.06518,0.03481,0.03126,0.07121,0.02565,8e-05,0.00807,0.04631,0.05059,0
"AGO",2006,"Male",4910,22.8447,0.50461,0.00662,0.09496,0,0.04963,0.06704,0.03587,0.0323,0.07359,0.02652,7e-05,0.00848,0.04792,0.05239,0
"AGO",2007,"Male",4933,22.2355,0.43316,0.00749,0.15024,0,0.05093,0.06869,0.03683,0.03328,0.07582,0.02735,8e-05,0.0089,0.04945,0.05412,0.00366
"AGO",2008,"Male",4956,21.67385,0.44123,0.00889,0.12958,0,0.05261,0.07081,0.03805,0.0345,0.07863,0.02838,7e-05,0.0094,0.05135,0.05627,0.00024
"AGO",2009,"Male",4966,21.09261,0.37927,0.01054,0.17646,0,0.05399,0.07253,0.03904,0.03553,0.081,0.02927,3e-05,0.00986,0.05296,0.05814,0.00138
"AGO",2010,"Male",4953,20.42958,0.39197,0.01257,0.14915,0,0.05543,0.07446,0.04012,0.03666,0.08358,0.03022,9e-05,0.01034,0.05472,0.06018,0.00051
"AGO",2011,"Male",4958,19.85307,0.35952,0.0149,0.16857,0,0.05656,0.07569,0.0408,0.03742,0.08529,0.03087,3e-05,0.01069,0.05588,0.06157,0.00222
"AGO",2012,"Male",4955,19.24425,0.37827,0.01779,0.14418,0,0.05773,0.07625,0.04109,0.03778,0.0861,0.03117,4e-05,0.01089,0.05643,0.06228,0
"AGO",2013,"Male",4952,18.64591,0.38655,0.02106,0.13273,0,0.05858,0.07599,0.0409,0.03766,0.08582,0.03108,4e-05,0.01091,0.05625,0.06216,0.00028
"AGO",2014,"Male",4984,18.17662,0.36908,0.02374,0.15345,0,0.05917,0.07487,0.04024,0.03708,0.08448,0.03059,0,0.01073,0.05534,0.06121,0
"AGO",2015,"Male",5016,17.693,0.38097,0.02581,0.14367,0,0.05958,0.07395,0.03967,0.03655,0.08325,0.03014,1e-05,0.01054,0.0545,0.06032,0.00104
"AGO",2016,"Male",5104,17.37229,0.36341,0.02847,0.15076,0,0.06028,0.07545,0.04037,0.0372,0.08469,0.03066,0.00017,0.01068,0.05543,0.06137,0.00107
"AGO",2017,"Male",5197,17.02062,0.32232,0.03222,0.17185,0,0.06117,0.07873,0.04205,0.03874,0.08815,0.03191,9e-05,0.01109,0.05769,0.0639,1e-04
"AGO",2018,"Male",5310,16.70038,0.3016,0.03512,0.16231,0,0.06207,0.08392,0.04472,0.0412,0.09371,0.03392,0.00024,0.0118,0.06134,0.06796,9e-05
"AGO",2019,"Male",5444,16.41775,0.28054,0.03852,0.14498,0,0.06281,0.09053,0.04817,0.04437,0.10087,0.03653,7e-05,0.01276,0.06606,0.0732,0.00059
"AGO",2020,"Male",5568,16.08571,0.25165,0.04433,0.14175,0,0.06332,0.09556,0.05078,0.04679,0.10632,0.03851,0.00031,0.01351,0.06965,0.0772,0.00032
"AGO",2021,"Male",5709,15.81276,0.23246,0.04566,0.13821,0,0.06361,0.09961,0.05289,0.04873,0.1107,0.0401,0.00076,0.01412,0.07255,0.08042,0.00018
"ALB",2000,"Male",144,4.85357,0.06145,2e-05,0.00554,0,0.05507,0.13199,0.01455,0.11957,0.22015,0.09165,0,0.03059,0.0937,0.17573,0
"ALB",2001,"Male",134,4.44846,0.05983,3e-05,0.00533,0,0.05485,0.13235,0.01436,0.12109,0.22414,0.09021,0,0.02939,0.09402,0.1744,0
"ALB",2002,"Male",125,4.10423,0.05805,4e-05,0.00554,0,0.05451,0.13276,0.0142,0.12241,0.22666,0.08924,0,0.02891,0.09464,0.17305,0
"ALB",2003,"Male",117,3.82012,0.0566,5e-05,0.00562,0,0.05406,0.13322,0.01408,0.12299,0.22825,0.08856,0,0.02924,0.09554,0.17179,0
"ALB",2004,"Male",111,3.62623,0.05287,6e-05,0.00822,0,0.05356,0.13388,0.01399,0.12298,0.22927,0.08807,0,0.0303,0.09643,0.17037,0
"ALB",2005,"Male",108,3.50847,0.05611,7e-05,0.00386,0,0.05296,0.13456,0.01393,0.1221,0.23056,0.08752,0,0.03191,0.09739,0.16904,0
"ALB",2006,"Male",106,3.44297,0.05541,8e-05,0.0035,0,0.05237,0.13526,0.01389,0.12082,0.23221,0.08688,0,0.034,0.09803,0.16755,0
"ALB",2007,"Male",104,3.40662,0.05284,1e-04,0.00527,0,0.05189,0.13625,0.01389,0.11984,0.23347,0.08627,0,0.03668,0.09807,0.16543,0
"ALB",2008,"Male",102,3.3937,0.05191,1e-04,0.0054,0,0.05141,0.1373,0.01387,0.11889,0.23344,0.08575,0,0.03985,0.09855,0.16353,0
"ALB",2009,"Male",99,3.37559,0.05488,9e-05,0.00173,0,0.05101,0.13872,0.01385,0.11844,0.23216,0.08522,0,0.0434,0.09942,0.16109,0
"ALB",2010,"Male",96,3.34365,0.05272,1e-04,0.00313,0,0.05066,0.1405,0.01377,0.11848,0.22896,0.08481,0,0.04724,0.10092,0.15871,0
"ALB",2011,"Male",92,3.27327,0.05149,1e-04,0.00325,0,0.0503,0.14248,0.01361,0.11866,0.22469,0.08427,0,0.05079,0.10361,0.15676,0
"ALB",2012,"Male",85,3.15475,0.04998,9e-05,0.0035,0,0.05006,0.14514,0.01342,0.11951,0.22076,0.08322,0,0.0535,0.10692,0.1539,0
"ALB",2013,"Male",78,2.99364,0.04801,9e-05,0.0038,0,0.0499,0.14839,0.01318,0.12073,0.21749,0.08157,0,0.05497,0.111,0.15089,0
"ALB",2014,"Male",71,2.81078,0.04581,8e-05,0.00416,0,0.04981,0.15218,0.01294,0.12239,0.21634,0.07894,0,0.05452,0.11614,0.14669,0
"ALB",2015,"Male",63,2.61332,0.04359,9e-05,0.00468,0,0.04982,0.15644,0.01274,0.12448,0.21719,0.0756,0,0.05276,0.12137,0.14124,0
"ALB",2016,"Male",56,2.40446,0.04146,1e-04,0.00526,0,0.04985,0.16062,0.01253,0.12654,0.21882,0.07202,0,0.05039,0.12661,0.13581,0
"ALB",2017,"Male",50,2.25028,0.03952,1e-04,0.00589,0,0.04986,0.16435,0.0123,0.12836,0.22033,0.06861,0,0.04795,0.1317,0.13103,0
"ALB",2018,"Male",45,2.11538,0.03766,0.00012,0.00654,0,0.04994,0.16771,0.01204,0.12987,0.22107,0.06566,0,0.04607,0.13579,0.12754,0
"ALB",2019,"Male",42,2.02769,0.03592,0.00016,0.007,0,0.05004,0.17059,0.01172,0.13099,0.22077,0.06307,0,0.04462,0.13972,0.12539,0
"ALB",2020,"Male",39,1.94516,0.03428,0.00018,0.00754,0,0.05014,0.1728,0.01144,0.13181,0.21992,0.06119,0,0.04352,0.14282,0.12436,0
"ALB",2021,"Male",36,1.8823,0.03277,0.00018,0.00817,0,0.05029,0.17478,0.01123,0.13266,0.21948,0.05962,0,0.04266,0.14482,0.12334,0
"AND",2000,"Male",2,3.7647,0.02022,0,0.00327,0,0.03788,0.13776,0.00756,0.08435,0.33596,0.03107,0,0.05926,0.19864,0.08405,0
"AND",2001,"Male",2,3.64709,0.02043,0,0.00275,0,0.03802,0.13993,0.00747,0.08544,0.33512,0.03045,0,0.05578,0.20174,0.08286,0
"AND",2002,"Male",2,3.53817,0.0216,0,0.00146,0,0.03807,0.14193,0.00744,0.08645,0.33212,0.03028,0,0.05434,0.20442,0.08189,0
"AND",2003,"Male",2,3.43823,0.01997,0,0.00296,0,0.03805,0.14385,0.00741,0.08727,0.32909,0.03016,0,0.05341,0.20688,0.08095,0
"AND",2004,"Male",2,3.35178,0.02079,0,0.00196,0,0.03801,0.14578,0.00737,0.08799,0.32596,0.02997,0,0.05229,0.20985,0.08003,0
"AND",2005,"Male",2,3.2491,0.01981,0,0.00267,0,0.03795,0.14793,0.00729,0.08884,0.32222,0.02957,0,0.05033,0.21433,0.07906,0
"AND",2006,"Male",2,3.14025,0.01903,0,0.00308,0,0.03791,0.15021,0.00716,0.08976,0.31895,0.02895,0,0.04759,0.21937,0.07799,0
"AND",2007,"Male",1,3.03946,0.01915,0,0.00258,0,0.03788,0.15241,0.00703,0.09077,0.31459,0.02833,0,0.0448,0.2255,0.07698,0
"AND",2008,"Male",1,2.91467,0.01938,0,0.00209,0,0.0379,0.15425,0.00691,0.09187,0.30992,0.02786,0,0.04215,0.23148,0.07619,0
"AND",2009,"Male",1,2.79482,0.01749,0,0.00377,0,0.03797,0.15571,0.00681,0.09291,0.3058,0.02749,0,0.0397,0.23682,0.07553,0
"AND",2010,"Male",1,2.67584,0.01775,0,0.00335,0,0.03803,0.15689,0.00673,0.0939,0.30166,0.0272,0,0.03749,0.24204,0.07496,0
"AND",2011,"Male",1,2.55133,0.01935,0,0.00156,0,0.03811,0.15806,0.00664,0.09485,0.29824,0.02689,0,0.03543,0.24655,0.07432,0
"AND",2012,"Male",1,2.45164,0.01665,0,0.00404,0,0.03815,0.15905,0.00655,0.09541,0.29616,0.02648,0,0.03351,0.25037,0.07363,0
"AND",2013,"Male",1,2.35482,0.01797,0,0.00242,0,0.03811,0.15995,0.00646,0.09565,0.2949,0.02603,0,0.03178,0.25383,0.07289,0
"AND",2014,"Male",1,2.28287,0.01727,0,0.00279,0,0.03804,0.16085,0.00638,0.09552,0.29507,0.02556,0,0.03049,0.25598,0.07204,0
"AND",2015,"Male",1,2.20763,0.01782,0,0.00192,0,0.03787,0.16164,0.00632,0.09501,0.29584,0.02512,0,0.02972,0.25763,0.07111,0
"AND",2016,"Male",1,2.13633,0.01755,0,0.00189,0,0.03767,0.16272,0.00629,0.09443,0.29602,0.02476,0,0.02969,0.25909,0.06989,0
"AND",2017,"Male",1,2.07702,0.01866,0,5e-04,0,0.03741,0.16419,0.00626,0.09387,0.29525,0.02439,0,0.03029,0.26094,0.06824,0
"AND",2018,"Male",1,2.0223,0.01792,0,0.00097,0,0.03716,0.16602,0.00624,0.09343,0.29348,0.02398,0,0.03125,0.2633,0.06626,0
"AND",2019,"Male",1,1.96957,0.01639,0,0.00221,0,0.03693,0.16814,0.00621,0.0931,0.29158,0.02349,0,0.03232,0.26566,0.06399,0
"AND",2020,"Male",1,1.91712,0.01619,0,0.00218,0,0.03678,0.1698,0.00619,0.09292,0.28993,0.02309,0,0.03298,0.26774,0.06221,0
"AND",2021,"Male",1,1.86527,0.01603,0,0.00216,0,0.03672,0.17135,0.00618,0.09292,0.28903,0.02274,0,0.03339,0.26877,0.06071,0
"ARE",2000,"Male",134,3.58368,0.01002,0.00038,0.00128,0,0.0044,0.01623,0.00294,0.00809,0.0144,0.0105,0,0.92732,0.00148,0.00296,0
"ARE",2001,"Male",134,3.57513,0.00895,0.00038,0.0012,0,0.00392,0.0147,0.00268,0.0073,0.0128,0.0096,0,0.93452,0.00132,0.00261,0
"ARE",2002,"Male",127,3.5718,0.00844,0.00036,0.00126,0,0.00378,0.01437,0.00259,0.00712,0.01238,0.00915,0,0.93684,0.00127,0.00245,0
"ARE",2003,"Male",117,3.57457,0.00777,0.00035,0.00134,0,0.00359,0.01387,0.00247,0.00683,0.01189,0.00855,0,0.93994,0.00116,0.00224,0
"ARE",2004,"Male",105,3.58268,0.00653,0.00031,0.00138,0,0.00306,0.01198,0.00219,0.00584,0.01025,0.0076,0,0.94798,0.00098,0.0019,0
"ARE",2005,"Male",94,3.51727,0.00472,0.00024,0.00126,0,0.00215,0.0085,0.00171,0.0041,0.00727,0.0061,0,0.96193,0.00066,0.00136,0
"ARE",2006,"Male",115,3.36609,0.00271,0.00015,0.00114,0,0.0012,0.00481,0.00115,0.00231,0.00409,0.00432,0,0.97697,0.00034,0.00079,0
"ARE",2007,"Male",169,3.24515,0.00193,0.00012,0.00043,0,0.00063,0.00253,0.00075,0.00122,0.00215,0.00301,0,0.98663,0.00017,0.00044,0
"ARE",2008,"Male",234,3.17138,0.00136,9e-05,0.00028,0,0.00039,0.00155,0.00056,0.00075,0.00131,0.0023,0,0.99103,9e-05,0.00027,0
"ARE",2009,"Male",282,3.12763,0.00127,1e-04,0.00022,0,0.00034,0.00133,0.00053,0.00066,0.00114,0.00221,0,0.99189,8e-05,0.00023,0
"ARE",2010,"Male",292,3.09463,0.0015,0.00012,0.00024,0,0.00042,0.00162,0.00064,0.00083,0.0014,0.00259,0,0.99026,1e-04,0.00028,0
"ARE",2011,"Male",266,3.0587,0.00199,0.00018,0.00037,0,0.00065,0.00247,0.00087,0.00127,0.00216,0.0033,0,0.98619,0.00016,4e-04,0
"ARE",2012,"Male",249,3.00576,0.00278,0.00028,0.00057,0,0.00108,0.00415,0.00123,0.00213,0.00363,0.00431,0,0.97895,0.00028,6e-04,0
"ARE",2013,"Male",238,2.94603,0.00384,4e-04,0.00082,0,0.00175,0.00686,0.0017,0.00348,0.00597,0.0055,0,0.96823,0.00052,0.00091,0
"ARE",2014,"Male",230,2.88942,0.00493,0.00062,0.0011,0,0.00264,0.01057,0.0022,0.00529,0.00912,0.0066,0,0.95478,0.00087,0.00128,0
"ARE",2015,"Male",218,2.84091,0.00598,0.00099,0.00141,0,0.00376,0.01534,0.00274,0.00759,0.01315,0.00764,0,0.93843,0.00129,0.00167,0
"ARE",2016,"Male",202,2.81043,0.00696,0.00147,0.00179,0,0.00514,0.02132,0.00332,0.01042,0.01809,0.00867,0,0.91878,0.00189,0.00214,0
"ARE",2017,"Male",180,2.80552,0.00793,0.00195,0.00232,0,0.00687,0.02898,0.00395,0.014,0.02427,0.00964,0,0.89481,0.00262,0.00265,0
"ARE",2018,"Male",155,2.8333,0.00899,0.00247,0.0031,0,0.00919,0.03942,0.0047,0.01884,0.03254,0.01075,0,0.86299,0.0037,0.00331,0
"ARE",2019,"Male",129,2.90315,0.01018,0.00284,0.00428,0,0.01229,0.05357,0.00556,0.02529,0.04348,0.01202,0,0.8208,0.00548,0.00422,0
"ARE",2020,"Male",106,3.00177,0.01155,0.00308,0.00591,0,0.0162,0.07083,0.0066,0.03341,0.05717,0.01363,0,0.7684,0.00786,0.00534,0
"ARE",2021,"Male",94,3.07881,0.0135,0.00293,0.00779,0,0.0209,0.09087,0.0078,0.04315,0.07354,0.01546,0,0.70648,0.01095,0.00664,0
"ARG",2000,"Male",1885,5.62947,0.04534,0.00186,0.00186,0,0.03725,0.10612,0.00558,0.07487,0.15915,0.06043,0,0.17972,0.13033,0.19607,0.00142
"ARG",2001,"Male",1854,5.5288,0.03748,0.00121,0.00181,0,0.03258,0.08458,0.00544,0.08629,0.14359,0.07188,0,0.21318,0.13546,0.18582,0.00066
"ARG",2002,"Male",1825,5.41864,0.04113,0.00061,0.00185,0,0.03114,0.1119,0.00798,0.0632,0.12476,0.06204,0,0.24035,0.14262,0.16763,0.0048
"ARG",2003,"Male",1739,5.13821,0.04365,0.00195,0.00327,0,0.03897,0.11083,0.00847,0.07629,0.11215,0.05302,0,0.21435,0.18166,0.15405,0.00135
"ARG",2004,"Male",1696,4.976,0.04102,0.00068,0.00477,0,0.04284,0.1251,0.01297,0.07383,0.12153,0.04294,0,0.16822,0.19402,0.1707,0.00137
"ARG",2005,"Male",1675,4.86769,0.0485,0.0048,0.00482,0,0.0271,0.12148,0.01168,0.08034,0.12981,0.03877,0,0.15765,0.18847,0.1859,0.00068
"ARG",2006,"Male",1697,4.88291,0.03895,0.00135,0.00271,0,0.03792,0.1036,0.01008,0.07389,0.16983,0.03658,0,0.13092,0.1991,0.19441,0.00067
"ARG",2007,"Male",1769,5.03431,0.03562,0.00064,0.00384,0,0.0336,0.12776,0.01528,0.09286,0.17173,0.03845,0,0.10703,0.17174,0.20082,0.00064
"ARG",2008,"Male",1842,5.18536,0.03834,0.00062,0.00124,0,0.04328,0.11012,0.01113,0.08775,0.17898,0.05354,0,0.13114,0.17156,0.17231,0
"ARG",2009,"Male",1906,5.30782,0.04473,0.00487,0.00061,0,0.03954,0.12989,0.01125,0.07782,0.19577,0.03909,0,0.14359,0.17265,0.13953,0.00064
"ARG",2010,"Male",1987,5.48492,0.05662,0.00306,0.00489,0,0.04489,0.10537,0.00733,0.08183,0.19423,0.04632,0,0.13085,0.17602,0.14793,0.00065
"ARG",2011,"Male",2045,5.62639,0.04221,0.00493,0.00276,0,0.03825,0.10967,0.00712,0.06409,0.22882,0.03324,0,0.14203,0.18448,0.14239,0
"ARG",2012,"Male",2041,5.61888,0.04006,0.0027,0.00323,0,0.038,0.11959,0.0086,0.06665,0.21372,0.03604,0,0.14126,0.19042,0.13915,0.00058
"ARG",2013,"Male",2050,5.65868,0.03678,0.00055,0.00444,0,0.03283,0.09407,0.01209,0.06689,0.23796,0.02833,0,0.16349,0.17962,0.14237,0.00058
"ARG",2014,"Male",2017,5.5904,0.03856,0.00218,0.00381,0,0.03776,0.10287,0.00923,0.07597,0.22861,0.03097,0,0.15886,0.19069,0.11991,0.00058
"ARG",2015,"Male",1936,5.38424,0.03964,0.00395,0.0034,0,0.03473,0.11417,0.00898,0.0769,0.20974,0.02883,0,0.16576,0.17366,0.13962,0.00061
"ARG",2016,"Male",1815,5.06066,0.05601,0.00721,0.00501,0,0.03551,0.11614,0.01122,0.07463,0.19462,0.03894,0,0.14618,0.18622,0.12831,0
"ARG",2017,"Male",1723,4.81344,0.05135,0.00193,0.00587,0,0.04434,0.13113,0.01093,0.0737,0.2258,0.02495,0,0.11593,0.19899,0.11368,0.00142
"ARG",2018,"Male",1645,4.59956,0.049,0.00436,0.00476,0,0.03819,0.12048,0.01038,0.07508,0.21005,0.03091,0,0.14262,0.18629,0.1272,0.00068
"ARG",2019,"Male",1521,4.26166,0.049,0.00436,0.00476,0,0.03819,0.12048,0.01038,0.07508,0.21005,0.03091,0,0.14262,0.18629,0.1272,0.00068
"ARG",2020,"Male",1382,3.87668,0.049,0.00436,0.00476,0,0.03819,0.12048,0.01038,0.07508,0.21005,0.03091,0,0.14262,0.18629,0.1272,0.00068
"ARG",2021,"Male",1267,3.54777,0.049,0.00436,0.00476,0,0.03819,0.12048,0.01038,0.07508,0.21005,0.03091,0,0.14262,0.18629,0.1272,0.00068
"ARM",2000,"Male",93,3.24864,0.03533,0,0.00182,0,0.065,0.16352,0.00929,0.08357,0.09544,0.15273,0,0.01673,0.02465,0.33257,0.01935
"ARM",2001,"Male",87,2.97293,0.03628,0,0.00187,0,0.05721,0.07504,0.00954,0.17164,0.0975,0.15603,0,0.0143,0.02107,0.33975,0.01977
"ARM",2002,"Male",82,2.78021,0.06275,0,0.00212,0,0.04325,0.11612,0,0.15137,0.08314,0.13305,0,0.0411,0.06055,0.28971,0.01686
"ARM",2003,"Male",83,2.74215,0.08957,0,0.00392,0,0.05343,0.18525,0.04007,0.12021,0.07835,0.12538,0,0.00604,0.00889,0.27301,0.01589
"ARM",2004,"Male",86,2.81222,0.05331,0,0.00237,0,0.0615,0.13245,0.0151,0.13605,0.10375,0.13528,0,0.02725,0.0423,0.27543,0.01522
"ARM",2005,"Male",91,2.92547,0.05826,0,0.00235,0,0.06157,0.13595,0.01718,0.13272,0.11912,0.12831,0,0.02922,0.04727,0.25333,0.01471
"ARM",2006,"Male",96,3.06112,0.1079,0,0.01079,0,0.05395,0.15105,0.02158,0.12948,0.05002,0.10005,0,0,0.05002,0.32516,0
"ARM",2007,"Male",101,3.22232,0.03415,0,0,0,0.10244,0.07967,0,0.15935,0.07805,0.13008,0,0.07805,0.07805,0.23415,0.02602
"ARM",2008,"Male",103,3.37234,0.04717,0,0,0,0.04717,0.15094,0.01887,0.14151,0.10613,0.14858,0,0.02123,0.02123,0.27594,0.02123
"ARM",2009,"Male",101,3.46128,0.06457,0,0,0,0.06457,0.10762,0.02152,0.09686,0.32243,0.10076,0,0,0.08061,0.12091,0.02015
"ARM",2010,"Male",94,3.43133,0.03474,0,0,0,0.12737,0.10421,0,0.17368,0.224,0.112,0,0.056,0.112,0.056,0
"ARM",2011,"Male",84,3.31475,0.06243,0,0,0,0.01922,0.09315,0,0.0874,0.3689,0.08198,0,0.04099,0.08198,0.16396,0
"ARM",2012,"Male",76,3.24927,0.04672,0,0,0,0.0623,0.10902,0.01557,0.12459,0.13753,0.13753,0,0.09168,0.13753,0.13753,0
"ARM",2013,"Male",72,3.33644,0.06838,0,0.01709,0,0.05128,0.08547,0.01709,0.06838,0.20769,0.06923,0,0.03462,0.06923,0.31154,0
"ARM",2014,"Male",74,3.59552,0.06154,0,0,0,0.07692,0.15385,0.01538,0.12308,0.15524,0.07762,0.25874,0,0,0.07762,0
"ARM",2015,"Male",77,4.01754,0,0,0,0,0.01923,0.09615,0.03846,0.09615,0.29605,0.05921,0.35526,0.01974,0.01974,0,0
"ARM",2016,"Male",82,4.47318,0.02632,0,0,0,0.0621,0.08703,0,0.03509,0.06767,0.01128,0.6203,0.01128,0.01128,0.05639,0.01128
"ARM",2017,"Male",79,4.5168,0.02928,0,0,0,0.05275,0.11234,0.01795,0.08477,0.17299,0.04937,0.41144,0.01034,0.01034,0.04467,0.00376
"ARM",2018,"Male",67,3.92144,0.02928,0,0,0,0.05275,0.11234,0.01795,0.08477,0.17299,0.04937,0.41144,0.01034,0.01034,0.04467,0.00376
"ARM",2019,"Male",53,3.17907,0.02928,0,0,0,0.05275,0.11234,0.01795,0.08477,0.17299,0.04937,0.41144,0.01034,0.01034,0.04467,0.00376
"ARM",2020,"Male",48,2.84735,0.02928,0,0,0,0.05275,0.11234,0.01795,0.08477,0.17299,0.04937,0.41144,0.01034,0.01034,0.04467,0.00376
"ARM",2021,"Male",51,3.05062,0.02928,0,0,0,0.05275,0.11234,0.01795,0.08477,0.17299,0.04937,0.41144,0.01034,0.01034,0.04467,0.00376
"ATG",2000,"Male",4,6.43736,0.07143,0,0,0,0.21429,0,0,0,0.14286,0.42857,0,0,0,0.14286,0
"ATG",2001,"Male",4,6.25189,0.08333,0,0,0,0.16667,0,0,0,0.16667,0.41667,0,0,0,0.16667,0
"ATG",2002,"Male",3,6.06756,0,0,0,0,0.09091,0,0,0.09091,0.18182,0.27273,0,0.09091,0,0.27273,0
"ATG",2003,"Male",3,5.86997,0,0,0,0,0,0,0,0.11111,0,0.11111,0,0.33333,0,0.44444,0
"ATG",2004,"Male",3,5.7068,0,0,0,0,0,0,0,0.14286,0,0,0,0.42857,0,0.42857,0
"ATG",2005,"Male",3,5.56344,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
"ATG",2006,"Male",3,5.44247,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,0
"ATG",2007,"Male",4,5.33416,0,0.06667,0,0,0,0.2,0,0,0,0.18333,0,0,0,0.55,0
"ATG",2008,"Male",4,5.24387,0,0.07143,0,0,0.07143,0.21429,0,0,0,0.28571,0,0,0,0.35714,0
"ATG",2009,"Male",4,5.1414,0,0.1,0,0,0.1,0.3,0,0,0,0.3,0,0,0,0.2,0
