"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"UGA",2009,"Both",11895,11.3346363120398,0.119492390903549,0.0735593770317579,0.11566715713964,0.215682124637254,0.204167320239846,0.0305637678089973,0,0.0702284974814846,0.02214353390383,0.0166040106103686,0.0172298884151454,0.0346356304372345,0.0443588636433414,0.000545468345832417,0.0351219694017193,0
"UGA",2010,"Both",11857,10.9808179439541,0.117406971594479,0.0780082437681793,0.113719756614099,0.210467461192784,0.19612153964469,0.0319655252181272,0,0.0717926736359044,0.0234490146764467,0.0166227419083014,0.0182312612644268,0.0347347407968601,0.0463986213753694,0.0011168803837763,0.0358901269281276,0.00407444099842937
"UGA",2011,"Both",11810,10.6472813935783,0.117153601564667,0.0825292953024599,0.115049286155347,0.204948917854686,0.192408846132495,0.030973737156398,0,0.074384529974184,0.0248502273541103,0.0172090290244086,0.0194704000596044,0.0347844141929965,0.0481310337153742,0.000166847948780089,0.0374131486788775,0.000526684885611132
"UGA",2012,"Both",11759,10.3383291082346,0.116281899736869,0.0815488461141202,0.110613677048386,0.195210225667056,0.194550844029554,0.0364581241842519,0,0.0770436697706508,0.0261113831964362,0.0181620762601437,0.0206942202851046,0.0344369633037295,0.0490773084521397,7.68185689200036e-05,0.0395428346014912,0.000191108781145077
"UGA",2013,"Both",11701,10.0481284467875,0.114835844815008,0.0801897904037556,0.109117472186249,0.18314135525084,0.199030650523856,0.0397363632714617,0,0.0792605583224791,0.0272324040190562,0.0193592334912287,0.0219063108653007,0.0341521503967794,0.0493922879912423,7.01083342866242e-05,0.0424378494233362,0.00013762070511903
"UGA",2014,"Both",11610,9.75050303638534,0.112343917814422,0.0746079971157819,0.10448089903106,0.170750542533306,0.207323699837324,0.0469927246714584,0,0.0816806751718826,0.0282343178891081,0.0204523328177532,0.0228915609414025,0.0341501142152806,0.0498894787369394,0.000676146433575568,0.0455255927907074,0
"UGA",2015,"Both",11531,9.46873665520033,0.109414644863348,0.0656285255039066,0.0980922828774018,0.160046805358111,0.217939246749169,0.056314230525413,0,0.0842854758510933,0.0291970576774207,0.0213037109213342,0.0237412984741465,0.0345048445662449,0.0507562005780738,0.00015530231487173,0.0486203737394649,0
"UGA",2016,"Both",11452,9.19556230627326,0.106448614082739,0.0527186748929314,0.0980013270067674,0.152445888193107,0.23057459388075,0.0573468844591847,0,0.087393638583822,0.0299798628856872,0.0216483002596593,0.0243831780859294,0.0353360371229041,0.0521969914276405,0.000282721629300859,0.0510421434479447,0.000201144041633008
"UGA",2017,"Both",11365,8.92171347500708,0.104163684925955,0.0413738181546333,0.0928557954211359,0.14698491784546,0.238053223245003,0.0624013013709399,0,0.091959787983751,0.0304426643378431,0.0217918233067233,0.0251105763225871,0.0367951239911998,0.054120704051351,0.000276017892888692,0.0534906181593868,0.000179942991141438
"UGA",2018,"Both",11269,8.65606684411617,0.102487213490986,0.0333973195049761,0.100226578592735,0.143092027045572,0.241703094032115,0.0522516891638909,0,0.0967102945795838,0.0306263629263073,0.0217779247639506,0.0259221474972494,0.0385338527638811,0.0559473805305179,0.000891651745223605,0.0558877297399981,0.0005447336230125
"UGA",2019,"Both",11133,8.38208556940313,0.101529091877839,0.0274815260783615,0.10613991797272,0.140673013143364,0.242626996522415,0.0434040459438644,0,0.101810771900027,0.0306602378253417,0.0217024054149659,0.0268311172262158,0.0405246968066213,0.0578121979857168,0.000537407146123126,0.0582665741564251,0
"UGA",2020,"Both",10980,8.11779093478157,0.100952178254815,0.0223472746277422,0.103914203145665,0.138540951710201,0.242263432373471,0.0440088564192496,0,0.105544541734688,0.0305654152073981,0.0216937027580264,0.0277521511040531,0.0421992349763949,0.0590102907676534,0.000537407166147882,0.0606703597544941,0
"UGA",2021,"Both",10807,7.85656480155302,0.100372370109285,0.0216765693917835,0.101961990559045,0.13721849834809,0.238084881789464,0.0447133564802159,0,0.108038681528494,0.0306419244641829,0.0215907830857852,0.0286907939258059,0.0436331363133156,0.0601807355164737,0.000537407169596054,0.0626588713184634,0
"UKR",2000,"Both",1089,1.94345984254618,0.0143960988039137,0.00699300699300699,0.0263155263737047,0,0.0852268641136331,0.0691884224647985,0,0.17598079898023,0.0720706566493383,0.0221588335159105,0.172223778448523,0.146206588393694,0.0743037671321567,0,0.134935658131091,0
"UKR",2001,"Both",997,1.89299699383191,0.0145059501317958,0.0113744075829384,0.024684587705538,0,0.0755996851190866,0.0740876910070748,0,0.17892344312968,0.0731609277594472,0.0224524025254776,0.175032914609248,0.143106844039997,0.073306322648383,0,0.133764823741333,0
"UKR",2002,"Both",915,1.84541492332191,0.0144937051671387,0.0184782608695652,0.0228903498311614,0,0.0625025437761224,0.079754596751234,0,0.181986009910076,0.0742874848688377,0.0227183007018793,0.177950548915782,0.140125418069887,0.0723458635112981,0,0.132466917627017,0
"UKR",2003,"Both",844,1.79808611383407,0.0144138053710485,0.0242825607064018,0.0213324826953566,0,0.0507702193690154,0.0851092790393604,0,0.185118361566687,0.0754147749641809,0.0229728535808251,0.180883764756704,0.137202296579491,0.0713897466752252,0,0.131109854695704,0
"UKR",2004,"Both",778,1.74735681795611,0.014321743075524,0.0348401976957967,0.0199102185852712,0,0.0394239558796003,0.0852348805594134,0,0.188254843807461,0.0765291156998069,0.0232261263823368,0.183793262708557,0.13430527698586,0.0704247492128515,0,0.129735629407521,0
"UKR",2005,"Both",717,1.69039676175169,0.0142756959539264,0.0422250121790068,0.0183419903412586,0,0.032445397751119,0.0844010930625347,0,0.191349837819621,0.0776176411541725,0.0234883216640821,0.18663415427302,0.13139989448917,0.0694361379330562,0,0.128384823379034,0
"UKR",2006,"Both",657,1.62472845202116,0.0142892282254634,0.0422554833944985,0.018161563985682,0,0.0311224840039043,0.0840204170026618,0,0.194374439719624,0.0786664564663555,0.0237656997422511,0.189370335246667,0.128476067706307,0.0684207281638326,0,0.127077096342754,0
"UKR",2007,"Both",607,1.55130289477415,0.0143497124141493,0.0386322853633267,0.0170513033456728,0,0.0305809447342325,0.0875471958766853,0,0.197360129033595,0.0796833790885455,0.0240537841049173,0.192014854554723,0.125545925112865,0.0673875615890705,0,0.125792924782218,0
"UKR",2008,"Both",567,1.47009442728369,0.0144368054104108,0.0354365594765624,0.0168113096305356,0,0.0308588450364026,0.0890450554667513,0,0.200305033262353,0.0806789949432471,0.0243472691982189,0.194598130292757,0.122633040407231,0.0663537026424423,0,0.124495254233089,0
"UKR",2009,"Both",539,1.38522726092902,0.0145320902865423,0.0349148703209451,0.0188367589853644,0,0.0325794534394774,0.0842263153113438,0,0.20322348147108,0.081663730084738,0.0246408351517054,0.197146873183141,0.119755146259831,0.0653313498632629,0,0.123149095642569,0
"UKR",2010,"Both",516,1.30224773845749,0.014631947719529,0.0348848448488219,0.0196272929894029,0,0.0324984849537395,0.0821125210279783,0,0.206075534002227,0.0826290787028539,0.0249341243082101,0.199641780505446,0.116915958473257,0.0643245363771771,0,0.121723896091359,0
"UKR",2011,"Both",500,1.22369270110571,0.0147176329772979,0.0346618397051106,0.0204539088616964,0,0.0324998074535044,0.080093969892227,0,0.208892075955282,0.0835833106405892,0.0252172984276564,0.202098046416062,0.114109620607519,0.0633432684934092,0,0.120329220569645,0
"UKR",2012,"Both",490,1.1503840670248,0.0147799392151143,0.0346732151091604,0.0205835744124851,0,0.0316356589749922,0.0793204967420765,0,0.211747364006451,0.0845522536664873,0.0254859020399147,0.204574011808557,0.111353691572987,0.0623939429745727,0,0.118899949477201,0
"UKR",2013,"Both",481,1.0825621811794,0.0147847643812212,0.0323830661409031,0.0209308401275212,0,0.0321887677440578,0.0789019391280946,0,0.214689325229391,0.0855651837585291,0.0257243883741522,0.20714516266889,0.108657920086955,0.061496107025469,0,0.117532535334816,0
"UKR",2014,"Both",472,1.0202143833389,0.014695214367946,0.0308643939192049,0.021681749437625,0,0.0326148459743369,0.0767477454154066,0,0.217913007962608,0.0866978877242129,0.0259095738982841,0.209987085675786,0.106052222625682,0.0606711849622992,0,0.116165088036609,0
"UKR",2015,"Both",460,0.963721015486318,0.0145156011596514,0.0299528215017313,0.0207720578182573,0,0.031051678933687,0.0770117585948917,0,0.221438991295002,0.087971114527293,0.0260448190560693,0.213160823487445,0.103557952340281,0.0599164411092783,0,0.114605940176412,0
"UKR",2016,"Both",446,0.913271122867718,0.014306938661337,0.0216512945086687,0.0209086152064618,0,0.0345666100844794,0.0783817720896872,0,0.225050665257038,0.0892881871110397,0.0261546793611316,0.216429018587159,0.101111888643941,0.0591932291666614,0,0.112957101322394,0
