"ISO3","Year","AgeLow","AgeUp","Sex","Deaths1","Rate1","Deaths2","Rate2"
"AIA",2000,10,14,"B",0,1.19893628474965,0,1.19893628474965
"AIA",2001,10,14,"B",0,1.16427491285487,0,1.16427491285487
"AIA",2002,10,14,"B",0,1.13214164016984,0,1.13214164016984
"AIA",2003,10,14,"B",0,1.10007955409464,0,1.10007955409464
"AIA",2004,10,14,"B",0,1.0690094657011,0,1.0690094657011
"AIA",2005,10,14,"B",0,1.03890521265859,0,1.03890521265859
"AIA",2006,10,14,"B",0,1.01137480793856,0,1.01137480793856
"AIA",2007,10,14,"B",0,0.983925934525898,0,0.983925934525898
"AIA",2008,10,14,"B",0,0.957760867107194,0,0.957760867107194
"AIA",2009,10,14,"B",0,0.932906138845113,0,0.932906138845113
"AIA",2010,10,14,"B",0,0.907322186535553,0,0.907322186535553
"AIA",2011,10,14,"B",0,0.882553901705552,0,0.882553901705552
"AIA",2012,10,14,"B",0,0.860008141877922,0,0.860008141877922
"AIA",2013,10,14,"B",0,0.839590839381454,0,0.839590839381454
"AIA",2014,10,14,"B",0,0.82051107000769,0,0.82051107000769
"AIA",2015,10,14,"B",0,0.803817724166378,0,0.803817724166378
"AIA",2016,10,14,"B",0,0.787095504554469,0,0.787095504554469
"AIA",2017,10,14,"B",0,0.770814326007785,0,0.770814326007785
"AIA",2018,10,14,"B",0,0.755097553700956,0,0.755097553700956
"AIA",2019,10,14,"B",0,0.73806216033423,0,0.73806216033423
"AIA",2020,10,14,"B",0,0.722568565949211,0,0.722568565949211
"AIA",2021,10,14,"B",0,0.708223668315466,0,0.708223668315466
"ALB",2000,10,14,"B",118,1.75088903893028,118,1.75088903893028
"ALB",2001,10,14,"B",114,1.71801882856271,114,1.71801882856271
"ALB",2002,10,14,"B",110,1.68512910817564,110,1.68512910817564
"ALB",2003,10,14,"B",106,1.6516931490399,106,1.6516931490399
"ALB",2004,10,14,"B",101,1.61739301124175,101,1.61739301124175
"ALB",2005,10,14,"B",96,1.58051069374643,96,1.58051069374643
"ALB",2006,10,14,"B",91,1.54221094322216,91,1.54221094322216
"ALB",2007,10,14,"B",86,1.50440087071846,86,1.50440087071846
"ALB",2008,10,14,"B",80,1.46573239596426,80,1.46573239596426
"ALB",2009,10,14,"B",74,1.42747770830853,74,1.42747770830853
"ALB",2010,10,14,"B",69,1.38949247198816,69,1.38949247198816
"ALB",2011,10,14,"B",64,1.35176450566066,64,1.35176450566066
"ALB",2012,10,14,"B",59,1.31394061010714,59,1.31394061010714
"ALB",2013,10,14,"B",55,1.27636593662517,55,1.27636593662517
"ALB",2014,10,14,"B",51,1.23883351617582,51,1.23883351617582
"ALB",2015,10,14,"B",47,1.20232714952029,47,1.20232714952029
"ALB",2016,10,14,"B",44,1.16532839028771,44,1.16532839028771
"ALB",2017,10,14,"B",41,1.12998680372545,41,1.12998680372545
"ALB",2018,10,14,"B",38,1.09507328838221,38,1.09507328838221
"ALB",2019,10,14,"B",36,1.06066799083793,36,1.06066799083793
"ALB",2020,10,14,"B",34,1.02757688246569,34,1.02757688246569
"ALB",2021,10,14,"B",32,0.994637647440899,32,0.994637647440899
"AND",2000,10,14,"B",1,0.912965428775059,1,0.912965428775059
"AND",2001,10,14,"B",1,0.875997598631106,1,0.875997598631106
"AND",2002,10,14,"B",1,0.842717448121255,1,0.842717448121255
"AND",2003,10,14,"B",1,0.810243973897506,1,0.810243973897506
"AND",2004,10,14,"B",1,0.783099728063008,1,0.783099728063008
"AND",2005,10,14,"B",1,0.753324757266971,1,0.753324757266971
"AND",2006,10,14,"B",1,0.721797653319589,1,0.721797653319589
"AND",2007,10,14,"B",1,0.691385780996923,1,0.691385780996923
"AND",2008,10,14,"B",1,0.663331042295878,1,0.663331042295878
"AND",2009,10,14,"B",1,0.636881036090275,1,0.636881036090275
"AND",2010,10,14,"B",0,0.6110872200078,0,0.6110872200078
"AND",2011,10,14,"B",0,0.584808255299607,0,0.584808255299607
"AND",2012,10,14,"B",0,0.563753643174181,0,0.563753643174181
"AND",2013,10,14,"B",0,0.540824925073236,0,0.540824925073236
"AND",2014,10,14,"B",0,0.519338593562124,0,0.519338593562124
"AND",2015,10,14,"B",0,0.496992949292063,0,0.496992949292063
"AND",2016,10,14,"B",0,0.477408129991197,0,0.477408129991197
"AND",2017,10,14,"B",0,0.45975978363888,0,0.45975978363888
"AND",2018,10,14,"B",0,0.444155362420484,0,0.444155362420484
"AND",2019,10,14,"B",0,0.431594233690324,0,0.431594233690324
"AND",2020,10,14,"B",0,0.419706842088585,0,0.419706842088585
"AND",2021,10,14,"B",0,0.408931955165448,0,0.408931955165448
"ARE",2000,10,14,"B",59,1.2686524471579,59,1.2686524471579
"ARE",2001,10,14,"B",56,1.23762453996301,56,1.23762453996301
"ARE",2002,10,14,"B",54,1.20750728277441,54,1.20750728277441
"ARE",2003,10,14,"B",53,1.17824933072452,53,1.17824933072452
"ARE",2004,10,14,"B",53,1.1504410271862,53,1.1504410271862
"ARE",2005,10,14,"B",54,1.12394571063545,54,1.12394571063545
"ARE",2006,10,14,"B",58,1.10019612525114,58,1.10019612525114
"ARE",2007,10,14,"B",63,1.0768748725315,63,1.0768748725315
"ARE",2008,10,14,"B",69,1.05171427133299,69,1.05171427133299
"ARE",2009,10,14,"B",72,1.02370316678102,72,1.02370316678102
"ARE",2010,10,14,"B",73,0.994866882092493,73,0.994866882092493
"ARE",2011,10,14,"B",73,0.967066780480641,73,0.967066780480641
"ARE",2012,10,14,"B",71,0.941592305858663,71,0.941592305858663
"ARE",2013,10,14,"B",68,0.918589574208206,68,0.918589574208206
"ARE",2014,10,14,"B",64,0.898180281259986,64,0.898180281259986
"ARE",2015,10,14,"B",59,0.87813146926663,59,0.87813146926663
"ARE",2016,10,14,"B",56,0.856950978036508,56,0.856950978036508
"ARE",2017,10,14,"B",54,0.833975386183794,54,0.833975386183794
"ARE",2018,10,14,"B",56,0.810394961863192,56,0.810394961863192
"ARE",2019,10,14,"B",59,0.786549880610221,59,0.786549880610221
"ARE",2020,10,14,"B",62,0.763222180141021,62,0.763222180141021
"ARE",2021,10,14,"B",65,0.73989286959053,65,0.73989286959053
"ARG",2000,10,14,"B",1016,1.50476740278582,1016,1.50476740278582
"ARG",2001,10,14,"B",1006,1.47530102465854,1006,1.47530102465854
"ARG",2002,10,14,"B",1001,1.45235189027393,1001,1.45235189027393
"ARG",2003,10,14,"B",1005,1.44272747010776,1005,1.44272747010776
"ARG",2004,10,14,"B",1023,1.45404202285915,1023,1.45404202285915
"ARG",2005,10,14,"B",1052,1.48392162679578,1052,1.48392162679578
"ARG",2006,10,14,"B",1076,1.5127298227452,1076,1.5127298227452
"ARG",2007,10,14,"B",1081,1.52172793264116,1081,1.52172793264116
"ARG",2008,10,14,"B",1065,1.50495739108114,1065,1.50495739108114
"ARG",2009,10,14,"B",1034,1.46713971924739,1034,1.46713971924739
"ARG",2010,10,14,"B",994,1.41529254816219,994,1.41529254816219
"ARG",2011,10,14,"B",951,1.358301483813,951,1.358301483813
"ARG",2012,10,14,"B",911,1.30421682108184,911,1.30421682108184
"ARG",2013,10,14,"B",879,1.25958054926034,879,1.25958054926034
"ARG",2014,10,14,"B",857,1.23001604000839,857,1.23001604000839
"ARG",2015,10,14,"B",844,1.21301704195564,844,1.21301704195564
"ARG",2016,10,14,"B",832,1.19421174675305,832,1.19421174675305
"ARG",2017,10,14,"B",810,1.15890578535172,810,1.15890578535172
"ARG",2018,10,14,"B",773,1.10149356919409,773,1.10149356919409
"ARG",2019,10,14,"B",721,1.02241732132868,721,1.02241732132868
"ARG",2020,10,14,"B",659,0.930471425152901,659,0.930471425152901
"ARG",2021,10,14,"B",602,0.843973712932766,602,0.843973712932766
"ARM",2000,10,14,"B",60,0.894306245832754,60,0.894306245832754
"ARM",2001,10,14,"B",59,0.883352107899249,59,0.883352107899249
"ARM",2002,10,14,"B",58,0.880066148660985,58,0.880066148660985
"ARM",2003,10,14,"B",57,0.883417470402992,57,0.883417470402992
"ARM",2004,10,14,"B",55,0.891940757559939,55,0.891940757559939
"ARM",2005,10,14,"B",52,0.904648416640619,52,0.904648416640619
"ARM",2006,10,14,"B",49,0.920739038322127,49,0.920739038322127
"ARM",2007,10,14,"B",46,0.938171914965813,46,0.938171914965813
"ARM",2008,10,14,"B",43,0.955837152206596,43,0.955837152206596
"ARM",2009,10,14,"B",41,0.973121249517761,41,0.973121249517761
"ARM",2010,10,14,"B",39,0.987481732456885,39,0.987481732456885
"ARM",2011,10,14,"B",38,0.998743941556746,38,0.998743941556746
"ARM",2012,10,14,"B",36,1.00638115056839,36,1.00638115056839
"ARM",2013,10,14,"B",35,1.00960290404672,35,1.00960290404672
"ARM",2014,10,14,"B",35,1.00907453208909,35,1.00907453208909
"ARM",2015,10,14,"B",34,1.00587569339106,34,1.00587569339106
"ARM",2016,10,14,"B",34,1.00076767461044,34,1.00076767461044
"ARM",2017,10,14,"B",34,0.993496590855347,34,0.993496590855347
"ARM",2018,10,14,"B",34,0.985308601273438,34,0.985308601273438
"ARM",2019,10,14,"B",34,0.976456245246338,34,0.976456245246338
"ARM",2020,10,14,"B",34,0.96844452914846,34,0.96844452914846
"ARM",2021,10,14,"B",35,0.961428130971664,35,0.961428130971664
"ATG",2000,10,14,"B",2,1.60499526546287,2,1.60499526546287
"ATG",2001,10,14,"B",2,1.57966348514615,2,1.57966348514615
"ATG",2002,10,14,"B",2,1.55027154542697,2,1.55027154542697
"ATG",2003,10,14,"B",2,1.51502158974948,2,1.51502158974948
"ATG",2004,10,14,"B",2,1.47818854230308,2,1.47818854230308
"ATG",2005,10,14,"B",2,1.43885702657409,2,1.43885702657409
"ATG",2006,10,14,"B",2,1.39877074368289,2,1.39877074368289
"ATG",2007,10,14,"B",2,1.3580275664109,2,1.3580275664109
"ATG",2008,10,14,"B",2,1.31679951068919,2,1.31679951068919
"ATG",2009,10,14,"B",2,1.27636359778793,2,1.27636359778793
"ATG",2010,10,14,"B",2,1.23655354507335,2,1.23655354507335
"ATG",2011,10,14,"B",2,1.19712328164245,2,1.19712328164245
"ATG",2012,10,14,"B",2,1.15805973279137,2,1.15805973279137
"ATG",2013,10,14,"B",2,1.12116164458065,2,1.12116164458065
"ATG",2014,10,14,"B",1,1.08668303883031,1,1.08668303883031
"ATG",2015,10,14,"B",1,1.05591535322347,1,1.05591535322347
"ATG",2016,10,14,"B",1,1.02894548912402,1,1.02894548912402
"ATG",2017,10,14,"B",1,1.0027748478133,1,1.0027748478133
"ATG",2018,10,14,"B",1,0.978888326949479,1,0.978888326949479
"ATG",2019,10,14,"B",1,0.956842798328195,1,0.956842798328195
"ATG",2020,10,14,"B",1,0.935928504673056,1,0.935928504673056
"ATG",2021,10,14,"B",1,0.916573146671484,1,0.916573146671484
"AUS",2000,10,14,"B",187,0.707642230919459,187,0.707642230919459
"AUS",2001,10,14,"B",183,0.683001127594451,183,0.683001127594451
"AUS",2002,10,14,"B",179,0.659691830293907,179,0.659691830293907
"AUS",2003,10,14,"B",174,0.637724874062995,174,0.637724874062995
"AUS",2004,10,14,"B",170,0.617360852478654,170,0.617360852478654
"AUS",2005,10,14,"B",165,0.598631046003995,165,0.598631046003995
"AUS",2006,10,14,"B",160,0.581350863139152,160,0.581350863139152
"AUS",2007,10,14,"B",156,0.565610859083465,156,0.565610859083465
"AUS",2008,10,14,"B",152,0.551266706754983,152,0.551266706754983
"AUS",2009,10,14,"B",148,0.538028801248314,148,0.538028801248314
"AUS",2010,10,14,"B",145,0.525574466067713,145,0.525574466067713
"AUS",2011,10,14,"B",142,0.513822934618546,142,0.513822934618546
"AUS",2012,10,14,"B",139,0.502582450012778,139,0.502582450012778
"AUS",2013,10,14,"B",137,0.49169201775412,137,0.49169201775412
"AUS",2014,10,14,"B",135,0.481107652473112,135,0.481107652473112
"AUS",2015,10,14,"B",133,0.470996205518381,133,0.470996205518381
"AUS",2016,10,14,"B",132,0.461258139033527,132,0.461258139033527
"AUS",2017,10,14,"B",132,0.45119932619142,132,0.45119932619142
"AUS",2018,10,14,"B",133,0.441076842573884,133,0.441076842573884
"AUS",2019,10,14,"B",134,0.430777435484253,134,0.430777435484253
"AUS",2020,10,14,"B",133,0.420437070049129,133,0.420437070049129
"AUS",2021,10,14,"B",132,0.410456133770887,132,0.410456133770887
"AUT",2000,10,14,"B",63,0.674110922243454,63,0.674110922243454
"AUT",2001,10,14,"B",62,0.655206333498248,62,0.655206333498248
"AUT",2002,10,14,"B",61,0.637268251805323,61,0.637268251805323
"AUT",2003,10,14,"B",60,0.620477826685062,60,0.620477826685062
"AUT",2004,10,14,"B",59,0.604703791230565,59,0.604703791230565
"AUT",2005,10,14,"B",57,0.589603174742215,57,0.589603174742215
"AUT",2006,10,14,"B",55,0.575468779805299,55,0.575468779805299
"AUT",2007,10,14,"B",53,0.562095893094749,53,0.562095893094749
"AUT",2008,10,14,"B",51,0.549632608506823,51,0.549632608506823
"AUT",2009,10,14,"B",48,0.537745057281103,48,0.537745057281103
"AUT",2010,10,14,"B",46,0.52636435949005,46,0.52636435949005
"AUT",2011,10,14,"B",44,0.515774470665642,44,0.515774470665642
"AUT",2012,10,14,"B",43,0.505385807405556,43,0.505385807405556
"AUT",2013,10,14,"B",41,0.49531918945811,41,0.49531918945811
"AUT",2014,10,14,"B",40,0.485713855535974,40,0.485713855535974
"AUT",2015,10,14,"B",39,0.476074403888971,39,0.476074403888971
"AUT",2016,10,14,"B",39,0.466621056607885,39,0.466621056607885
"AUT",2017,10,14,"B",39,0.457598353448829,39,0.457598353448829
"AUT",2018,10,14,"B",38,0.44874983034715,38,0.44874983034715
"AUT",2019,10,14,"B",37,0.439944800512682,37,0.439944800512682
"AUT",2020,10,14,"B",36,0.431000424712336,36,0.431000424712336
"AUT",2021,10,14,"B",36,0.422245679845279,36,0.422245679845279
"AZE",2000,10,14,"B",420,2.26098999613422,420,2.26098999613422
"AZE",2001,10,14,"B",413,2.20133804396949,413,2.20133804396949
"AZE",2002,10,14,"B",402,2.14135569161034,402,2.14135569161034
"AZE",2003,10,14,"B",387,2.0758199337565,387,2.0758199337565
"AZE",2004,10,14,"B",367,2.00233838987462,367,2.00233838987462
"AZE",2005,10,14,"B",344,1.9216193893753,344,1.9216193893753
"AZE",2006,10,14,"B",317,1.83684946641527,317,1.83684946641527
"AZE",2007,10,14,"B",291,1.7544734994801,291,1.7544734994801
"AZE",2008,10,14,"B",266,1.68177745099762,266,1.68177745099762
"AZE",2009,10,14,"B",245,1.62117634111791,245,1.62117634111791
"AZE",2010,10,14,"B",227,1.57443430709769,227,1.57443430709769
"AZE",2011,10,14,"B",213,1.54154273516005,213,1.54154273516005
"AZE",2012,10,14,"B",203,1.5233050811011,203,1.5233050811011
"AZE",2013,10,14,"B",199,1.51958113199469,199,1.51958113199469
"AZE",2014,10,14,"B",200,1.52824755091341,200,1.52824755091341
"AZE",2015,10,14,"B",205,1.54456832989636,205,1.54456832989636
"AZE",2016,10,14,"B",215,1.5653714175522,215,1.5653714175522
"AZE",2017,10,14,"B",228,1.58714505680435,228,1.58714505680435
"AZE",2018,10,14,"B",242,1.60567576768089,242,1.60567576768089
"AZE",2019,10,14,"B",255,1.62032772833864,255,1.62032772833864
"AZE",2020,10,14,"B",267,1.62980489262088,267,1.62980489262088
"AZE",2021,10,14,"B",277,1.63353013280809,277,1.63353013280809
"BDI",2000,10,14,"B",4116,22.0236583958683,4116,22.0236583958683
"BDI",2001,10,14,"B",3962,20.8857601971395,3962,20.8857601971395
"BDI",2002,10,14,"B",3750,19.4617510109236,3750,19.4617510109236
"BDI",2003,10,14,"B",3496,17.8546270861519,3496,17.8546270861519
"BDI",2004,10,14,"B",3157,16.1659907481529,3157,16.1659907481529
"BDI",2005,10,14,"B",2823,14.5366492420252,2823,14.5366492420252
"BDI",2006,10,14,"B",2575,13.1012596482825,2575,13.1012596482825
"BDI",2007,10,14,"B",2346,11.8655494955058,2346,11.8655494955058
"BDI",2008,10,14,"B",2153,10.9089251676643,2153,10.9089251676643
"BDI",2009,10,14,"B",2055,10.1873312736233,2055,10.1873312736233
"BDI",2010,10,14,"B",2019,9.67859377949665,2019,9.67859377949665
"BDI",2011,10,14,"B",1981,9.32862045389027,1981,9.32862045389027
"BDI",2012,10,14,"B",1998,9.11078933495702,1998,9.11078933495702
"BDI",2013,10,14,"B",2064,8.97954438153181,2064,8.97954438153181
"BDI",2014,10,14,"B",2154,8.90100956698481,2154,8.90100956698481
"BDI",2015,10,14,"B",2264,8.85627755217522,2264,8.85627755217522
"BDI",2016,10,14,"B",2375,8.80169966855593,2375,8.80169966855593
"BDI",2017,10,14,"B",2486,8.71063367214664,2486,8.71063367214664
"BDI",2018,10,14,"B",2583,8.57130941707918,2583,8.57130941707918
"BDI",2019,10,14,"B",2675,8.40955661803877,2675,8.40955661803877
"BDI",2020,10,14,"B",2758,8.23200449749883,2758,8.23200449749883
"BDI",2021,10,14,"B",2825,8.04880784329776,2825,8.04880784329776
"BEL",2000,10,14,"B",91,0.748103469423334,91,0.748103469423334
"BEL",2001,10,14,"B",90,0.72359579679393,90,0.72359579679393
"BEL",2002,10,14,"B",88,0.700049519232304,88,0.700049519232304
"BEL",2003,10,14,"B",86,0.677613011618616,86,0.677613011618616
"BEL",2004,10,14,"B",83,0.656098594938315,83,0.656098594938315
"BEL",2005,10,14,"B",80,0.635921981826493,80,0.635921981826493
"BEL",2006,10,14,"B",77,0.616872802682966,77,0.616872802682966
"BEL",2007,10,14,"B",73,0.598778317589921,73,0.598778317589921
"BEL",2008,10,14,"B",71,0.581732697355175,71,0.581732697355175
"BEL",2009,10,14,"B",68,0.565537863630672,68,0.565537863630672
"BEL",2010,10,14,"B",67,0.550105635065079,67,0.550105635065079
"BEL",2011,10,14,"B",65,0.535570407445563,65,0.535570407445563
"BEL",2012,10,14,"B",63,0.521285626468804,63,0.521285626468804
"BEL",2013,10,14,"B",62,0.507850029836776,62,0.507850029836776
"BEL",2014,10,14,"B",60,0.495012659522565,60,0.495012659522565
"BEL",2015,10,14,"B",59,0.482554657535217,59,0.482554657535217
"BEL",2016,10,14,"B",59,0.470630703047203,59,0.470630703047203
"BEL",2017,10,14,"B",58,0.458988721314224,58,0.458988721314224
"BEL",2018,10,14,"B",58,0.448021645593322,58,0.448021645593322
"BEL",2019,10,14,"B",58,0.43713213635399,58,0.43713213635399
"BEL",2020,10,14,"B",57,0.426472347878404,57,0.426472347878404
"BEL",2021,10,14,"B",57,0.415882932151779,57,0.415882932151779
"BEN",2000,10,14,"B",1800,10.1888213202177,1800,10.1888213202177
"BEN",2001,10,14,"B",1820,9.99653635475084,1820,9.99653635475084
"BEN",2002,10,14,"B",1839,9.81233837253759,1839,9.81233837253759
"BEN",2003,10,14,"B",1857,9.6269065900767,1857,9.6269065900767
"BEN",2004,10,14,"B",1886,9.45383904756902,1886,9.45383904756902
"BEN",2005,10,14,"B",1917,9.28448504566337,1917,9.28448504566337
"BEN",2006,10,14,"B",1938,9.11169083660979,1938,9.11169083660979
"BEN",2007,10,14,"B",1952,8.93865251116777,1952,8.93865251116777
"BEN",2008,10,14,"B",1967,8.77176173295591,1967,8.77176173295591
"BEN",2009,10,14,"B",1972,8.60987741403718,1972,8.60987741403718
"BEN",2010,10,14,"B",1976,8.45455137010154,1976,8.45455137010154
"BEN",2011,10,14,"B",1983,8.28874681018743,1983,8.28874681018743
"BEN",2012,10,14,"B",1994,8.12871528746484,1994,8.12871528746484
"BEN",2013,10,14,"B",2006,7.95958057018287,2006,7.95958057018287
"BEN",2014,10,14,"B",2021,7.78860146212634,2021,7.78860146212634
"BEN",2015,10,14,"B",2040,7.6301796363405,2040,7.6301796363405
"BEN",2016,10,14,"B",2058,7.46718409023306,2058,7.46718409023306
"BEN",2017,10,14,"B",2082,7.32661059286321,2082,7.32661059286321
"BEN",2018,10,14,"B",2097,7.18147349944231,2097,7.18147349944231
"BEN",2019,10,14,"B",2105,7.02865880749926,2105,7.02865880749926
"BEN",2020,10,14,"B",2111,6.87634019681693,2111,6.87634019681693
"BEN",2021,10,14,"B",2118,6.73281365339462,2118,6.73281365339462
"BFA",2000,10,14,"B",2844,9.03184497838438,2844,9.03184497838438
"BFA",2001,10,14,"B",2863,8.90000598912133,2863,8.90000598912133
"BFA",2002,10,14,"B",2873,8.7457510272978,2873,8.7457510272978
"BFA",2003,10,14,"B",2877,8.57054015128411,2877,8.57054015128411
"BFA",2004,10,14,"B",2879,8.38287135678317,2879,8.38287135678317
"BFA",2005,10,14,"B",2877,8.17688906660263,2877,8.17688906660263
"BFA",2006,10,14,"B",2876,7.96685692196286,2876,7.96685692196286
"BFA",2007,10,14,"B",2872,7.7471585768909,2872,7.7471585768909
"BFA",2008,10,14,"B",2880,7.56057854575454,2880,7.56057854575454
"BFA",2009,10,14,"B",2886,7.36526893981049,2886,7.36526893981049
"BFA",2010,10,14,"B",2900,7.18859227246516,2900,7.18859227246516
"BFA",2011,10,14,"B",2908,7.00369089731856,2908,7.00369089731856
"BFA",2012,10,14,"B",2924,6.8380015325924,2924,6.8380015325924
"BFA",2013,10,14,"B",2949,6.68584683211937,2949,6.68584683211937
"BFA",2014,10,14,"B",2977,6.5345955620475,2977,6.5345955620475
"BFA",2015,10,14,"B",2996,6.35873536841369,2996,6.35873536841369
"BFA",2016,10,14,"B",3033,6.21326289266544,3033,6.21326289266544
"BFA",2017,10,14,"B",3074,6.06587919647728,3074,6.06587919647728
"BFA",2018,10,14,"B",3114,5.92368946479505,3114,5.92368946479505
"BFA",2019,10,14,"B",3139,5.76651748578727,3139,5.76651748578727
"BFA",2020,10,14,"B",3173,5.63868593345918,3173,5.63868593345918
"BFA",2021,10,14,"B",3210,5.53068262883183,3210,5.53068262883183
"BGD",2000,10,14,"B",12861,4.11794823940892,12861,4.11794823940892
"BGD",2001,10,14,"B",11751,3.77143940934843,11751,3.77143940934843
"BGD",2002,10,14,"B",11543,3.6924972314013,11543,3.6924972314013
"BGD",2003,10,14,"B",11972,3.82330842322742,11972,3.82330842322742
"BGD",2004,10,14,"B",12731,4.05868587076885,12731,4.05868587076885
"BGD",2005,10,14,"B",13485,4.29171765818126,13485,4.29171765818126
"BGD",2006,10,14,"B",13991,4.44152546776766,13991,4.44152546776766
"BGD",2007,10,14,"B",14052,4.42938299436457,14052,4.42938299436457
"BGD",2008,10,14,"B",13689,4.26475398522397,13689,4.26475398522397
"BGD",2009,10,14,"B",12974,3.99898259378906,12974,3.99898259378906
"BGD",2010,10,14,"B",12117,3.69048554968299,12117,3.69048554968299
"BGD",2011,10,14,"B",11264,3.38514545034208,11264,3.38514545034208
"BGD",2012,10,14,"B",10476,3.11520241676966,10476,3.11520241676966
"BGD",2013,10,14,"B",9822,2.90011633442955,9822,2.90011633442955
"BGD",2014,10,14,"B",9347,2.74747836940659,9347,2.74747836940659
"BGD",2015,10,14,"B",9033,2.65643517989866,9033,2.65643517989866
"BGD",2016,10,14,"B",8765,2.59357831100471,8765,2.59357831100471
"BGD",2017,10,14,"B",8502,2.54075142331678,8502,2.54075142331678
"BGD",2018,10,14,"B",8164,2.4730934487075,8164,2.4730934487075
"BGD",2019,10,14,"B",7685,2.36970422328686,7685,2.36970422328686
"BGD",2020,10,14,"B",7082,2.2278277584401,7082,2.2278277584401
"BGD",2021,10,14,"B",6501,2.08796810855316,6501,2.08796810855316
"BGR",2000,10,14,"B",169,1.61645889314854,169,1.61645889314854
"BGR",2001,10,14,"B",159,1.56880297905559,159,1.56880297905559
"BGR",2002,10,14,"B",147,1.52553459282412,147,1.52553459282412
"BGR",2003,10,14,"B",136,1.48897544617432,136,1.48897544617432
"BGR",2004,10,14,"B",125,1.45790941549018,125,1.45790941549018
"BGR",2005,10,14,"B",114,1.43075511902058,114,1.43075511902058
"BGR",2006,10,14,"B",105,1.40182089275587,105,1.40182089275587
"BGR",2007,10,14,"B",96,1.36725208872834,96,1.36725208872834
"BGR",2008,10,14,"B",88,1.32782900286099,88,1.32782900286099
"BGR",2009,10,14,"B",82,1.28354117584062,82,1.28354117584062
"BGR",2010,10,14,"B",79,1.23624402684075,79,1.23624402684075
"BGR",2011,10,14,"B",76,1.18604175705916,76,1.18604175705916
"BGR",2012,10,14,"B",73,1.13590260889407,73,1.13590260889407
"BGR",2013,10,14,"B",70,1.08882764886431,70,1.08882764886431
"BGR",2014,10,14,"B",68,1.04617582049737,68,1.04617582049737
