"ISO3","Year","AgeLow","AgeUp","Sex","Deaths2","Rate2"
"AFG",2000,0,0.0766598220396988,"B",60608,60.9558758784049
"AFG",2001,0,0.0766598220396988,"B",57837,59.6696374743364
"AFG",2002,0,0.0766598220396988,"B",57274,58.4759673796141
"AFG",2003,0,0.0766598220396988,"B",60619,57.1788498726014
"AFG",2004,0,0.0766598220396988,"B",61190,55.857863309537
"AFG",2005,0,0.0766598220396988,"B",59896,54.5220610786982
"AFG",2006,0,0.0766598220396988,"B",60332,53.1573555967742
"AFG",2007,0,0.0766598220396988,"B",59826,51.768258678165
"AFG",2008,0,0.0766598220396988,"B",55041,50.3588889768042
"AFG",2009,0,0.0766598220396988,"B",55087,48.882155468672
"AFG",2010,0,0.0766598220396988,"B",54375,47.4294093922523
"AFG",2011,0,0.0766598220396988,"B",53179,45.9798585494724
"AFG",2012,0,0.0766598220396988,"B",54098,44.5241048085246
"AFG",2013,0,0.0766598220396988,"B",53783,43.1329801923688
"AFG",2014,0,0.0766598220396988,"B",53224,41.8009841955309
"AFG",2015,0,0.0766598220396988,"B",53137,40.4448928549264
"AFG",2016,0,0.0766598220396988,"B",51536,39.1880152222952
"AFG",2017,0,0.0766598220396988,"B",50606,38.0205275271209
"AFG",2018,0,0.0766598220396988,"B",50054,36.9513832556695
"AFG",2019,0,0.0766598220396988,"B",49514,35.9716948719542
"AFG",2020,0,0.0766598220396988,"B",48991,34.9699203664534
"AFG",2021,0,0.0766598220396988,"B",49061,34.0878818736353
"AFG",2000,0.0833333333333333,1,"B",62123,72.8219403815911
"AFG",2001,0.0833333333333333,1,"B",62126,69.800528710832
"AFG",2002,0.0833333333333333,1,"B",58917,66.6074286410977
"AFG",2003,0.0833333333333333,1,"B",55943,63.4760986307519
"AFG",2004,0.0833333333333333,1,"B",56301,60.3023961783339
"AFG",2005,0.0833333333333333,1,"B",55356,57.1524834369082
"AFG",2006,0.0833333333333333,1,"B",52788,53.9859756535472
"AFG",2007,0.0833333333333333,1,"B",51776,50.9042314752383
"AFG",2008,0.0833333333333333,1,"B",51149,47.9202767679996
"AFG",2009,0.0833333333333333,1,"B",46065,45.1129789831465
"AFG",2010,0.0833333333333333,1,"B",44215,42.3653846355784
"AFG",2011,0.0833333333333333,1,"B",42141,39.8146892044158
"AFG",2012,0.0833333333333333,1,"B",39197,37.4112714886323
"AFG",2013,0.0833333333333333,1,"B",38365,35.1545308812728
"AFG",2014,0.0833333333333333,1,"B",37028,32.9539550981391
"AFG",2015,0.0833333333333333,1,"B",35535,30.9803678333805
"AFG",2016,0.0833333333333333,1,"B",35081,29.2047680321408
"AFG",2017,0.0833333333333333,1,"B",33521,27.6111920890728
"AFG",2018,0.0833333333333333,1,"B",32252,26.1880767884154
"AFG",2019,0.0833333333333333,1,"B",31163,24.8391386872533
"AFG",2020,0.0833333333333333,1,"B",30126,23.6551081103812
"AFG",2021,0.0833333333333333,1,"B",28750,22.3308110841575
"AFG",2000,5,9,"B",3835,5.83738022925215
"AFG",2001,5,9,"B",3711,5.67277383242026
"AFG",2002,5,9,"B",3736,5.52268775896966
"AFG",2003,5,9,"B",4085,5.45353902301265
"AFG",2004,5,9,"B",4321,5.46418822158313
"AFG",2005,5,9,"B",4493,5.54480716752129
"AFG",2006,5,9,"B",4767,5.68465580692303
"AFG",2007,5,9,"B",5049,5.83500018221287
"AFG",2008,5,9,"B",5265,5.94365306949225
"AFG",2009,5,9,"B",5386,5.91563371238412
"AFG",2010,5,9,"B",5320,5.70951520506108
"AFG",2011,5,9,"B",5118,5.37355409765124
"AFG",2012,5,9,"B",4826,4.94146231501895
"AFG",2013,5,9,"B",4402,4.43382085609901
"AFG",2014,5,9,"B",3926,3.91008863747296
"AFG",2015,5,9,"B",3519,3.4528650470905
"AFG",2016,5,9,"B",3187,3.09299063668006
"AFG",2017,5,9,"B",2972,2.84667596450408
"AFG",2018,5,9,"B",2842,2.65964760964575
"AFG",2019,5,9,"B",2751,2.50334329425171
"AFG",2020,5,9,"B",2678,2.36938761705203
"AFG",2021,5,9,"B",2619,2.25105022953458
"AFG",2000,5,14,"B",5902,9.87156066529148
"AFG",2001,5,14,"B",5720,9.60052546232939
"AFG",2002,5,14,"B",5776,9.35982138716471
"AFG",2003,5,14,"B",6341,9.25320784047784
"AFG",2004,5,14,"B",6739,9.27805980664865
"AFG",2005,5,14,"B",7054,9.43224995342059
"AFG",2006,5,14,"B",7537,9.69006084971088
"AFG",2007,5,14,"B",8033,9.96472978806233
"AFG",2008,5,14,"B",8425,10.166820037365
"AFG",2009,5,14,"B",8675,10.1393316644894
"AFG",2010,5,14,"B",8624,9.80818278576258
"AFG",2011,5,14,"B",8341,9.24846142354006
"AFG",2012,5,14,"B",7905,8.52308524582111
"AFG",2013,5,14,"B",7259,7.66353185336926
"AFG",2014,5,14,"B",6524,6.77288612767305
"AFG",2015,5,14,"B",5882,5.99312034932476
"AFG",2016,5,14,"B",5359,5.37940010079327
"AFG",2017,5,14,"B",5022,4.95564168280942
"AFG",2018,5,14,"B",4800,4.64220049771417
"AFG",2019,5,14,"B",4630,4.3834539988525
"AFG",2020,5,14,"B",4501,4.16915503293943
"AFG",2021,5,14,"B",4396,3.98146125044458
"AFG",2000,5,19,"B",9626,18.9773430832783
"AFG",2001,5,19,"B",9141,18.0839757071937
"AFG",2002,5,19,"B",9082,17.2996454128702
"AFG",2003,5,19,"B",9813,16.7481344006606
"AFG",2004,5,19,"B",10267,16.4205841891482
"AFG",2005,5,19,"B",10610,16.3578341301383
"AFG",2006,5,19,"B",11281,16.572054131562
"AFG",2007,5,19,"B",12042,16.980708548142
"AFG",2008,5,19,"B",12693,17.5208308202114
"AFG",2009,5,19,"B",13553,18.0297754307466
"AFG",2010,5,19,"B",14217,18.4094375353101
"AFG",2011,5,19,"B",14775,18.6986903231627
"AFG",2012,5,19,"B",15422,18.9343773177342
"AFG",2013,5,19,"B",15891,19.118923510194
"AFG",2014,5,19,"B",16262,19.2273024897571
"AFG",2015,5,19,"B",16631,19.2134629339267
"AFG",2016,5,19,"B",16690,19.0038265125696
"AFG",2017,5,19,"B",16718,18.6348462479846
"AFG",2018,5,19,"B",16759,18.2445125415297
"AFG",2019,5,19,"B",16651,17.705360166682
"AFG",2020,5,19,"B",16499,17.142461481174
"AFG",2021,5,19,"B",16452,16.6623800118116
"AFG",2000,10,14,"B",2067,4.05786775303374
"AFG",2001,10,14,"B",2009,3.95015999415782
"AFG",2002,10,14,"B",2040,3.85844260192136
"AFG",2003,10,14,"B",2256,3.82050408558365
"AFG",2004,10,14,"B",2418,3.83482579500638
"AFG",2005,10,14,"B",2561,3.90911809191408
"AFG",2006,10,14,"B",2770,4.02830456774095
"AFG",2007,10,14,"B",2984,4.15396800994439
"AFG",2008,10,14,"B",3160,4.24841809110044
"AFG",2009,10,14,"B",3289,4.24883248881436
"AFG",2010,10,14,"B",3304,4.12220336348357
"AFG",2011,10,14,"B",3223,3.89584184278691
"AFG",2012,10,14,"B",3079,3.59940927609637
"AFG",2013,10,14,"B",2857,3.24409473215281
"AFG",2014,10,14,"B",2598,2.87403522266783
"AFG",2015,10,14,"B",2363,2.54905685153994
"AFG",2016,10,14,"B",2172,2.293503248185
"AFG",2017,10,14,"B",2050,2.11498639925334
"AFG",2018,10,14,"B",1958,1.98783984155126
"AFG",2019,10,14,"B",1879,1.88482907883614
"AFG",2020,10,14,"B",1823,1.80404189040317
"AFG",2021,10,14,"B",1777,1.73431505120414
"AFG",2000,15,19,"B",3724,9.19656688591346
"AFG",2001,15,19,"B",3421,8.56568532492858
"AFG",2002,15,19,"B",3306,8.01484151069199
"AFG",2003,15,19,"B",3472,7.56492639642675
"AFG",2004,15,19,"B",3528,7.20941375448442
"AFG",2005,15,19,"B",3556,6.99153003556996
"AFG",2006,15,19,"B",3744,6.94933273895643
"AFG",2007,15,19,"B",4009,7.08659476200057
"AFG",2008,15,19,"B",4268,7.42954563628995
"AFG",2009,15,19,"B",4878,7.97126708703883
"AFG",2010,15,19,"B",5593,8.68645306900826
"AFG",2011,15,19,"B",6434,9.53844483875439
"AFG",2012,15,19,"B",7517,10.5007912105491
"AFG",2013,15,19,"B",8632,11.5438583832556
"AFG",2014,15,19,"B",9738,12.5393439105057
"AFG",2015,15,19,"B",10749,13.3000513932539
"AFG",2016,15,19,"B",11331,13.698114047866
"AFG",2017,15,19,"B",11696,13.7473314137566
"AFG",2018,15,19,"B",11959,13.6657512008418
"AFG",2019,15,19,"B",12021,13.3805592337094
"AFG",2020,15,19,"B",11998,13.0276206183026
"AFG",2021,15,19,"B",12056,12.7316091699329
"AFG",2000,15,19,"F",1717,8.65560857386439
"AFG",2001,15,19,"F",1572,8.03000178829438
"AFG",2002,15,19,"F",1530,7.57062770539349
"AFG",2003,15,19,"F",1620,7.20371503965228
"AFG",2004,15,19,"F",1668,6.95834979297841
"AFG",2005,15,19,"F",1715,6.88823668040005
"AFG",2006,15,19,"F",1828,6.92750466367176
"AFG",2007,15,19,"F",1971,7.11251243046286
"AFG",2008,15,19,"F",2125,7.57339301190208
"AFG",2009,15,19,"F",2500,8.35522130034046
"AFG",2010,15,19,"F",2983,9.4728347635419
"AFG",2011,15,19,"F",3579,10.8489523228171
"AFG",2012,15,19,"F",4392,12.5312704030121
"AFG",2013,15,19,"F",5182,14.1539057149293
"AFG",2014,15,19,"F",5979,15.7292523713645
"AFG",2015,15,19,"F",6734,17.029676091671
"AFG",2016,15,19,"F",7135,17.6475942783135
"AFG",2017,15,19,"F",7336,17.6543887207591
"AFG",2018,15,19,"F",7490,17.5261456211094
"AFG",2019,15,19,"F",7449,16.9795079484386
"AFG",2020,15,19,"F",7357,16.3566349882768
"AFG",2021,15,19,"F",7357,15.9036846554607
"AFG",2000,15,19,"M",2007,9.71625933225831
"AFG",2001,15,19,"M",1849,9.08036954131556
"AFG",2002,15,19,"M",1776,8.44160334320732
"AFG",2003,15,19,"M",1852,7.91183058485493
"AFG",2004,15,19,"M",1860,7.4504237568574
"AFG",2005,15,19,"M",1841,7.09071488123447
"AFG",2006,15,19,"M",1916,6.97030045032793
"AFG",2007,15,19,"M",2038,7.06177546360241
"AFG",2008,15,19,"M",2143,7.29206318117468
"AFG",2009,15,19,"M",2378,7.60394907548009
"AFG",2010,15,19,"M",2610,7.93407120831394
"AFG",2011,15,19,"M",2855,8.28299825510471
"AFG",2012,15,19,"M",3125,8.55272973992114
"AFG",2013,15,19,"M",3450,9.04004740215697
"AFG",2014,15,19,"M",3759,9.48025176160635
"AFG",2015,15,19,"M",4015,9.72792474661756
"AFG",2016,15,19,"M",4196,9.92306503571147
"AFG",2017,15,19,"M",4360,10.0169838160233
"AFG",2018,15,19,"M",4469,9.98113635348644
"AFG",2019,15,19,"M",4572,9.9457065468622
"AFG",2020,15,19,"M",4641,9.84925777047871
"AFG",2021,15,19,"M",4699,9.7024741818213
"AGO",2000,0,0.0766598220396988,"B",39315,50.47488266676
"AGO",2001,0,0.0766598220396988,"B",39718,49.4214565098985
"AGO",2002,0,0.0766598220396988,"B",39874,48.1177080861373
"AGO",2003,0,0.0766598220396988,"B",39883,46.7254430614162
"AGO",2004,0,0.0766598220396988,"B",39883,45.2443734866799
"AGO",2005,0,0.0766598220396988,"B",39824,43.7367497295035
"AGO",2006,0,0.0766598220396988,"B",39530,42.1526035072594
"AGO",2007,0,0.0766598220396988,"B",39143,40.5555668636693
"AGO",2008,0,0.0766598220396988,"B",38804,39.0890460753035
"AGO",2009,0,0.0766598220396988,"B",38555,37.7546866594585
"AGO",2010,0,0.0766598220396988,"B",38295,36.5526524338948
"AGO",2011,0,0.0766598220396988,"B",37836,35.2570694411896
"AGO",2012,0,0.0766598220396988,"B",37466,34.0099844682495
"AGO",2013,0,0.0766598220396988,"B",37013,32.7918344690097
"AGO",2014,0,0.0766598220396988,"B",36592,31.6824904882564
"AGO",2015,0,0.0766598220396988,"B",36186,30.6803935332884
"AGO",2016,0,0.0766598220396988,"B",36054,29.9565668663431
"AGO",2017,0,0.0766598220396988,"B",35904,29.1835483297669
"AGO",2018,0,0.0766598220396988,"B",35758,28.4658598614648
"AGO",2019,0,0.0766598220396988,"B",35771,27.8771993477602
"AGO",2020,0,0.0766598220396988,"B",35779,27.2775442049554
"AGO",2021,0,0.0766598220396988,"B",35644,26.6473007213412
"AGO",2000,0.0833333333333333,1,"B",111872,162.882445230124
"AGO",2001,0.0833333333333333,1,"B",111117,157.249625897817
"AGO",2002,0.0833333333333333,1,"B",110037,151.087937484941
"AGO",2003,0.0833333333333333,1,"B",108295,144.175504127146
"AGO",2004,0.0833333333333333,1,"B",105689,136.378253238031
"AGO",2005,0.0833333333333333,1,"B",102552,128.054207463609
"AGO",2006,0.0833333333333333,1,"B",99077,119.670907871683
"AGO",2007,0.0833333333333333,1,"B",94927,111.046649937186
"AGO",2008,0.0833333333333333,1,"B",90383,102.451790512353
"AGO",2009,0.0833333333333333,1,"B",85807,94.3055058063895
"AGO",2010,0.0833333333333333,1,"B",81202,86.5852927778915
"AGO",2011,0.0833333333333333,1,"B",77007,79.7713210309159
"AGO",2012,0.0833333333333333,1,"B",72796,73.3602665053377
"AGO",2013,0.0833333333333333,1,"B",69140,67.7351706209515
"AGO",2014,0.0833333333333333,1,"B",66320,63.2327453561666
"AGO",2015,0.0833333333333333,1,"B",64030,59.4836105184378
"AGO",2016,0.0833333333333333,1,"B",61943,56.1751661379786
"AGO",2017,0.0833333333333333,1,"B",60325,53.456019517524
"AGO",2018,0.0833333333333333,1,"B",58855,50.9529702802198
"AGO",2019,0.0833333333333333,1,"B",57282,48.5136015339472
"AGO",2020,0.0833333333333333,1,"B",55578,46.0529673126652
"AGO",2021,0.0833333333333333,1,"B",54252,43.9450477670251
"AGO",2000,5,9,"B",14879,29.7313201810022
"AGO",2001,5,9,"B",14795,28.7788968825067
"AGO",2002,5,9,"B",14647,27.7172720601132
"AGO",2003,5,9,"B",14426,26.5350444544272
"AGO",2004,5,9,"B",14120,25.2129617764351
"AGO",2005,5,9,"B",13762,23.811348299788
"AGO",2006,5,9,"B",13386,22.3915211695601
"AGO",2007,5,9,"B",12979,20.9359351522773
"AGO",2008,5,9,"B",12569,19.5031996694491
"AGO",2009,5,9,"B",12184,18.1542898247161
"AGO",2010,5,9,"B",11818,16.8862025992566
"AGO",2011,5,9,"B",11489,15.7368264901775
"AGO",2012,5,9,"B",11155,14.6531530513578
"AGO",2013,5,9,"B",10857,13.686829183165
"AGO",2014,5,9,"B",10651,12.8960302751134
"AGO",2015,5,9,"B",10497,12.2275729337133
"AGO",2016,5,9,"B",10387,11.660400469399
"AGO",2017,5,9,"B",10310,11.1702981651805
"AGO",2018,5,9,"B",10235,10.718748366365
"AGO",2019,5,9,"B",10149,10.2943803839311
"AGO",2020,5,9,"B",10024,9.86600176868366
"AGO",2021,5,9,"B",9911,9.48340003564138
"AGO",2000,5,14,"B",21062,44.0193387394224
"AGO",2001,5,14,"B",21029,42.7445910507498
"AGO",2002,5,14,"B",20900,41.3188252795721
"AGO",2003,5,14,"B",20661,39.7248042633058
"AGO",2004,5,14,"B",20298,37.9339810628773
"AGO",2005,5,14,"B",19855,36.0253958109999
"AGO",2006,5,14,"B",19376,34.080806396608
"AGO",2007,5,14,"B",18847,32.0747151570942
"AGO",2008,5,14,"B",18307,30.0867946351905
"AGO",2009,5,14,"B",17796,28.2021402046737
"AGO",2010,5,14,"B",17314,26.4179302992946
"AGO",2011,5,14,"B",16891,24.7894468783615
"AGO",2012,5,14,"B",16473,23.2434088621805
"AGO",2013,5,14,"B",16117,21.8553789751697
"AGO",2014,5,14,"B",15896,20.7123731521862
"AGO",2015,5,14,"B",15757,19.7408710715913
"AGO",2016,5,14,"B",15685,18.9125130347737
"AGO",2017,5,14,"B",15662,18.1935535186308
"AGO",2018,5,14,"B",15644,17.5284253430558
"AGO",2019,5,14,"B",15613,16.9008436836943
"AGO",2020,5,14,"B",15525,16.264768050912
"AGO",2021,5,14,"B",15451,15.6943874011392
"AGO",2000,5,19,"B",29935,68.6234324227648
"AGO",2001,5,19,"B",30076,66.8585986454949
"AGO",2002,5,19,"B",30084,64.8780129442441
"AGO",2003,5,19,"B",29938,62.6550467496899
"AGO",2004,5,19,"B",29604,60.1462630429182
"AGO",2005,5,19,"B",29135,57.458605564889
"AGO",2006,5,19,"B",28584,54.7046624405094
"AGO",2007,5,19,"B",27937,51.8461037839563
"AGO",2008,5,19,"B",27246,48.9946980925576
"AGO",2009,5,19,"B",26574,46.2729459466998
"AGO",2010,5,19,"B",25930,43.6784527970976
"AGO",2011,5,19,"B",25363,41.2941620202789
"AGO",2012,5,19,"B",24805,39.0151507588691
"AGO",2013,5,19,"B",24333,36.9553011848087
"AGO",2014,5,19,"B",24051,35.2486027672003
"AGO",2015,5,19,"B",23897,33.7900746665147
"AGO",2016,5,19,"B",23857,32.5403777135382
"AGO",2017,5,19,"B",23916,31.4509596932261
"AGO",2018,5,19,"B",24005,30.4389817867358
"AGO",2019,5,19,"B",24098,29.4803286387312
"AGO",2020,5,19,"B",24134,28.5047660188682
"AGO",2021,5,19,"B",24194,27.6264437452234
"AGO",2000,10,14,"B",6183,14.725837137282
"AGO",2001,10,14,"B",6234,14.3795209179609
"AGO",2002,10,14,"B",6253,13.9892984094024
"AGO",2003,10,14,"B",6235,13.5492908437433
"AGO",2004,10,14,"B",6178,13.0500496904685
"AGO",2005,10,14,"B",6093,12.5119744938019
"AGO",2006,10,14,"B",5990,11.9570211185488
"AGO",2007,10,14,"B",5868,11.3769674577416
"AGO",2008,10,14,"B",5738,10.7941147407858
"AGO",2009,10,14,"B",5612,10.233634751191
"AGO",2010,10,14,"B",5496,9.69544698206759
"AGO",2011,10,14,"B",5402,9.19735760904561
"AGO",2012,10,14,"B",5318,8.71800202885342
"AGO",2013,10,14,"B",5260,8.28190278067531
"AGO",2014,10,14,"B",5245,7.91845957143833
"AGO",2015,10,14,"B",5260,7.60630478438507
"AGO",2016,10,14,"B",5298,7.33767276836728
"AGO",2017,10,14,"B",5352,7.10259343992037
"AGO",2018,10,14,"B",5409,6.88345904205268
"AGO",2019,10,14,"B",5464,6.67518014328949
"AGO",2020,10,14,"B",5501,6.4625255709414
"AGO",2021,10,14,"B",5540,6.27045257567738
"AGO",2000,15,19,"B",8873,25.7370202979826
"AGO",2001,15,19,"B",9047,25.1907770583552
"AGO",2002,15,19,"B",9184,24.5745804610614
"AGO",2003,15,19,"B",9277,23.878824099786
"AGO",2004,15,19,"B",9306,23.0881057461948
"AGO",2005,15,19,"B",9280,22.2342058190641
"AGO",2006,15,19,"B",9208,21.3515335242107
"AGO",2007,15,19,"B",9090,20.4265648769275
"AGO",2008,15,19,"B",8939,19.4944283187231
"AGO",2009,15,19,"B",8778,18.5952310553885
"AGO",2010,15,19,"B",8616,17.7288828902828
"AGO",2011,15,19,"B",8472,16.9242581400355
"AGO",2012,15,19,"B",8332,16.1470544860273
"AGO",2013,15,19,"B",8216,15.4373104805489
"AGO",2014,15,19,"B",8155,14.8436774002794
"AGO",2015,15,19,"B",8140,14.3321323722653
"AGO",2016,15,19,"B",8172,13.8905702700575
"AGO",2017,15,19,"B",8254,13.5030750939837
"AGO",2018,15,19,"B",8361,13.140895652058
"AGO",2019,15,19,"B",8485,12.7957438211752
"AGO",2020,15,19,"B",8609,12.4423702338127
"AGO",2021,15,19,"B",8743,12.1223085506746
"AGO",2000,15,19,"F",4712,27.1950364529803
"AGO",2001,15,19,"F",4743,26.2790821298385
"AGO",2002,15,19,"F",4718,25.1315126942109
"AGO",2003,15,19,"F",4655,23.8631839105072
"AGO",2004,15,19,"F",4577,22.6252772639648
"AGO",2005,15,19,"F",4452,21.2596671446927
"AGO",2006,15,19,"F",4298,19.8679329004642
"AGO",2007,15,19,"F",4157,18.6285457408579
"AGO",2008,15,19,"F",3983,17.327125267316
"AGO",2009,15,19,"F",3812,16.1106187251647
"AGO",2010,15,19,"F",3663,15.041127292541
"AGO",2011,15,19,"F",3514,14.0085824770297
"AGO",2012,15,19,"F",3377,13.0630655157943
"AGO",2013,15,19,"F",3264,12.2416190387099
"AGO",2014,15,19,"F",3171,11.5228383663525
"AGO",2015,15,19,"F",3124,10.9821542818901
"AGO",2016,15,19,"F",3068,10.4180497370705
"AGO",2017,15,19,"F",3057,9.99232232626069
"AGO",2018,15,19,"F",3051,9.58501148777863
"AGO",2019,15,19,"F",3041,9.17351045486549
"AGO",2020,15,19,"F",3041,8.79452212025164
"AGO",2021,15,19,"F",3034,8.42296001439623
"AGO",2000,15,19,"M",4161,24.2633847840492
"AGO",2001,15,19,"M",4304,24.0913965151121
"AGO",2002,15,19,"M",4466,24.0123095040564
"AGO",2003,15,19,"M",4622,23.8945992359323
"AGO",2004,15,19,"M",4729,23.5545306163695
"AGO",2005,15,19,"M",4828,23.2156258222626
"AGO",2006,15,19,"M",4910,22.8446990080805
"AGO",2007,15,19,"M",4933,22.2354961401985
"AGO",2008,15,19,"M",4956,21.6738452602964
"AGO",2009,15,19,"M",4966,21.0926070887487
"AGO",2010,15,19,"M",4953,20.4295785142455
"AGO",2011,15,19,"M",4958,19.8530672273719
"AGO",2012,15,19,"M",4955,19.2442533651071
"AGO",2013,15,19,"M",4952,18.6459143427093
"AGO",2014,15,19,"M",4984,18.1766185042386
"AGO",2015,15,19,"M",5016,17.6930028023633
"AGO",2016,15,19,"M",5104,17.3722861473283
"AGO",2017,15,19,"M",5197,17.0206219795993
"AGO",2018,15,19,"M",5310,16.7003751214143
"AGO",2019,15,19,"M",5444,16.4177476623148
"AGO",2020,15,19,"M",5568,16.0857109800623
"AGO",2021,15,19,"M",5709,15.8127622628462
"AIA",2000,0,0.0766598220396988,"B",1,5.08443274335287
"AIA",2001,0,0.0766598220396988,"B",1,4.8430769335697
"AIA",2002,0,0.0766598220396988,"B",1,4.61656044983616
"AIA",2003,0,0.0766598220396988,"B",1,4.40082843742391
"AIA",2004,0,0.0766598220396988,"B",1,4.20297305793584
"AIA",2005,0,0.0766598220396988,"B",1,4.02370348619696
"AIA",2006,0,0.0766598220396988,"B",1,3.83580878248554
"AIA",2007,0,0.0766598220396988,"B",1,3.67506683262152
"AIA",2008,0,0.0766598220396988,"B",1,3.5073279392622
"AIA",2009,0,0.0766598220396988,"B",1,3.35500994948713
"AIA",2010,0,0.0766598220396988,"B",1,3.20417777710584
"AIA",2011,0,0.0766598220396988,"B",1,3.07313599627978
"AIA",2012,0,0.0766598220396988,"B",1,2.94348121778555
"AIA",2013,0,0.0766598220396988,"B",0,2.82471582618062
"AIA",2014,0,0.0766598220396988,"B",0,2.72151312666075
"AIA",2015,0,0.0766598220396988,"B",0,2.62160493605607
"AIA",2016,0,0.0766598220396988,"B",0,2.53418402259209
"AIA",2017,0,0.0766598220396988,"B",0,2.44251627567972
"AIA",2018,0,0.0766598220396988,"B",0,2.35998014770641
"AIA",2019,0,0.0766598220396988,"B",0,2.27044185770309
"AIA",2020,0,0.0766598220396988,"B",0,2.19019092764999
"AIA",2021,0,0.0766598220396988,"B",0,2.11850684953209
"AIA",2000,0.0833333333333333,1,"B",1,4.51295127988682
"AIA",2001,0.0833333333333333,1,"B",1,4.2989853085923
"AIA",2002,0.0833333333333333,1,"B",0,4.11181087949708
"AIA",2003,0.0833333333333333,1,"B",0,3.92287154920856
"AIA",2004,0.0833333333333333,1,"B",0,3.73633225293768
"AIA",2005,0.0833333333333333,1,"B",0,3.55047109537643
"AIA",2006,0.0833333333333333,1,"B",0,3.41080035555652
"AIA",2007,0.0833333333333333,1,"B",0,3.25099001966933
"AIA",2008,0.0833333333333333,1,"B",0,3.11883016459158
"AIA",2009,0.0833333333333333,1,"B",0,2.99140176027146
"AIA",2010,0.0833333333333333,1,"B",0,2.85953066331268
"AIA",2011,0.0833333333333333,1,"B",0,2.72198007467383
"AIA",2012,0.0833333333333333,1,"B",0,2.61153528904934
"AIA",2013,0.0833333333333333,1,"B",1,2.51649470415694
"AIA",2014,0.0833333333333333,1,"B",1,2.42302598476551
"AIA",2015,0.0833333333333333,1,"B",1,2.35335661450764
"AIA",2016,0.0833333333333333,1,"B",1,2.27324552650954
"AIA",2017,0.0833333333333333,1,"B",1,2.20406392956563
"AIA",2018,0.0833333333333333,1,"B",1,2.13345212588611
"AIA",2019,0.0833333333333333,1,"B",1,2.05936417295682
"AIA",2020,0.0833333333333333,1,"B",1,1.9929492148274
"AIA",2021,0.0833333333333333,1,"B",1,1.93067667424929
"AIA",2000,5,9,"B",0,0.899478026243844
"AIA",2001,5,9,"B",0,0.865240933312349
"AIA",2002,5,9,"B",0,0.83383144558477
"AIA",2003,5,9,"B",0,0.802812275968891
"AIA",2004,5,9,"B",0,0.773062220555728
"AIA",2005,5,9,"B",0,0.744531035500375
"AIA",2006,5,9,"B",0,0.718695674178902
"AIA",2007,5,9,"B",0,0.693183728859387
"AIA",2008,5,9,"B",0,0.669097280727849
"AIA",2009,5,9,"B",0,0.646429590244606
"AIA",2010,5,9,"B",0,0.62331575017432
"AIA",2011,5,9,"B",0,0.601153028882171
"AIA",2012,5,9,"B",0,0.581164539399685
"AIA",2013,5,9,"B",0,0.563217469977402
"AIA",2014,5,9,"B",0,0.546580251675082
"AIA",2015,5,9,"B",0,0.532131380385806
"AIA",2016,5,9,"B",0,0.517759066131539
"AIA",2017,5,9,"B",0,0.503864436338504
"AIA",2018,5,9,"B",0,0.490544705491592
"AIA",2019,5,9,"B",0,0.476211961524187
"AIA",2020,5,9,"B",0,0.463271792211555
"AIA",2021,5,9,"B",0,0.451372858866833
"AIA",2000,5,14,"B",0,2.09733589415042
"AIA",2001,5,14,"B",0,2.02850846785498
"AIA",2002,5,14,"B",0,1.96502907045425
"AIA",2003,5,14,"B",0,1.90200867269302
"AIA",2004,5,14,"B",0,1.84124527542551
"AIA",2005,5,14,"B",0,1.78266275098525
"AIA",2006,5,14,"B",0,1.72934361141809
"AIA",2007,5,14,"B",0,1.67642762193714
"AIA",2008,5,14,"B",0,1.62621731264328
"AIA",2009,5,14,"B",0,1.57873267095664
"AIA",2010,5,14,"B",0,1.53007238850044
"AIA",2011,5,14,"B",0,1.48317638063656
"AIA",2012,5,14,"B",0,1.44067287504197
"AIA",2013,5,14,"B",0,1.40233543713052
"AIA",2014,5,14,"B",0,1.3666428465356
"AIA",2015,5,14,"B",0,1.33552136791707
"AIA",2016,5,14,"B",0,1.3044470448526
"AIA",2017,5,14,"B",0,1.27429037642051
"AIA",2018,5,14,"B",0,1.24527185008549
"AIA",2019,5,14,"B",0,1.21392264782926
"AIA",2020,5,14,"B",0,1.18550561252619
"AIA",2021,5,14,"B",0,1.15927685424046
"AIA",2000,5,19,"B",1,5.13941047039512
"AIA",2001,5,19,"B",1,4.99519726991615
"AIA",2002,5,19,"B",1,4.86161949947317
"AIA",2003,5,19,"B",1,4.72844416223506
"AIA",2004,5,19,"B",1,4.59948518360775
"AIA",2005,5,19,"B",1,4.47461951996786
"AIA",2006,5,19,"B",1,4.36049755278112
"AIA",2007,5,19,"B",0,4.24677339541457
"AIA",2008,5,19,"B",0,4.13841926411407
"AIA",2009,5,19,"B",0,4.03553334464613
"AIA",2010,5,19,"B",0,3.92966684488671
"AIA",2011,5,19,"B",0,3.82720768657585
"AIA",2012,5,19,"B",0,3.73396578784069
"AIA",2013,5,19,"B",0,3.64954228602532
"AIA",2014,5,19,"B",0,3.57066007290097
"AIA",2015,5,19,"B",0,3.50165046980544
"AIA",2016,5,19,"B",0,3.43252541847638
"AIA",2017,5,19,"B",0,3.36522534325623
"AIA",2018,5,19,"B",0,3.30025815209456
"AIA",2019,5,19,"B",0,3.22983790737863
"AIA",2020,5,19,"B",0,3.16578687865099
"AIA",2021,5,19,"B",0,3.10647922023821
"AIA",2000,10,14,"B",0,1.19893628474965
