"ISO3","Year","AgeLow","AgeUp","Sex","Deaths1","Rate1","Deaths2","Rate2"
"DZA",2021,15,19,"M",973,3.03317810281244,973,3.03317810281244
"ECU",2000,15,19,"M",961,7.15086104126645,961,7.15086104126645
"ECU",2001,15,19,"M",920,6.74281366484341,920,6.74281366484341
"ECU",2002,15,19,"M",869,6.27063420042184,869,6.27063420042184
"ECU",2003,15,19,"M",848,6.02566453601035,848,6.02566453601035
"ECU",2004,15,19,"M",838,5.87696335461573,838,5.87696335461573
"ECU",2005,15,19,"M",855,5.92114260742815,855,5.92114260742815
"ECU",2006,15,19,"M",858,5.87763765466531,858,5.87763765466531
"ECU",2007,15,19,"M",891,6.04989318452333,891,6.04989318452333
"ECU",2008,15,19,"M",930,6.25628576050823,930,6.25628576050823
"ECU",2009,15,19,"M",961,6.40396249176818,961,6.40396249176818
"ECU",2010,15,19,"M",954,6.3112632373995,954,6.3112632373995
"ECU",2011,15,19,"M",921,6.05122234410667,921,6.05122234410667
"ECU",2012,15,19,"M",901,5.87309853361124,901,5.87309853361124
"ECU",2013,15,19,"M",843,5.45897886560933,843,5.45897886560933
"ECU",2014,15,19,"M",806,5.19027819228439,806,5.19027819228439
"ECU",2015,15,19,"M",783,5.01782590142294,783,5.01782590142294
"ECU",2016,15,19,"M",741,4.72764136942536,741,4.72764136942536
"ECU",2017,15,19,"M",729,4.63261817951618,729,4.63261817951618
"ECU",2018,15,19,"M",723,4.57127157317743,723,4.57127157317743
"ECU",2019,15,19,"M",707,4.43864424291963,707,4.43864424291963
"ECU",2020,15,19,"M",672,4.2056428568742,672,4.2056428568742
"ECU",2021,15,19,"M",647,4.04918129899642,647,4.04918129899642
"EGY",2000,15,19,"M",4086,5.05196935730341,4086,5.05196935730341
"EGY",2001,15,19,"M",4151,5.00228433016982,4151,5.00228433016982
"EGY",2002,15,19,"M",4252,4.99730397254236,4252,4.99730397254236
"EGY",2003,15,19,"M",4330,4.97677976224264,4330,4.97677976224264
"EGY",2004,15,19,"M",4349,4.91751422125882,4349,4.91751422125882
"EGY",2005,15,19,"M",4301,4.81324598101484,4301,4.81324598101484
"EGY",2006,15,19,"M",4226,4.7097552329776,4226,4.7097552329776
"EGY",2007,15,19,"M",4151,4.6182780470238,4151,4.6182780470238
"EGY",2008,15,19,"M",4140,4.60520964649247,4140,4.60520964649247
"EGY",2009,15,19,"M",4210,4.68933158049395,4210,4.68933158049395
"EGY",2010,15,19,"M",4330,4.82480115797756,4330,4.82480115797756
"EGY",2011,15,19,"M",4469,4.97095599241982,4469,4.97095599241982
"EGY",2012,15,19,"M",4556,5.04858374416275,4556,5.04858374416275
"EGY",2013,15,19,"M",4537,5.0152542978331,4537,5.0152542978331
"EGY",2014,15,19,"M",4430,4.85857496178235,4430,4.85857496178235
