"ISO3","Year","Sex","epi_colvio","epi_natdis","CollectVio","NatDis"
"BGD",2002,"Female",0,0,0.0575271360576153,4.18305826187134
"BGD",2003,"Female",0,0,0.0759963765740395,5.58345222473145
"BGD",2004,"Female",0,0,0.47992354631424,19.3562870025635
"BGD",2005,"Female",0,0,0.745765805244446,6.07268810272217
"BGD",2006,"Female",0,0,0.88522732257843,4.55902481079102
"BGD",2007,"Female",0,0,0.164178758859634,146.416152954102
"BGD",2008,"Female",0,0,0.117326304316521,1.77924633026123
"BGD",2009,"Female",0,0,0.0893474146723747,5.97597551345825
"BGD",2010,"Female",0,0,0.354682445526123,3.86490988731384
"BGD",2011,"Female",0,0,0.347721338272095,1.2586532831192
"BGD",2012,"Female",0,0,0.168303862214088,5.82530689239502
"BGD",2013,"Female",0,0,5.97060823440552,1.4326708316803
"BGD",2014,"Female",0,0,2.53550100326538,1.40525615215302
"BGD",2015,"Female",0,0,3.39537239074707,4.20849609375
"BGD",2016,"Female",0,0,2.25226211547852,4.13050317764282
"BGD",2017,"Female",0,0,1.11038064956665,9.45099067687988
"BGD",2018,"Female",0,0,1.54354572296143,1.39003443717957
"BGD",2019,"Female",0,0,2.63480305671692,4.18268156051636
"BGD",2020,"Female",0,0,2.03445601463318,4.1175389289856
"BGD",2021,"Female",0,0,2.47827219963074,0.353493124246597
"BGR",2000,"Female",0,0,0,0
"BGR",2001,"Female",0,0,0,0
"BGR",2002,"Female",0,0,0,0
"BGR",2003,"Female",0,0,0,0
"BGR",2004,"Female",0,0,0,0
"BGR",2005,"Female",0,0,0,0
"BGR",2006,"Female",0,0,0,0
"BGR",2007,"Female",0,0,0,0
"BGR",2008,"Female",0,0,0,0
"BGR",2009,"Female",0,0,0,0
"BGR",2010,"Female",0,0,0,0
"BGR",2011,"Female",0,0,0,0
"BGR",2012,"Female",0,0,0,0
"BGR",2013,"Female",0,0,0,0
"BGR",2014,"Female",0,0,0,0
"BGR",2015,"Female",0,0,0,0
"BGR",2016,"Female",0,0,0,0
"BGR",2017,"Female",0,0,0,0
"BGR",2018,"Female",0,0,0,0
"BGR",2019,"Female",0,0,0,0
"BGR",2020,"Female",0,0,0,0
"BGR",2021,"Female",0,0,0,0
"BHR",2000,"Female",0,0,0,0
"BHR",2001,"Female",0,0,0,0
"BHR",2002,"Female",0,0,0,0
"BHR",2003,"Female",0,0,0,0
"BHR",2004,"Female",0,0,0,0
"BHR",2005,"Female",0,0,0,0
"BHR",2006,"Female",0,0,0,0
"BHR",2007,"Female",0,0,0,0
"BHR",2008,"Female",0,0,0,0
"BHR",2009,"Female",0,0,0,0
"BHR",2010,"Female",0,0,0,0
"BHR",2011,"Female",0,0,0,0
"BHR",2012,"Female",0,0,0,0
"BHR",2013,"Female",0,0,0,0
"BHR",2014,"Female",0,0,0,0
"BHR",2015,"Female",0,0,0,0
"BHR",2016,"Female",0,0,0,0
"BHR",2017,"Female",0,0,0,0
"BHR",2018,"Female",0,0,0,0
"BHR",2019,"Female",0,0,0,0
"BHR",2020,"Female",0,0,0,0
"BHR",2021,"Female",0,0,0,0
"BHS",2000,"Female",0,0,0,0
"BHS",2001,"Female",0,0,0,0
