"ISO3","Year","Sex","TB","TBlo","TBup"
"CZE",2004,"Male",0,0,0
"CZE",2005,"Male",0,0,0
"CZE",2006,"Male",0,0,0
"CZE",2007,"Male",0,0,0
"CZE",2008,"Male",0,0,0
"CZE",2009,"Male",0,0,0
"CZE",2010,"Male",0,0,0
"CZE",2011,"Male",0,0,0
"CZE",2012,"Male",0,0,0
"CZE",2013,"Male",0,0,0
"CZE",2014,"Male",0,0,0
"CZE",2015,"Male",0,0,0
"CZE",2016,"Male",0,0,0
"CZE",2017,"Male",0,0,0
"CZE",2018,"Male",0,0,0
"CZE",2019,"Male",0,0,0
"CZE",2020,"Male",0,0,0
"CZE",2021,"Male",0,0,0
"DEU",2000,"Male",0,0,0
"DEU",2001,"Male",0,0,0
"DEU",2002,"Male",0,0,0
"DEU",2003,"Male",0,0,0
"DEU",2004,"Male",0,0,0
"DEU",2005,"Male",0,0,0
"DEU",2006,"Male",0,0,0
"DEU",2007,"Male",0,0,0
"DEU",2008,"Male",0,0,0
"DEU",2009,"Male",0,0,0
"DEU",2010,"Male",0,0,0
"DEU",2011,"Male",0,0,0
"DEU",2012,"Male",0,0,0
"DEU",2013,"Male",0,0,0
"DEU",2014,"Male",0,0,0
"DEU",2015,"Male",0,0,0
"DEU",2016,"Male",0,0,0
"DEU",2017,"Male",0,0,0
"DEU",2018,"Male",0,0,0
"DEU",2019,"Male",0,0,0
"DEU",2020,"Male",0,0,0
"DEU",2021,"Male",0,0,0
"DJI",2000,"Male",16.8704945013315,0,113.741216265191
"DJI",2001,"Male",19.0646414390046,0,120.897029532678
"DJI",2002,"Male",15.1564465217805,0,92.5164917815692
"DJI",2003,"Male",15.7642435500334,0,94.2331443834248
"DJI",2004,"Male",14.5526941186636,0,86.1328129916246
"DJI",2005,"Male",15.2854673042768,0,91.1751697177018
"DJI",2006,"Male",14.6239733663484,0,88.325860056265
"DJI",2007,"Male",19.9841724084153,0,93.9216230144974
"DJI",2008,"Male",23.0302731792754,0,108.237678769431
"DJI",2009,"Male",24.1549692672843,0,113.422948433499
"DJI",2010,"Male",21.5089920976202,0,124.621900137958
"DJI",2011,"Male",19.4504512680949,0,110.637576048709
"DJI",2012,"Male",18.6049106669141,0,104.419517271076
"DJI",2013,"Male",17.3686283044498,0,95.3198952670674
"DJI",2014,"Male",16.0391638569265,0,75.177277294723
"DJI",2015,"Male",18.2987865519256,0,85.7517654522616
"DJI",2016,"Male",17.3006334791381,0,81.072873758223
"DJI",2017,"Male",14.1814914331998,0,66.4584532374682
"DJI",2018,"Male",13.932949925979,0,65.2890837417182
"DJI",2019,"Male",12.7789819144195,0,59.8816533636476
"DJI",2020,"Male",12.7789819144195,0,59.8816533636476
"DJI",2021,"Male",12.7789819144195,0,59.8816533636476
"DMA",2000,"Male",0.00708230383975277,6.10563326280331e-05,0.0249783767048878
"DMA",2001,"Male",0.00881340331424215,7.5980048488365e-05,0.0310837424648364
"DMA",2002,"Male",0.0051542871737132,4.44350096805764e-05,0.0181785092568572
"DMA",2003,"Male",0.0132695190730489,0.000114396004670465,0.0467998909985941
"DMA",2004,"Male",0.0159962227374675,0.000137902798441078,0.0564166249256367
"DMA",2005,"Male",0.0187201691463566,0.00016138583340658,0.0660236343321196
"DMA",2006,"Male",0.0489657281502755,0.000422132386265053,0.172695837043897
"DMA",2007,"Male",0.00773143076056981,6.66524197402039e-05,0.0272677640806074
"DMA",2008,"Male",0.0335028666291358,0.000288827088508158,0.118160310613593
"DMA",2009,"Male",0.00773143076056981,0,0.0432899561443672
"DMA",2010,"Male",0.0206171486948528,0.000177739625365728,0.0727140377333757
"DMA",2011,"Male",0.0051542871737132,0,0.0253914004251142
"DMA",2012,"Male",0.0180400051079963,0.000155522163407664,0.0636247830653209
"DMA",2013,"Male",0,0,0
"DMA",2014,"Male",0.0025771435868566,2.22176093214251e-05,0.00908925440400566
"DMA",2015,"Male",0.0180400051079963,0,0.0703571891206594
"DMA",2016,"Male",0.0103085743474264,0,0.0521881457389402
"DMA",2017,"Male",0.0025771435868566,0,0.0137052438709796
"DMA",2018,"Male",0.0103085743474264,8.88698394150758e-05,0.0363570188755117
"DMA",2019,"Male",0.025771435868566,0,0.0963798025818966
"DMA",2020,"Male",0.025771435868566,0,0.0963798025818966
"DMA",2021,"Male",0.025771435868566,0,0.0963798025818966
"DNK",2000,"Male",0,0,0
"DNK",2001,"Male",0,0,0
"DNK",2002,"Male",0,0,0
"DNK",2003,"Male",0,0,0
"DNK",2004,"Male",0,0,0
"DNK",2005,"Male",0,0,0
"DNK",2006,"Male",0,0,0
"DNK",2007,"Male",0,0,0
"DNK",2008,"Male",0,0,0
"DNK",2009,"Male",0,0,0
"DNK",2010,"Male",0,0,0
"DNK",2011,"Male",0,0,0
"DNK",2012,"Male",0,0,0
"DNK",2013,"Male",0,0,0
"DNK",2014,"Male",0,0,0
"DNK",2015,"Male",0,0,0
"DNK",2016,"Male",0,0,0
"DNK",2017,"Male",0,0,0
"DNK",2018,"Male",0,0,0
"DNK",2019,"Male",0,0,0
"DNK",2020,"Male",0,0,0
"DNK",2021,"Male",0,0,0
"DOM",2000,"Male",6.7136296148062,0,75.3442035118332
"DOM",2001,"Male",6.14075216417711,0,61.8898812437994
"DOM",2002,"Male",6.37004955798698,0,63.4899976739432
"DOM",2003,"Male",6.87843022804825,0,59.4217389557672
"DOM",2004,"Male",6.5487129033032,0,52.15071275557
"DOM",2005,"Male",5.21480842234433,0,43.190385077797
"DOM",2006,"Male",6.01792465482791,0,65.512044869491
"DOM",2007,"Male",5.48079059626225,0,65.56166575912
"DOM",2008,"Male",5.17197009120302,0,59.2040664068224
"DOM",2009,"Male",4.34446558218604,0,47.2441244366714
"DOM",2010,"Male",5.12351621631301,0,44.0349175445236
"DOM",2011,"Male",4.37544938231407,0,32.5421601328772
"DOM",2012,"Male",4.08397566615504,0,24.7458490848142
"DOM",2013,"Male",3.45188468542561,0,18.8857792166354
"DOM",2014,"Male",3.32378649582614,0,19.099396742122
"DOM",2015,"Male",2.96537545042971,0,19.2993064789323
"DOM",2016,"Male",2.59787211728789,0,19.488604020466
"DOM",2017,"Male",2.22127130953735,0,19.6592097580005
"DOM",2018,"Male",1.83554110340837,0,19.7934695649729
"DOM",2019,"Male",1.44071691230972,0,19.8491577131189
"DOM",2020,"Male",1.44071691230972,0,19.8491577131189
"DOM",2021,"Male",1.44071691230972,0,19.8491577131189
"DZA",2000,"Male",83.8398072481938,0,660.914445242748
"DZA",2001,"Male",82.4004845666995,0,649.567455180618
"DZA",2002,"Male",85.5371882579221,0,674.289738811274
"DZA",2003,"Male",89.0541527925576,0,702.020121341976
"DZA",2004,"Male",89.9130889091567,0,708.793477834246
"DZA",2005,"Male",96.1947986821718,0,758.317459313558
"DZA",2006,"Male",95.2497395670895,0,750.873836442574
"DZA",2007,"Male",96.199623359396,0,758.368859784528
"DZA",2008,"Male",92.6272790667499,0,730.213413413928
"DZA",2009,"Male",97.5747858541448,0,769.223795835188
"DZA",2010,"Male",100.349090457518,0,791.105810540972
"DZA",2011,"Male",96.1962665609061,0,758.37878510264
"DZA",2012,"Male",98.1301129216712,0,773.640133526794
"DZA",2013,"Male",92.7909175416225,0,731.557015144738
"DZA",2014,"Male",100.890253831069,0,795.421193250322
"DZA",2015,"Male",106.186363743855,0,837.185024597568
"DZA",2016,"Male",102.119740403742,0,805.132112264196
"DZA",2017,"Male",103.343070906157,0,814.786934429512
"DZA",2018,"Male",105.073034546334,0,828.437338797954
"DZA",2019,"Male",93.492180417497,0,737.139574475776
"DZA",2020,"Male",93.492180417497,0,737.139574475776
"DZA",2021,"Male",93.492180417497,0,737.139574475776
"ECU",2000,"Male",6.13260026472749,0,24.7255864435294
"ECU",2001,"Male",5.29267300085955,0,21.402993478314
"ECU",2002,"Male",4.8773573509998,0,20.1183563853668
"ECU",2003,"Male",4.4048376850273,0,18.6498740277495
"ECU",2004,"Male",4.16534434631802,0,17.0227821854519
"ECU",2005,"Male",4.43451983960785,0,18.6398513377844
"ECU",2006,"Male",4.21145767133051,0,16.9196386372015
"ECU",2007,"Male",3.84115084644462,0,15.3459984382528
"ECU",2008,"Male",3.61577324990973,0,14.2447140164266
"ECU",2009,"Male",3.08498672830749,0,12.229456061887
"ECU",2010,"Male",2.95375988217026,0,11.4516796004076
"ECU",2011,"Male",2.60315989101499,0,10.2492642468735
"ECU",2012,"Male",2.32620039972891,0,9.06436165750872
"ECU",2013,"Male",2.18194189886502,0,8.76655855832176
"ECU",2014,"Male",2.32356555099918,0,10.1717422150999
"ECU",2015,"Male",2.43559273839535,0,10.3325422692014
"ECU",2016,"Male",2.31830462751205,0,8.75827205457446
"ECU",2017,"Male",2.55092449140217,0.0826880790813225,8.68017148266363
"ECU",2018,"Male",2.42171443740781,0,8.74995822919166
"ECU",2019,"Male",2.28511459472657,0,8.89727343422894
"ECU",2020,"Male",2.28511459472657,0,8.89727343422894
"ECU",2021,"Male",2.28511459472657,0,8.89727343422894
"EGY",2000,"Male",9.49761004359182,0,39.4591381426514
"EGY",2001,"Male",9.60339071644865,0,36.7661999763424
"EGY",2002,"Male",9.35577738653259,0,31.4895877692694
"EGY",2003,"Male",10.1818500721014,0,33.2849147755952
"EGY",2004,"Male",8.19376838707927,0.0457347838942406,25.6146391505664
"EGY",2005,"Male",8.56425939215247,0.330647672454811,25.9243007865434
"EGY",2006,"Male",7.64518282882614,0.426024120979783,22.7496450990856
"EGY",2007,"Male",7.66823864271706,0.466849015296083,22.6996315455083
"EGY",2008,"Male",7.77190012500558,0.739805609925475,22.2065549916697
"EGY",2009,"Male",6.44727202149602,0.839142480225319,17.7454274840258
"EGY",2010,"Male",5.44457418015964,0.917734224019865,14.3583161798707
"EGY",2011,"Male",6.63759857254278,1.30129643417034,16.9571347826234
"EGY",2012,"Male",5.28881392848537,1.53584575864235,12.0144493564555
"EGY",2013,"Male",2.63857477122265,0.53896028392885,6.67578271491321
"EGY",2014,"Male",2.55385697408534,1.1227812439791,4.65806390090234
"EGY",2015,"Male",3.63162379467827,1.05742971453154,8.24138563967996
"EGY",2016,"Male",3.71037183733724,1.08035899492419,8.42009164685877
"EGY",2017,"Male",3.78876619536314,1.10318529200641,8.59799502369348
"EGY",2018,"Male",3.86659064302893,1.12584564674894,8.77460508070126
"EGY",2019,"Male",3.94376539209851,1.14831682699544,8.94974075132328
"EGY",2020,"Male",3.94376539209851,1.14831682699544,8.94974075132328
"EGY",2021,"Male",3.94376539209851,1.14831682699544,8.94974075132328
"ERI",2000,"Male",4.88855558608917,0,87.9332423838398
"ERI",2001,"Male",17.502855312424,0,117.914742105456
"ERI",2002,"Male",18.7442857592575,0,123.619445975605
"ERI",2003,"Male",38.6490461137632,0,400.318479509544
"ERI",2004,"Male",35.0871542042481,0,362.489147233318
"ERI",2005,"Male",29.5859063068483,0,305.928419912304
"ERI",2006,"Male",24.8119491766048,0,257.06119450175
"ERI",2007,"Male",29.7974757289885,0,308.899839112366
"ERI",2008,"Male",19.7647347641386,0,200.442244823566
"ERI",2009,"Male",24.1900503812247,0,249.4212356234
"ERI",2010,"Male",24.1192858364422,0,248.077660591912
"ERI",2011,"Male",24.8633887325493,0,249.754721847488
"ERI",2012,"Male",25.6299215435889,0,257.454600481534
"ERI",2013,"Male",26.5294035103513,0,265.895770184924
"ERI",2014,"Male",22.3099806038041,0,223.60853538885
"ERI",2015,"Male",19.3547352558653,0,193.989524329717
"ERI",2016,"Male",20.6864867195478,0,207.338328253898
"ERI",2017,"Male",19.4262896369633,0,194.701561505312
"ERI",2018,"Male",17.7692901618393,0,178.096479310632
"ERI",2019,"Male",17.4403412069102,0,174.797533983108
"ERI",2020,"Male",17.4403412069102,0,174.797533983108
"ERI",2021,"Male",17.4403412069102,0,174.797533983108
"ESP",2000,"Male",0,0,0
"ESP",2001,"Male",0,0,0
"ESP",2002,"Male",0,0,0
"ESP",2003,"Male",0,0,0
"ESP",2004,"Male",0,0,0
"ESP",2005,"Male",0,0,0
"ESP",2006,"Male",0,0,0
"ESP",2007,"Male",0,0,0
"ESP",2008,"Male",0,0,0
"ESP",2009,"Male",0,0,0
"ESP",2010,"Male",0,0,0
"ESP",2011,"Male",0,0,0
"ESP",2012,"Male",0,0,0
"ESP",2013,"Male",0,0,0
"ESP",2014,"Male",0,0,0
"ESP",2015,"Male",0,0,0
"ESP",2016,"Male",0,0,0
"ESP",2017,"Male",0,0,0
"ESP",2018,"Male",0,0,0
"ESP",2019,"Male",0,0,0
"ESP",2020,"Male",0,0,0
"ESP",2021,"Male",0,0,0
"EST",2000,"Male",0,0,0
"EST",2001,"Male",0,0,0
"EST",2002,"Male",0,0,0
"EST",2003,"Male",0,0,0
"EST",2004,"Male",0,0,0
"EST",2005,"Male",0,0,0
"EST",2006,"Male",0,0,0
"EST",2007,"Male",0,0,0
"EST",2008,"Male",0,0,0
"EST",2009,"Male",0,0,0
"EST",2010,"Male",0,0,0
"EST",2011,"Male",0,0,0
"EST",2012,"Male",0,0,0
"EST",2013,"Male",0,0,0
"EST",2014,"Male",0,0,0
"EST",2015,"Male",0,0,0
"EST",2016,"Male",0,0,0
"EST",2017,"Male",0,0,0
"EST",2018,"Male",0,0,0
"EST",2019,"Male",0,0,0
"EST",2020,"Male",0,0,0
"EST",2021,"Male",0,0,0
"ETH",2000,"Male",3426.31550155154,0,19875.5441080027
"ETH",2001,"Male",3584.5042213477,0,19793.4918952242
"ETH",2002,"Male",3413.56104240945,0,18197.8070821687
"ETH",2003,"Male",3281.92440290594,0,17139.0541450955
"ETH",2004,"Male",3117.29206173175,0,16075.6895495167
"ETH",2005,"Male",2975.49673176516,0,15334.703272293
"ETH",2006,"Male",2887.82389129991,0,14949.4818536302
"ETH",2007,"Male",2655.8000948943,0,13726.2593890549
"ETH",2008,"Male",2344.84242933594,0,11984.1316587921
"ETH",2009,"Male",2116.02396865163,0,10700.0082409315
"ETH",2010,"Male",1904.05205863778,0,9553.8365352794
"ETH",2011,"Male",1792.7487429971,0,7311.98399235242
"ETH",2012,"Male",2022.21440796428,0,9328.69406019572
"ETH",2013,"Male",2123.56816271032,0,9830.97013891634
"ETH",2014,"Male",2166.12939907356,0,10058.713902215
"ETH",2015,"Male",1615.26612723019,0,6344.58752634114
"ETH",2016,"Male",1615.94022120863,0,6710.8974713626
"ETH",2017,"Male",1599.22140591602,0,6633.904465335
"ETH",2018,"Male",1489.09201072488,0,6185.89741421416
"ETH",2019,"Male",1306.42023265661,0,5444.4193984045
"ETH",2020,"Male",1306.42023265661,0,5444.4193984045
"ETH",2021,"Male",1306.42023265661,0,5444.4193984045
"FIN",2000,"Male",0,0,0
"FIN",2001,"Male",0,0,0
"FIN",2002,"Male",0,0,0
"FIN",2003,"Male",0,0,0
"FIN",2004,"Male",0,0,0
"FIN",2005,"Male",0,0,0
"FIN",2006,"Male",0,0,0
"FIN",2007,"Male",0,0,0
"FIN",2008,"Male",0,0,0
"FIN",2009,"Male",0,0,0
"FIN",2010,"Male",0,0,0
"FIN",2011,"Male",0,0,0
"FIN",2012,"Male",0,0,0
"FIN",2013,"Male",0,0,0
"FIN",2014,"Male",0,0,0
"FIN",2015,"Male",0,0,0
"FIN",2016,"Male",0,0,0
"FIN",2017,"Male",0,0,0
"FIN",2018,"Male",0,0,0
"FIN",2019,"Male",0,0,0
"FIN",2020,"Male",0,0,0
"FIN",2021,"Male",0,0,0
"FJI",2000,"Male",0,0,0
"FJI",2001,"Male",0,0,0
"FJI",2002,"Male",0,0,0
"FJI",2003,"Male",0,0,0
"FJI",2004,"Male",0,0,0
"FJI",2005,"Male",0,0,0
"FJI",2006,"Male",0,0,0
"FJI",2007,"Male",0,0,0
"FJI",2008,"Male",0,0,0
"FJI",2009,"Male",0,0,0
"FJI",2010,"Male",0,0,0
"FJI",2011,"Male",0,0,0
"FJI",2012,"Male",0,0,0
"FJI",2013,"Male",0,0,0
"FJI",2014,"Male",0,0,0
"FJI",2015,"Male",0,0,0
"FJI",2016,"Male",0,0,0
"FJI",2017,"Male",0,0,0
"FJI",2018,"Male",0,0,0
"FJI",2019,"Male",0,0,0
"FJI",2020,"Male",0,0,0
"FJI",2021,"Male",0,0,0
"FRA",2000,"Male",2.96153638127635,0.749145621041525,7.62435107446326
"FRA",2001,"Male",2.85107924975311,0.592279801779928,7.72675809383726
"FRA",2002,"Male",2.60418469823419,0.514448150951596,7.13727120792587
"FRA",2003,"Male",2.586097553201,0.436207782082223,7.31170183109002
"FRA",2004,"Male",2.24590459621842,0.508314831249668,5.96140416031241
"FRA",2005,"Male",2.31140790863502,0.475541160383184,6.27806954763385
"FRA",2006,"Male",1.9907741972305,0.430677122771352,5.34388262245425
"FRA",2007,"Male",1.82816410325249,0.356652946743667,5.02392150394395
"FRA",2008,"Male",1.75913563610953,0.304527901618247,4.95020174884371
"FRA",2009,"Male",1.72559193724056,0.263108093306262,4.96264884421643
"FRA",2010,"Male",1.65186310189771,0.040902849468953,5.38350179125218
"FRA",2011,"Male",1.63893539391977,0.0536116868574292,5.30228291916027
"FRA",2012,"Male",1.39586066475573,0,5.01564019611418
"FRA",2013,"Male",1.41914711467466,0,5.65060792419202
"FRA",2014,"Male",1.22041647659032,0,4.28933660264948
"FRA",2015,"Male",1.14152016191867,0,4.1144395192603
"FRA",2016,"Male",1.06796700276836,0,3.91131389742122
"FRA",2017,"Male",0.952634362649686,0,3.92183324117198
"FRA",2018,"Male",0.850513260461308,0,3.93070881575016
"FRA",2019,"Male",0.747816335274671,0,3.93901902352402
"FRA",2020,"Male",0.747816335274671,0,3.93901902352402
"FRA",2021,"Male",0.747816335274671,0,3.93901902352402
"FSM",2000,"Male",0.39632125,0,1.57553276751454
"FSM",2001,"Male",0.452938571428572,0,1.80060883362267
"FSM",2002,"Male",0.553107678571428,0,2.19882030919004
"FSM",2003,"Male",0.461648928571429,0,1.83523591895493
"FSM",2004,"Male",0.513911071428571,0,2.04299842960536
"FSM",2005,"Male",0.4268075,0,1.69672757043468
"FSM",2006,"Male",0.452938571428572,0,1.80060882776151
"FSM",2007,"Male",0.609725,0,2.42389633049342
"FSM",2008,"Male",0.714249285714285,0,2.8394212797875
"FSM",2009,"Male",0.644566428571429,0,2.56240464341686
"FSM",2010,"Male",0.714249285714286,0,2.8394212743399
"FSM",2011,"Male",0.644566428571429,0,2.56366192332944
"FSM",2012,"Male",0.627145714285715,0,2.4931504929994
"FSM",2013,"Male",0.664872791503181,0,2.6431304073439
"FSM",2014,"Male",0.818773571428572,0,3.25594134747988
"FSM",2015,"Male",0.452938571428572,0,1.80237891827468
"FSM",2016,"Male",0.648921607142857,0,2.58096728243816
"FSM",2017,"Male",0.605369821428572,0,2.4079193187354
"FSM",2018,"Male",0.422452321428572,0,1.67941404434659
"FSM",2019,"Male",0.39632125,0,1.57754526559956
"FSM",2020,"Male",0.39632125,0,1.57754526559956
"FSM",2021,"Male",0.39632125,0,1.57754526559956
"GAB",2000,"Male",31.1567184361232,0,150.809327078259
"GAB",2001,"Male",37.4640319398373,0,172.697617166976
"GAB",2002,"Male",46.5016208957939,0,209.377889768228
"GAB",2003,"Male",49.6986900163561,0,220.87466115259
"GAB",2004,"Male",55.3416760222728,1.09258742878831,193.928294501628
"GAB",2005,"Male",49.3875880769962,0,222.20712479357
"GAB",2006,"Male",43.4543794639935,0,199.311533134348
"GAB",2007,"Male",48.0301180224509,1.57016876296068,166.441342788816
"GAB",2008,"Male",37.1435825675765,0.733043618853571,130.159337112254
"GAB",2009,"Male",46.6199144955715,0,218.997354561764
"GAB",2010,"Male",43.5415146122626,0,203.083670016986
"GAB",2011,"Male",41.5355288764721,0,192.052945062329
"GAB",2012,"Male",61.8865523727286,3.63956668870273,209.609549868288
"GAB",2013,"Male",66.0354302743623,3.96627681311914,223.413645595201
"GAB",2014,"Male",41.5122461801604,0,185.476559947679
"GAB",2015,"Male",44.1925916553279,0,193.701855697713
"GAB",2016,"Male",49.1601940215572,0,211.640770750928
"GAB",2017,"Male",55.8538740015113,0,236.658111432224
"GAB",2018,"Male",55.34507765115,0,229.319400439066
"GAB",2019,"Male",61.6638584817077,0,251.456538767682
"GAB",2020,"Male",61.6638584817077,0,251.456538767682
"GAB",2021,"Male",61.6638584817077,0,251.456538767682
"GBR",2000,"Male",0,0,0
"GBR",2001,"Male",0,0,0
"GBR",2002,"Male",0,0,0
"GBR",2003,"Male",0,0,0
"GBR",2004,"Male",0,0,0
"GBR",2005,"Male",0,0,0
"GBR",2006,"Male",0,0,0
"GBR",2007,"Male",0,0,0
"GBR",2008,"Male",0,0,0
"GBR",2009,"Male",0,0,0
"GBR",2010,"Male",0,0,0
"GBR",2011,"Male",0,0,0
"GBR",2012,"Male",0,0,0
"GBR",2013,"Male",0,0,0
"GBR",2014,"Male",0,0,0
"GBR",2015,"Male",0,0,0
"GBR",2016,"Male",0,0,0
"GBR",2017,"Male",0,0,0
"GBR",2018,"Male",0,0,0
"GBR",2019,"Male",0,0,0
"GBR",2020,"Male",0,0,0
"GBR",2021,"Male",0,0,0
"GEO",2000,"Male",7.9454509776155,6.88821533957287,9.67253044126783
"GEO",2001,"Male",7.01586681565646,6.08758622242758,8.52509644704197
"GEO",2002,"Male",7.28845392520406,6.33477869025834,8.82430618909502
"GEO",2003,"Male",6.48545847470405,5.65336740011968,7.80255743032918
"GEO",2004,"Male",6.65262534273219,5.83823816101684,7.88621864374514
"GEO",2005,"Male",5.21960503228637,4.58551272767821,6.17286284933149
"GEO",2006,"Male",4.9966735757603,4.37846294829591,5.94281935346979
"GEO",2007,"Male",4.60466129393026,4.01895824297091,5.52455930245736
"GEO",2008,"Male",4.76900030862815,4.1377523157992,5.79565332190988
"GEO",2009,"Male",5.03113606791401,4.36052629954063,6.12821336068617
"GEO",2010,"Male",5.25398670393204,4.54108571136897,6.43741937181543
"GEO",2011,"Male",5.30094176527159,4.55105877559422,6.58678314061794
"GEO",2012,"Male",5.37263820306585,4.62277476323788,6.64538521290144
"GEO",2013,"Male",4.81004775849793,4.12696040185762,5.98475569051014
"GEO",2014,"Male",4.33866369442013,3.72621828253871,5.38715198562436
"GEO",2015,"Male",3.79513307178413,3.2347204809877,4.78634664930356
"GEO",2016,"Male",4.1367975077441,3.47041311886874,5.38380567296216
"GEO",2017,"Male",3.90107461905315,3.24621612953339,5.15636379323911
"GEO",2018,"Male",3.72868610243633,3.08235928497462,4.98972362710577
"GEO",2019,"Male",3.55641677819702,2.91866577183881,4.82304856487223
"GEO",2020,"Male",3.55641677819702,2.91866577183881,4.82304856487223
"GEO",2021,"Male",3.55641677819702,2.91866577183881,4.82304856487223
"GHA",2000,"Male",294.701311984749,0,1591.50853347782
"GHA",2001,"Male",308.429501928049,0,1611.30740095751
"GHA",2002,"Male",327.323087436517,0,1676.99525861359
"GHA",2003,"Male",337.324673577554,0,1707.22418403265
"GHA",2004,"Male",345.149318561966,0,1736.35929465194
"GHA",2005,"Male",342.161611688511,0,1723.94823358104
"GHA",2006,"Male",336.023458280463,0,1702.22785716165
"GHA",2007,"Male",332.298443462023,0,1691.54276577475
"GHA",2008,"Male",322.218069077395,0,1635.63830436241
"GHA",2009,"Male",344.017274202912,0,1603.35494719444
"GHA",2010,"Male",329.548146284793,0,1542.94161561447
"GHA",2011,"Male",335.211620839718,0,1573.92754931831
"GHA",2012,"Male",336.398452895878,0,1592.49284384554
"GHA",2013,"Male",329.118147025182,0,1568.8166307015
"GHA",2014,"Male",336.058205293092,0,1604.13165913562
"GHA",2015,"Male",342.855761895116,0,1636.9452310914
"GHA",2016,"Male",339.472109122698,0,1614.76151401596
"GHA",2017,"Male",345.129922767965,0,1641.57278893466
"GHA",2018,"Male",354.084892497953,0,1684.99344004701
"GHA",2019,"Male",335.87402373461,0,1594.2764780337
"GHA",2020,"Male",335.87402373461,0,1594.2764780337
"GHA",2021,"Male",335.87402373461,0,1594.2764780337
"GIN",2000,"Male",177.843762524724,0,1013.50343690605
"GIN",2001,"Male",197.397619080648,0,987.845367885998
"GIN",2002,"Male",181.764717630485,0,988.628357180246
"GIN",2003,"Male",177.652619422292,0,956.328882195998
"GIN",2004,"Male",170.855906067577,0,914.919105565244
"GIN",2005,"Male",176.37228307352,0,954.233212384406
"GIN",2006,"Male",148.730643978404,0,804.682556819814
"GIN",2007,"Male",138.430808584591,0,752.202994245844
"GIN",2008,"Male",129.970033841545,0,703.480713165764
"GIN",2009,"Male",151.552081088219,0,743.944529943054
"GIN",2010,"Male",127.632270762083,0,617.143809015242
"GIN",2011,"Male",114.964135993087,0,613.103068087212
"GIN",2012,"Male",113.782975057894,0,547.141433983346
"GIN",2013,"Male",118.976094436479,0,572.754732317774
"GIN",2014,"Male",117.36079900104,0,564.400130887668
"GIN",2015,"Male",118.899997529055,0,571.329029970578
"GIN",2016,"Male",119.323645580431,0,572.811664903036
"GIN",2017,"Male",111.964937487068,0,535.62940085703
"GIN",2018,"Male",114.488872551836,0,547.47786332026
"GIN",2019,"Male",97.419876587789,0,466.547488915764
"GIN",2020,"Male",97.419876587789,0,466.547488915764
"GIN",2021,"Male",97.419876587789,0,466.547488915764
"GMB",2000,"Male",18.6388224306883,5.98448799909903,49.8953802017095
"GMB",2001,"Male",18.3842080991392,6.39659596482585,47.7322119088444
"GMB",2002,"Male",17.7869896734189,6.56801165434413,45.0439766460249
"GMB",2003,"Male",18.056382531746,6.71943322599941,45.5703529635522
"GMB",2004,"Male",16.1271512534882,6.20966420818828,40.0768927306605
"GMB",2005,"Male",19.0336597783686,6.76922559279376,48.9784501559608
"GMB",2006,"Male",23.5556665483254,5.82869308936053,68.2610088638581
"GMB",2007,"Male",22.4548021265938,5.40883441603543,65.5132298638601
"GMB",2008,"Male",19.3694071133976,6.35079442759212,51.4559275480665
"GMB",2009,"Male",23.0212664710854,9.67219272181705,54.785192459694
"GMB",2010,"Male",23.607129240982,5.67470637927219,68.910302943416
"GMB",2011,"Male",20.0536601928394,6.76363226359696,52.7082248598988
"GMB",2012,"Male",23.9616743003513,10.4383630174596,55.9099442026035
"GMB",2013,"Male",26.5029425602447,11.1689994633307,62.9687326960309
"GMB",2014,"Male",22.1361519057769,9.19550721989236,52.9932642900427
"GMB",2015,"Male",24.3100292772473,10.1664494026322,57.9937631481116
"GMB",2016,"Male",25.5073134828594,10.7176627181622,60.6984644985799
"GMB",2017,"Male",26.1227445094639,10.9946921778168,62.107661630916
"GMB",2018,"Male",27.8873858067262,11.7783561156947,66.1802983962793
"GMB",2019,"Male",24.4720038411984,10.2178168127865,58.4292790115252
"GMB",2020,"Male",24.4720038411984,10.2178168127865,58.4292790115252
"GMB",2021,"Male",24.4720038411984,10.2178168127865,58.4292790115252
"GNB",2000,"Male",24.953464144153,5.69970808258622,77.3403084334674
"GNB",2001,"Male",26.5084998207169,6.59670457036623,80.5345414083918
"GNB",2002,"Male",28.5460231280424,7.38647736000937,85.8764788437376
"GNB",2003,"Male",30.5320444209965,7.96368406239337,91.661198877405
"GNB",2004,"Male",30.9966223547897,8.03065228163228,93.2185461501671
"GNB",2005,"Male",32.823846485003,8.02589430972671,100.148172950026
"GNB",2006,"Male",29.4308998726842,6.7987558949463,90.9885673511831
"GNB",2007,"Male",30.4921173878409,6.57613204935438,95.6727461831586
"GNB",2008,"Male",31.1582457310471,6.64881159520702,97.9757516163472
"GNB",2009,"Male",32.1655126442312,6.93029624734828,100.943422312839
"GNB",2010,"Male",33.5342031716228,7.25066427105731,105.162294704145
"GNB",2011,"Male",36.2652425720082,7.87501405166541,113.625197521597
"GNB",2012,"Male",40.8153620071421,15.8128748549561,107.032097831197
"GNB",2013,"Male",39.7305038483172,15.4336466363576,104.064004288541
"GNB",2014,"Male",42.0924698574256,16.4305229396921,110.01252421269
"GNB",2015,"Male",53.329066405887,20.7244889627378,139.656898134208
