"ISO3","Year","Sex","Measles","epi_meas"
"CHE",2018,"Both",0,0
"CHE",2019,"Both",0,0
"CHE",2020,"Both",0,0
"CHE",2021,"Both",0,0
"CHL",2000,"Both",0,0
"CHL",2001,"Both",0,0
"CHL",2002,"Both",0,0
"CHL",2003,"Both",0,0
"CHL",2004,"Both",0,0
"CHL",2005,"Both",0,0
"CHL",2006,"Both",0,0
"CHL",2007,"Both",0,0
"CHL",2008,"Both",0,0
"CHL",2009,"Both",0,0
"CHL",2010,"Both",0,0
"CHL",2011,"Both",0,0
"CHL",2012,"Both",0,0
"CHL",2013,"Both",0,0
"CHL",2014,"Both",0,0
"CHL",2015,"Both",0,0
"CHL",2016,"Both",0,0
"CHL",2017,"Both",0,0
"CHL",2018,"Both",0,0
"CHL",2019,"Both",0,0
"CHL",2020,"Both",0,0
"CHL",2021,"Both",0,0
"CHN",2000,"Both",4121.93260209076,657.834487752986
"CHN",2001,"Both",3116.04291737355,2944.7065943452
"CHN",2002,"Both",2355.62402402884,1304.81347597116
"CHN",2003,"Both",1780.77282300707,2588.18957933668
"CHN",2004,"Both",1346.20457883451,2533.16358522799
"CHN",2005,"Both",1017.68554902751,1686.46679472249
"CHN",2006,"Both",769.336171472506,1223.68787637906
"CHN",2007,"Both",581.592364460353,1611.96012577402
"CHN",2008,"Both",439.664337829245,1753.10055474888
"CHN",2009,"Both",332.371505836724,1055.91316213203
"CHN",2010,"Both",251.261720333315,217.704435672544
"CHN",2011,"Both",189.9454405573,-127.000757482349
"CHN",2012,"Both",143.592387812396,-129.004124300738
"CHN",2013,"Both",108.551033271278,-51.5067293772349
"CHN",2014,"Both",82.060943506688,22.8318406119644
"CHN",2015,"Both",62.035323352273,9.38771894509026
"CHN",2016,"Both",46.8966255927567,-7.04846580271766
"CHN",2017,"Both",35.452277398444,-26.7020389798649
"CHN",2018,"Both",26.8007336743296,-12.6524706967296
"CHN",2019,"Both",20.2604565402039,-15.6123857279786
"CHN",2020,"Both",15.3162261975917,14.09424857963
"CHN",2021,"Both",11.5785537443501,17.5375313081402
"CIV",2000,"Both",499.033910811781,1023.47329133666
"CIV",2001,"Both",332.756060083693,1133.82877878349
"CIV",2002,"Both",221.881906466642,1195.7815456818
"CIV",2003,"Both",147.950965655993,912.065025554945
"CIV",2004,"Both",98.6537775302296,622.24173028227
"CIV",2005,"Both",65.7823879542128,-58.1405918421522
"CIV",2006,"Both",43.8637290258152,-43.0165781039936
"CIV",2007,"Both",29.2483563440923,-23.3335800188665
"CIV",2008,"Both",19.5028185662792,-18.4812240418957
"CIV",2009,"Both",13.0044891259701,-3.01525897002531
"CIV",2010,"Both",8.67139982114595,10.6287767993374
"CIV",2011,"Both",5.78209371623832,-2.71601767597038
"CIV",2012,"Both",3.8555029675645,-0.341271524159349
"CIV",2013,"Both",2.57085129754135,-1.71135059134552
"CIV",2014,"Both",0,0
"CIV",2015,"Both",0,0
"CIV",2016,"Both",0.76219255603386,-0.198279270301591
"CIV",2017,"Both",0.508230375684038,2.49850399550126
"CIV",2018,"Both",0,0
"CIV",2019,"Both",0,0
"CIV",2020,"Both",0.150677485495614,2.16741986748595
"CIV",2021,"Both",0.100471822316185,0.628835054343208
"CMR",2000,"Both",550.461300957128,182.844118964747
"CMR",2001,"Both",478.678686048399,20.0380803090225
"CMR",2002,"Both",416.256845083589,-362.211572256441
"CMR",2003,"Both",361.975091285815,-213.054650611987
"CMR",2004,"Both",314.771920891943,-267.952829095068
"CMR",2005,"Both",273.724254975776,-195.146664033393
"CMR",2006,"Both",238.029388230484,-219.15306834523
"CMR",2007,"Both",206.989291710348,-18.4111056751915
"CMR",2008,"Both",179.996962565249,-50.3988332927876
"CMR",2009,"Both",156.5245538308,304.624005739513
"CMR",2010,"Both",136.113052146928,-51.1105725937057
"CMR",2011,"Both",118.363301548066,48.5879466208798
"CMR",2012,"Both",102.928197791313,48.9074345329062
"CMR",2013,"Both",89.5059005790356,92.723515314519
"CMR",2014,"Both",77.8339309380231,60.9531784369769
"CMR",2015,"Both",67.68403832679,174.54577429528
"CMR",2016,"Both",58.8577370950201,-38.1847043343999
"CMR",2017,"Both",51.182425008694,-14.7385926112331
"CMR",2018,"Both",44.5080079368569,4.41451937637555
"CMR",2019,"Both",38.7039646943423,151.649138943353
"CMR",2020,"Both",33.6567946421276,-25.7880860315929
"CMR",2021,"Both",29.2677981320057,47.7832577761974
"COD",2000,"Both",0,0
"COD",2001,"Both",0,0
"COD",2002,"Both",19.873527650403,-16.2383991523257
"COD",2003,"Both",0,0
"COD",2004,"Both",33.4240255193436,-29.3069162206375
"COD",2005,"Both",40.1992744538147,-31.9031938645203
"COD",2006,"Both",46.9745233882841,-41.9446009029325
"COD",2007,"Both",53.7497723227552,-23.8584320670179
"COD",2008,"Both",60.5250212572264,21.7660019971681
"COD",2009,"Both",67.3002701916957,73.3274916491246
"COD",2010,"Both",74.0755191261669,-31.0905108864208
"COD",2011,"Both",80.8507680606363,-38.9487676333902
"COD",2012,"Both",87.6260169951074,64.5382743867285
"COD",2013,"Both",94.4012659295768,70.2325994268685
"COD",2014,"Both",101.176514864048,-92.0922253132667
"COD",2015,"Both",107.951763798517,-28.2357756393376
"COD",2016,"Both",114.727012732988,-23.5713959727345
"COD",2017,"Both",121.50226166746,168.560421438009
"COD",2018,"Both",128.277510601929,-68.1950368470461
"COD",2019,"Both",135.0527595364,144.129094711647
"COD",2020,"Both",141.828008470869,-100.90348225627
"COD",2021,"Both",148.603257405341,-44.79939387995
"COG",2000,"Both",266.305248265591,1048.74760817972
"COG",2001,"Both",230.86822834178,-12.143680001936
"COG",2002,"Both",200.146783455496,123.652868644114
"COG",2003,"Both",173.5134159226,85.6148799758372
"COG",2004,"Both",150.424128658666,71.9673508335218
"COG",2005,"Both",130.407313823005,-53.6325488083563
"COG",2006,"Both",113.054120041605,-48.7802858130897
"COG",2007,"Both",98.0101014558874,-36.8965074007116
"COG",2008,"Both",84.967978025548,-21.2385354291124
"COG",2009,"Both",73.6613592120381,-4.30206050598341
"COG",2010,"Both",63.8593028462256,-11.6344569599951
"COG",2011,"Both",55.3615980431064,16.2962846473233
"COG",2012,"Both",47.9946758151589,15.8282154201926
"COG",2013,"Both",41.6080638569807,-3.34534565629716
"COG",2014,"Both",36.0713130888548,-13.7665664610472
"COG",2015,"Both",31.2713331825897,94.5405488364532
"COG",2016,"Both",27.1100826467762,67.4337100778332
"COG",2017,"Both",23.5025662904638,261.353482293521
"COG",2018,"Both",20.3750991627228,-5.07496164288633
"COG",2019,"Both",17.6638015083158,-9.19836743391393
"COG",2020,"Both",15.3132939983919,-10.2693505932405
"COG",2021,"Both",13.2755665857545,-10.8689556200258
"COK",2000,"Both",0,0
"COK",2001,"Both",0,0
"COK",2002,"Both",0,0
"COK",2003,"Both",0,0
"COK",2004,"Both",0,0
"COK",2005,"Both",0,0
"COK",2006,"Both",0,0
"COK",2007,"Both",0,0
"COK",2008,"Both",0,0
"COK",2009,"Both",0,0
"COK",2010,"Both",0,0
"COK",2011,"Both",0,0
"COK",2012,"Both",0,0
"COK",2013,"Both",0,0
"COK",2014,"Both",0,0
"COK",2015,"Both",0,0
"COK",2016,"Both",0,0
"COK",2017,"Both",0,0
"COK",2018,"Both",0,0
"COK",2019,"Both",0,0
"COK",2020,"Both",0,0
"COK",2021,"Both",0,0
"COL",2000,"Both",0,0
"COL",2001,"Both",0,0
"COL",2002,"Both",0,0
"COL",2003,"Both",0,0
"COL",2004,"Both",0,0
"COL",2005,"Both",0,0
"COL",2006,"Both",0,0
"COL",2007,"Both",0,0
"COL",2008,"Both",0,0
"COL",2009,"Both",0,0
"COL",2010,"Both",0,0
"COL",2011,"Both",0,0
"COL",2012,"Both",0,0
"COL",2013,"Both",0,0
"COL",2014,"Both",0,0
"COL",2015,"Both",0,0
"COL",2016,"Both",0,0
"COL",2017,"Both",0,0
"COL",2018,"Both",0,0
"COL",2019,"Both",0,0
"COL",2020,"Both",0,0
"COL",2021,"Both",0,0
"COM",2000,"Both",0,0
"COM",2001,"Both",0,0
"COM",2002,"Both",0,0
"COM",2003,"Both",0,0
"COM",2004,"Both",0,0
"COM",2005,"Both",0,0
"COM",2006,"Both",0,0
"COM",2007,"Both",0,0
"COM",2008,"Both",0,0
"COM",2009,"Both",0,0
"COM",2010,"Both",0,0
"COM",2011,"Both",0,0
"COM",2012,"Both",0,0
"COM",2013,"Both",0,0
"COM",2014,"Both",0,0
"COM",2015,"Both",0,0
"COM",2016,"Both",0,0
"COM",2017,"Both",0,0
"COM",2018,"Both",0,0
"COM",2019,"Both",0,0
"COM",2020,"Both",0,0
"COM",2021,"Both",0,0
"CPV",2000,"Both",14.0190598386793,-3.6618267911939
"CPV",2001,"Both",12.1592922222254,-3.11410617943972
"CPV",2002,"Both",10.5462412634512,-1.96947429567774
"CPV",2003,"Both",9.14717754571446,-0.175694315123637
"CPV",2004,"Both",7.93371353477287,1.85265388160897
"CPV",2005,"Both",6.8812275849321,2.52745714559769
"CPV",2006,"Both",5.96836435650097,1.83684861804737
"CPV",2007,"Both",5.17660150784023,1.93205632907384
"CPV",2008,"Both",4.48987387001351,1.95519591987296
"CPV",2009,"Both",3.89424747840805,2.09554105384903
"CPV",2010,"Both",3.37763684730008,1.67988306541965
"CPV",2011,"Both",2.92955975075907,1.25033755759054
"CPV",2012,"Both",2.54092453430209,1.19085718681302
"CPV",2013,"Both",2.20384564177107,1.09352765305926
"CPV",2014,"Both",1.91148361440312,-0.101140110451091
"CPV",2015,"Both",1.65790631561453,-0.205330870439361
"CPV",2016,"Both",1.43796856569586,0.0689311487740452
"CPV",2017,"Both",1.24720774416193,-0.339417023699133
"CPV",2018,"Both",1.08175324148671,-0.430072771973771
"CPV",2019,"Both",0.938247922965969,-0.358095470973934
"CPV",2020,"Both",0.813780011178981,-0.104625405313503
"CPV",2021,"Both",0.705824004918669,-0.102848696023558
"CRI",2000,"Both",0,0
"CRI",2001,"Both",0,0
"CRI",2002,"Both",0,0
"CRI",2003,"Both",0,0
"CRI",2004,"Both",0,0
"CRI",2005,"Both",0,0
"CRI",2006,"Both",0,0
"CRI",2007,"Both",0,0
"CRI",2008,"Both",0,0
"CRI",2009,"Both",0,0
"CRI",2010,"Both",0,0
"CRI",2011,"Both",0,0
"CRI",2012,"Both",0,0
"CRI",2013,"Both",0,0
"CRI",2014,"Both",0,0
"CRI",2015,"Both",0,0
"CRI",2016,"Both",0,0
"CRI",2017,"Both",0,0
"CRI",2018,"Both",0,0
"CRI",2019,"Both",0,0
"CRI",2020,"Both",0,0
"CRI",2021,"Both",0,0
"CUB",2000,"Both",0,0
"CUB",2001,"Both",0,0
"CUB",2002,"Both",0,0
"CUB",2003,"Both",0,0
"CUB",2004,"Both",0,0
"CUB",2005,"Both",0,0
"CUB",2006,"Both",0,0
"CUB",2007,"Both",0,0
"CUB",2008,"Both",0,0
"CUB",2009,"Both",0,0
"CUB",2010,"Both",0,0
"CUB",2011,"Both",0,0
"CUB",2012,"Both",0,0
"CUB",2013,"Both",0,0
"CUB",2014,"Both",0,0
"CUB",2015,"Both",0,0
"CUB",2016,"Both",0,0
"CUB",2017,"Both",0,0
"CUB",2018,"Both",0,0
"CUB",2019,"Both",0,0
"CUB",2020,"Both",0,0
"CUB",2021,"Both",0,0
"CYP",2000,"Both",0,0
"CYP",2001,"Both",0,0
"CYP",2002,"Both",0,0
"CYP",2003,"Both",0,0
"CYP",2004,"Both",0,0
"CYP",2005,"Both",0,0
"CYP",2006,"Both",0,0
"CYP",2007,"Both",0,0
"CYP",2008,"Both",0,0
"CYP",2009,"Both",0,0
"CYP",2010,"Both",0,0
"CYP",2011,"Both",0,0
"CYP",2012,"Both",0,0
"CYP",2013,"Both",0,0
"CYP",2014,"Both",0,0
"CYP",2015,"Both",0,0
"CYP",2016,"Both",0,0
"CYP",2017,"Both",0,0
"CYP",2018,"Both",0,0
"CYP",2019,"Both",0,0
"CYP",2020,"Both",0,0
"CYP",2021,"Both",0,0
"CZE",2000,"Both",0,0
"CZE",2001,"Both",0,0
"CZE",2002,"Both",0,0
"CZE",2003,"Both",0,0
"CZE",2004,"Both",0,0
"CZE",2005,"Both",0,0
"CZE",2006,"Both",0,0
"CZE",2007,"Both",0,0
"CZE",2008,"Both",0,0
"CZE",2009,"Both",0,0
"CZE",2010,"Both",0,0
"CZE",2011,"Both",0,0
"CZE",2012,"Both",0,0
"CZE",2013,"Both",0,0
"CZE",2014,"Both",0,0
"CZE",2015,"Both",0,0
"CZE",2016,"Both",0,0
"CZE",2017,"Both",0,0
"CZE",2018,"Both",0,0
"CZE",2019,"Both",0,0
"CZE",2020,"Both",0,0
"CZE",2021,"Both",0,0
"DEU",2000,"Both",0,0
"DEU",2001,"Both",0,0
"DEU",2002,"Both",0,0
"DEU",2003,"Both",0,0
"DEU",2004,"Both",0,0
"DEU",2005,"Both",0,0
"DEU",2006,"Both",0,0
"DEU",2007,"Both",0,0
"DEU",2008,"Both",0,0
"DEU",2009,"Both",0,0
"DEU",2010,"Both",0,0
"DEU",2011,"Both",0,0
"DEU",2012,"Both",0,0
"DEU",2013,"Both",0,0
"DEU",2014,"Both",0,0
"DEU",2015,"Both",0,0
"DEU",2016,"Both",0,0
"DEU",2017,"Both",0,0
"DEU",2018,"Both",0,0
"DEU",2019,"Both",0,0
"DEU",2020,"Both",0,0
"DEU",2021,"Both",0,0
"DJI",2000,"Both",158.56669198929,-109.693221682893
"DJI",2001,"Both",126.651957874182,30.1956220818724
"DJI",2002,"Both",101.160705518452,-9.83528895351071
"DJI",2003,"Both",80.8000800994886,-1.34043959655892
"DJI",2004,"Both",64.5374398154286,112.806584842774
"DJI",2005,"Both",51.5479827841987,-1.21936568825139
"DJI",2006,"Both",41.1729150818406,23.0907186461868
"DJI",2007,"Both",32.8860383040265,-12.7973542219952
"DJI",2008,"Both",26.2670620524242,75.4795886433766
"DJI",2009,"Both",20.9802878196303,8.38857051777202
"DJI",2010,"Both",16.7575831707425,-10.8163566883512
"DJI",2011,"Both",13.3847827131145,36.540975648702
"DJI",2012,"Both",10.6908261443138,16.1242583130837
"DJI",2013,"Both",8.53908248625895,24.3793402127157
"DJI",2014,"Both",6.82042049163064,2.45153976685325
"DJI",2015,"Both",5.44767377028058,38.2857933317702
"DJI",2016,"Both",4.35121992021165,-1.77272346406541
"DJI",2017,"Both",3.47544944730998,-2.27938056436778
"DJI",2018,"Both",2.77594538595949,4.32014779183592
"DJI",2019,"Both",2.21723057770114,-1.46829410337787
"DJI",2020,"Both",1.77096835534238,-0.778355099364745
"DJI",2021,"Both",0,0
"DMA",2000,"Both",0,0
"DMA",2001,"Both",0,0
"DMA",2002,"Both",0,0
"DMA",2003,"Both",0,0
"DMA",2004,"Both",0,0
"DMA",2005,"Both",0,0
"DMA",2006,"Both",0,0
"DMA",2007,"Both",0,0
"DMA",2008,"Both",0,0
"DMA",2009,"Both",0,0
"DMA",2010,"Both",0,0
"DMA",2011,"Both",0,0
"DMA",2012,"Both",0,0
"DMA",2013,"Both",0,0
"DMA",2014,"Both",0,0
"DMA",2015,"Both",0,0
"DMA",2016,"Both",0,0
"DMA",2017,"Both",0,0
"DMA",2018,"Both",0,0
"DMA",2019,"Both",0,0
"DMA",2020,"Both",0,0
"DMA",2021,"Both",0,0
"DNK",2000,"Both",0,0
"DNK",2001,"Both",0,0
"DNK",2002,"Both",0,0
"DNK",2003,"Both",0,0
"DNK",2004,"Both",0,0
"DNK",2005,"Both",0,0
"DNK",2006,"Both",0,0
"DNK",2007,"Both",0,0
"DNK",2008,"Both",0,0
"DNK",2009,"Both",0,0
"DNK",2010,"Both",0,0
"DNK",2011,"Both",0,0
"DNK",2012,"Both",0,0
"DNK",2013,"Both",0,0
"DNK",2014,"Both",0,0
"DNK",2015,"Both",0,0
"DNK",2016,"Both",0,0
"DNK",2017,"Both",0,0
"DNK",2018,"Both",0,0
"DNK",2019,"Both",0,0
"DNK",2020,"Both",0,0
"DNK",2021,"Both",0,0
"DOM",2000,"Both",0,0
"DOM",2001,"Both",0,0
"DOM",2002,"Both",0,0
"DOM",2003,"Both",0,0
"DOM",2004,"Both",0,0
"DOM",2005,"Both",0,0
"DOM",2006,"Both",0,0
"DOM",2007,"Both",0,0
"DOM",2008,"Both",0,0
"DOM",2009,"Both",0,0
"DOM",2010,"Both",0,0
"DOM",2011,"Both",0,0
"DOM",2012,"Both",0,0
"DOM",2013,"Both",0,0
"DOM",2014,"Both",0,0
"DOM",2015,"Both",0,0
"DOM",2016,"Both",0,0
"DOM",2017,"Both",0,0
"DOM",2018,"Both",0,0
"DOM",2019,"Both",0,0
"DOM",2020,"Both",0,0
"DOM",2021,"Both",0,0
"DZA",2000,"Both",34.2667245655367,19.5565519542387
"DZA",2001,"Both",24.7415363202527,136.872294246154
"DZA",2002,"Both",17.8640832249829,4.48877627208738
"DZA",2003,"Both",12.8983691771755,16.219953195261
"DZA",2004,"Both",0,0
"DZA",2005,"Both",0,0
"DZA",2006,"Both",0,0
"DZA",2007,"Both",0,0
"DZA",2008,"Both",0,0
"DZA",2009,"Both",0,0
"DZA",2010,"Both",0,0
"DZA",2011,"Both",0.952724561485178,-0.308024689945108
"DZA",2012,"Both",0,0
"DZA",2013,"Both",0,0
"DZA",2014,"Both",0,0
"DZA",2015,"Both",0,0
"DZA",2016,"Both",0,0
"DZA",2017,"Both",0.134986948676221,0.495364356331714
"DZA",2018,"Both",0,0
"DZA",2019,"Both",0.070372004211449,0.649109702407814
"DZA",2020,"Both",0,0
"DZA",2021,"Both",0,0
"ECU",2000,"Both",0,0
"ECU",2001,"Both",0,0
"ECU",2002,"Both",0,0
"ECU",2003,"Both",0,0
"ECU",2004,"Both",0,0
"ECU",2005,"Both",0,0
"ECU",2006,"Both",0,0
"ECU",2007,"Both",0,0
"ECU",2008,"Both",0,0
"ECU",2009,"Both",0,0
"ECU",2010,"Both",0,0
"ECU",2011,"Both",0,0
"ECU",2012,"Both",0,0
"ECU",2013,"Both",0,0
"ECU",2014,"Both",0,0
"ECU",2015,"Both",0,0
"ECU",2016,"Both",0,0
"ECU",2017,"Both",0,0
"ECU",2018,"Both",0,0
"ECU",2019,"Both",0,0
"ECU",2020,"Both",0,0
"ECU",2021,"Both",0,0
"EGY",2000,"Both",94.2129119273208,361.912271178148
"EGY",2001,"Both",65.2589780276573,41.5211885983192
"EGY",2002,"Both",45.2032967254009,34.5832328156147
"EGY",2003,"Both",31.311217193417,-18.1778544233365
"EGY",2004,"Both",21.6885137402473,-17.5955471836982
"EGY",2005,"Both",15.023102594678,-12.6563440097018
"EGY",2006,"Both",10.4061354444669,3.93458854692711
"EGY",2007,"Both",7.20807530975423,-2.49791600799641
"EGY",2008,"Both",4.9928573338634,3.42280543163953
"EGY",2009,"Both",3.4584300642058,5.69806312274489
"EGY",2010,"Both",0,0
"EGY",2011,"Both",0,0
"EGY",2012,"Both",0,0
"EGY",2013,"Both",0.796156348771858,0.104908941202354
"EGY",2014,"Both",0,0
"EGY",2015,"Both",0.381995322478825,2.76940381311077
"EGY",2016,"Both",0,0
"EGY",2017,"Both",0,0
"EGY",2018,"Both",0,0
"EGY",2019,"Both",0,0
"EGY",2020,"Both",0,0
"EGY",2021,"Both",0,0
"ERI",2000,"Both",176.802173578862,-88.0995216013233
"ERI",2001,"Both",156.830380326178,133.951602095697
"ERI",2002,"Both",139.114625659754,-38.5920350225475
"ERI",2003,"Both",123.400064657133,-50.7055837611365
"ERI",2004,"Both",109.460639995024,-87.227211039946
"ERI",2005,"Both",97.0958300663046,-77.2567568851522
"ERI",2006,"Both",86.1277644338024,47.3309758005726
"ERI",2007,"Both",76.3986651259811,-20.0683504897507
"ERI",2008,"Both",67.7685769670448,-33.6459382646522
"ERI",2009,"Both",60.1133542917945,16.1630128957055
"ERI",2010,"Both",53.3228750836569,-10.6975241315084
"ERI",2011,"Both",47.2994568459027,-9.77465368428157
"ERI",2012,"Both",41.9564514180352,118.931076047785
"ERI",2013,"Both",37.2169985234511,-3.73835319874404
"ERI",2014,"Both",33.0129201179089,66.6138422722279
"ERI",2015,"Both",29.2837396337786,113.624310903331
"ERI",2016,"Both",25.9758120116649,89.823115295464
"ERI",2017,"Both",23.0415520047529,11.8370872164385
"ERI",2018,"Both",20.4387496548455,18.3209015292365
"ERI",2019,"Both",18.1299630930793,-15.0953065684211
"ERI",2020,"Both",16.0819799306314,-11.4014903905313
"ERI",2021,"Both",14.2653394913942,-5.91551458599874
"ESP",2000,"Both",0,0
"ESP",2001,"Both",0,0
"ESP",2002,"Both",0,0
"ESP",2003,"Both",0,0
"ESP",2004,"Both",0,0
"ESP",2005,"Both",0,0
"ESP",2006,"Both",0,0
"ESP",2007,"Both",0,0
"ESP",2008,"Both",0,0
"ESP",2009,"Both",0,0
"ESP",2010,"Both",0,0
"ESP",2011,"Both",0,0
"ESP",2012,"Both",0,0
"ESP",2013,"Both",0,0
"ESP",2014,"Both",0,0
"ESP",2015,"Both",0,0
"ESP",2016,"Both",0,0
"ESP",2017,"Both",0,0
"ESP",2018,"Both",0,0
"ESP",2019,"Both",0,0
"ESP",2020,"Both",0,0
"ESP",2021,"Both",0,0
"EST",2000,"Both",0,0
"EST",2001,"Both",0,0
"EST",2002,"Both",0,0
"EST",2003,"Both",0,0
"EST",2004,"Both",0,0
"EST",2005,"Both",0,0
"EST",2006,"Both",0,0
"EST",2007,"Both",0,0
"EST",2008,"Both",0,0
"EST",2009,"Both",0,0
"EST",2010,"Both",0,0
"EST",2011,"Both",0,0
"EST",2012,"Both",0,0
"EST",2013,"Both",0,0
"EST",2014,"Both",0,0
"EST",2015,"Both",0,0
"EST",2016,"Both",0,0
"EST",2017,"Both",0,0
"EST",2018,"Both",0,0
"EST",2019,"Both",0,0
"EST",2020,"Both",0,0
"EST",2021,"Both",0,0
"ETH",2000,"Both",4569.5511734065,510.962986749745
"ETH",2001,"Both",4198.60556102912,1434.38516162713
"ETH",2002,"Both",3857.7724568872,2493.5068399878
"ETH",2003,"Both",3544.60739709735,5809.04006384015
"ETH",2004,"Both",3256.86435370915,2687.5375017596
"ETH",2005,"Both",2992.47962613511,2911.34215120864
"ETH",2006,"Both",2749.55704023564,698.918789842486
"ETH",2007,"Both",2526.35434890952,-125.943460237647
"ETH",2008,"Both",2321.27073665178,2863.41481022322
"ETH",2009,"Both",2132.83533846385,1063.50084317678
"ETH",2010,"Both",1959.69669077106,-1149.60110971637
"ETH",2011,"Both",1800.613038691,-629.257814081625
"ETH",2012,"Both",1654.44343013533,205.804616739669
"ETH",2013,"Both",1520.1395328714,-167.643927402645
"ETH",2014,"Both",1396.73811585659,951.288739612164
"ETH",2015,"Both",1283.3541409199,801.931747751973
"ETH",2016,"Both",1179.17441524551,-904.515113487699
"ETH",2017,"Both",1083.45175913243,-281.021339210553
"ETH",2018,"Both",995.499647202555,162.280504164632
"ETH",2019,"Both",914.687284622567,3010.20919975243
"ETH",2020,"Both",840.435083027201,-567.786218281107
"ETH",2021,"Both",772.210503696217,-355.972741245045
"FIN",2000,"Both",0,0
"FIN",2001,"Both",0,0
"FIN",2002,"Both",0,0
"FIN",2003,"Both",0,0
"FIN",2004,"Both",0,0
"FIN",2005,"Both",0,0
"FIN",2006,"Both",0,0
"FIN",2007,"Both",0,0
"FIN",2008,"Both",0,0
"FIN",2009,"Both",0,0
"FIN",2010,"Both",0,0
"FIN",2011,"Both",0,0
"FIN",2012,"Both",0,0
"FIN",2013,"Both",0,0
"FIN",2014,"Both",0,0
"FIN",2015,"Both",0,0
"FIN",2016,"Both",0,0
"FIN",2017,"Both",0,0
"FIN",2018,"Both",0,0
"FIN",2019,"Both",0,0
"FIN",2020,"Both",0,0
"FIN",2021,"Both",0,0
"FJI",2000,"Both",0,0
"FJI",2001,"Both",0,0
"FJI",2002,"Both",0,0
"FJI",2003,"Both",0.657518744468689,0
"FJI",2004,"Both",3.90829396247864,0
"FJI",2005,"Both",1.08697581291199,0
"FJI",2006,"Both",1.50409746170044,0
"FJI",2007,"Both",0,0
"FJI",2008,"Both",0,0
"FJI",2009,"Both",0,0
"FJI",2010,"Both",0,0
"FJI",2011,"Both",0,0
"FJI",2012,"Both",0,0
"FJI",2013,"Both",0,0
"FJI",2014,"Both",0,0
"FJI",2015,"Both",0,0
"FJI",2016,"Both",0,0
"FJI",2017,"Both",0,0
"FJI",2018,"Both",0,0
"FJI",2019,"Both",0,0
"FJI",2020,"Both",0,0
"FJI",2021,"Both",0,0
"FRA",2000,"Both",0,0
"FRA",2001,"Both",0,0
"FRA",2002,"Both",0,0
"FRA",2003,"Both",0,0
"FRA",2004,"Both",0,0
"FRA",2005,"Both",0,0
"FRA",2006,"Both",0,0
"FRA",2007,"Both",0,0
"FRA",2008,"Both",0,0
"FRA",2009,"Both",0,0
"FRA",2010,"Both",0,0
"FRA",2011,"Both",0,0
"FRA",2012,"Both",0,0
"FRA",2013,"Both",0,0
"FRA",2014,"Both",0,0
"FRA",2015,"Both",0,0
"FRA",2016,"Both",0,0
"FRA",2017,"Both",0,0
"FRA",2018,"Both",0,0
"FRA",2019,"Both",0,0
"FRA",2020,"Both",0,0
"FRA",2021,"Both",0,0
"FSM",2000,"Both",0,0
"FSM",2001,"Both",0,0
"FSM",2002,"Both",0,0
"FSM",2003,"Both",0,0
"FSM",2004,"Both",0,0
"FSM",2005,"Both",0,0
"FSM",2006,"Both",0,0
"FSM",2007,"Both",0,0
"FSM",2008,"Both",0,0
"FSM",2009,"Both",0,0
"FSM",2010,"Both",0,0
"FSM",2011,"Both",0,0
"FSM",2012,"Both",0,0
"FSM",2013,"Both",0,0
"FSM",2014,"Both",0,0
"FSM",2015,"Both",0,0
"FSM",2016,"Both",0,0
"FSM",2017,"Both",0,0
"FSM",2018,"Both",0,0
"FSM",2019,"Both",0,0
"FSM",2020,"Both",0,0
"FSM",2021,"Both",0,0
"GAB",2000,"Both",51.2483011165675,27.4265340885106
"GAB",2001,"Both",46.5106553130063,117.443217367658
"GAB",2002,"Both",42.2109808620736,84.890360385485
"GAB",2003,"Both",38.3087895310764,46.3679072462674
"GAB",2004,"Both",34.7673360193083,324.566251627176
"GAB",2005,"Both",31.5532719429553,-29.833518081528
"GAB",2006,"Both",28.636331807337,-23.4529683696844
"GAB",2007,"Both",25.9890480094248,-21.4617700629526
"GAB",2008,"Both",23.5864921869334,-17.8729134859141
"GAB",2009,"Both",21.4060404783779,-16.8592613226467
"GAB",2010,"Both",19.4271604836523,-12.0970117867529
"GAB",2011,"Both",17.6312179190171,-7.36947055878758
"GAB",2012,"Both",16.0013011458599,-4.40888152153125
"GAB",2013,"Both",14.5220619208801,-1.61086807322381
"GAB",2014,"Both",13.1795708681128,28.0661643003442
"GAB",2015,"Both",11.961186311832,46.7832747477383
"GAB",2016,"Both",10.8554352351869,7.09372247965689
"GAB",2017,"Both",9.85190524361046,0.473517043376845
"GAB",2018,"Both",8.94114651566143,-4.17400994186992
"GAB",2019,"Both",8.11458281801614,0.242670256629861
"GAB",2020,"Both",7.36443074667272,10.363348641755
"GAB",2021,"Both",6.68362643389693,8.69648812146195
"GBR",2000,"Both",0,0
"GBR",2001,"Both",0,0
"GBR",2002,"Both",0,0
"GBR",2003,"Both",0,0
"GBR",2004,"Both",0,0
"GBR",2005,"Both",0,0
"GBR",2006,"Both",0,0
"GBR",2007,"Both",0,0
"GBR",2008,"Both",0,0
"GBR",2009,"Both",0,0
"GBR",2010,"Both",0,0
"GBR",2011,"Both",0,0
"GBR",2012,"Both",0,0
"GBR",2013,"Both",0,0
"GBR",2014,"Both",0,0
"GBR",2015,"Both",0,0
"GBR",2016,"Both",0,0
"GBR",2017,"Both",0,0
"GBR",2018,"Both",0,0
"GBR",2019,"Both",0,0
"GBR",2020,"Both",0,0
