"ISO3","Year","Sex","HIV"
"ARG",2001,"Both",13.2818825910931
"ARG",2002,"Both",15.5488877392654
"ARG",2003,"Both",17.931746031746
"ARG",2004,"Both",19.6924742826205
"ARG",2005,"Both",18.5334821428571
"ARG",2006,"Both",17.3040969417196
"ARG",2007,"Both",15.7142857142857
"ARG",2008,"Both",13.7328431372549
"ARG",2009,"Both",12.057268722467
"ARG",2010,"Both",10.270618556701
"ARG",2011,"Both",8.52242744063325
"ARG",2012,"Both",6.85387205387205
"ARG",2013,"Both",5.28817056396149
"ARG",2014,"Both",3.83122362869198
"ARG",2015,"Both",2.89432063263839
"ARG",2016,"Both",1.94395280235988
"ARG",2017,"Both",1.45675265553869
"ARG",2018,"Both",1.426114151681
"ARG",2019,"Both",1.36914378029079
"ARG",2020,"Both",0.85929648241206
"ARG",2021,"Both",0.804177545691906
"ARM",2000,"Both",0.000160851063829787
"ARM",2001,"Both",0.000275046728971963
"ARM",2002,"Both",0.00049
"ARM",2003,"Both",0.000868604651162791
"ARM",2004,"Both",0.00161469387755102
"ARM",2005,"Both",0.00491652542372881
"ARM",2006,"Both",0.0071459375
"ARM",2007,"Both",0.01147125
"ARM",2008,"Both",0.016045
"ARM",2009,"Both",0.0234230555555556
"ARM",2010,"Both",0.0261209722222222
"ARM",2011,"Both",0.02875
"ARM",2012,"Both",0.03376
"ARM",2013,"Both",0.03663
"ARM",2014,"Both",0.0332437974683544
"ARM",2015,"Both",0.0305992682926829
"ARM",2016,"Both",0.0280713953488372
"ARM",2017,"Both",0.0284035227272727
"ARM",2018,"Both",0.0300344318181818
"ARM",2019,"Both",0.0329931034482759
"ARM",2020,"Both",0.0395813953488372
"ARM",2021,"Both",0.0435182926829268
"AUS",2000,"Both",0.301010264900662
"AUS",2001,"Both",0.332296712328767
"AUS",2002,"Both",0.359296170212766
"AUS",2003,"Both",0.383514705882353
"AUS",2004,"Both",0.408595610687023
"AUS",2005,"Both",0.3149272
"AUS",2006,"Both",0.232877333333333
"AUS",2007,"Both",0.16811224137931
"AUS",2008,"Both",0.107476211453745
"AUS",2009,"Both",0.0529941517857143
"AUS",2010,"Both",0.0521063677130045
"AUS",2011,"Both",0.0480011261261261
"AUS",2012,"Both",0.0455018834080717
"AUS",2013,"Both",0.0429370666666667
"AUS",2014,"Both",0.03863375
"AUS",2015,"Both",0.0346021363636364
"AUS",2016,"Both",0.0262053051643192
"AUS",2017,"Both",0.0202702415458937
"AUS",2018,"Both",0.01932
"AUS",2019,"Both",0.0194769
"AUS",2020,"Both",0.0191888888888889
"AUS",2021,"Both",0.0190307142857143
"AUT",2000,"Both",0.070445
"AUT",2001,"Both",0.0525
"AUT",2002,"Both",0.033555
"AUT",2003,"Both",0.0360101
"AUT",2004,"Both",0.0406452083333333
"AUT",2005,"Both",0.0382066666666667
"AUT",2006,"Both",0.0350131764705882
"AUT",2007,"Both",0.0320098765432099
"AUT",2008,"Both",0.0292402597402597
"AUT",2009,"Both",0.02616
"AUT",2010,"Both",0.026
"AUT",2011,"Both",0.023845
"AUT",2012,"Both",0.02299
"AUT",2013,"Both",0.02144
"AUT",2014,"Both",0.01893
"AUT",2015,"Both",0.0152687301587302
"AUT",2016,"Both",0.011945
"AUT",2017,"Both",0.009785
"AUT",2018,"Both",0.01019
"AUT",2019,"Both",0.0103220338983051
"AUT",2020,"Both",0.01092
"AUT",2021,"Both",0.0110020689655172
"AZE",2000,"Both",0.0384267324955117
"AZE",2001,"Both",0.0600276973684211
"AZE",2002,"Both",0.0967195829195631
"AZE",2003,"Both",0.155806553911205
"AZE",2004,"Both",0.249768335273574
"AZE",2005,"Both",0.400213333333333
"AZE",2006,"Both",0.472049689440994
"AZE",2007,"Both",0.97887323943662
"AZE",2008,"Both",0.969811320754717
"AZE",2009,"Both",1.36516853932584
"AZE",2010,"Both",1.24647887323944
"AZE",2011,"Both",1.50724637681159
"AZE",2012,"Both",1.39411764705882
"AZE",2013,"Both",1.36694677871148
"AZE",2014,"Both",1.42776203966006
"AZE",2015,"Both",1.52941176470588
"AZE",2016,"Both",1.23502304147465
"AZE",2017,"Both",1.31012658227848
"AZE",2018,"Both",1.33809523809524
"AZE",2019,"Both",0.889937106918239
"AZE",2020,"Both",0.88125
"AZE",2021,"Both",0.866562009419152
"BDI",2000,"Both",338.181665107577
"BDI",2001,"Both",336.161829907295
"BDI",2002,"Both",317.381968267581
"BDI",2003,"Both",280.589148139996
"BDI",2004,"Both",238.01098546042
"BDI",2005,"Both",194.275830446301
"BDI",2006,"Both",152.447139067829
"BDI",2007,"Both",120.366361071932
"BDI",2008,"Both",96.5966957396847
"BDI",2009,"Both",82.2984622934729
"BDI",2010,"Both",70.2720534923065
"BDI",2011,"Both",60.8806636885769
"BDI",2012,"Both",55.7724039829303
"BDI",2013,"Both",48.0383237264371
"BDI",2014,"Both",46.0591208454587
"BDI",2015,"Both",41.4829562594268
"BDI",2016,"Both",34.8472594578493
"BDI",2017,"Both",33.7038376383764
"BDI",2018,"Both",28.848409324146
"BDI",2019,"Both",24.9099810024843
"BDI",2020,"Both",21.8203295901998
"BDI",2021,"Both",17.9109186968007
"BEL",2000,"Both",0.233224277456647
"BEL",2001,"Both",0.223965
"BEL",2002,"Both",0.22078475
"BEL",2003,"Both",0.249775263157895
"BEL",2004,"Both",0.293052083333333
"BEL",2005,"Both",0.246062426470588
"BEL",2006,"Both",0.208235433070866
"BEL",2007,"Both",0.170471803278689
"BEL",2008,"Both",0.132235593220339
"BEL",2009,"Both",0.08614
"BEL",2010,"Both",0.087435
"BEL",2011,"Both",0.0792158620689655
"BEL",2012,"Both",0.0775213793103448
"BEL",2013,"Both",0.0707682203389831
"BEL",2014,"Both",0.0640068376068376
"BEL",2015,"Both",0.05454
"BEL",2016,"Both",0.0435708181818182
"BEL",2017,"Both",0.036468679245283
"BEL",2018,"Both",0.038775
"BEL",2019,"Both",0.0395217171717172
"BEL",2020,"Both",0.0396758333333333
"BEL",2021,"Both",0.039358064516129
"BEN",2000,"Both",41.7190401669275
"BEN",2001,"Both",46.8089314845024
"BEN",2002,"Both",50.8652595778734
"BEN",2003,"Both",54.4716015355842
"BEN",2004,"Both",57.4714649931359
"BEN",2005,"Both",60.4339753772836
"BEN",2006,"Both",63.2944748026715
"BEN",2007,"Both",65.0895537733909
"BEN",2008,"Both",69.6378668871434
"BEN",2009,"Both",72.5532395523154
"BEN",2010,"Both",68.3646330321795
"BEN",2011,"Both",62.821052631579
"BEN",2012,"Both",59.2327449424831
"BEN",2013,"Both",53.4761904761905
"BEN",2014,"Both",48.6983163664839
"BEN",2015,"Both",46.1121185531832
"BEN",2016,"Both",43.600019449577
"BEN",2017,"Both",39.5192382432958
"BEN",2018,"Both",38.5202446839499
"BEN",2019,"Both",38.8348359869557
"BEN",2020,"Both",35.966434749906
"BEN",2021,"Both",32.1291516328985
"BFA",2000,"Both",164.274382529292
"BFA",2001,"Both",160.340190995907
"BFA",2002,"Both",155.421126913473
"BFA",2003,"Both",149.229979466119
"BFA",2004,"Both",144.176222414539
"BFA",2005,"Both",142.168031891656
"BFA",2006,"Both",137.926371191136
"BFA",2007,"Both",129.471997300945
"BFA",2008,"Both",121.757163975438
"BFA",2009,"Both",115.238360091743
"BFA",2010,"Both",96.7389795209996
"BFA",2011,"Both",91.0085749285423
"BFA",2012,"Both",83.3338428075951
"BFA",2013,"Both",77.3436649710162
"BFA",2014,"Both",70.1729453073856
"BFA",2015,"Both",66.6590718311548
"BFA",2016,"Both",59.7384689981211
"BFA",2017,"Both",53.3559602649007
"BFA",2018,"Both",47.3955428286853
"BFA",2019,"Both",40.1345371312309
"BFA",2020,"Both",33.8392338943703
"BFA",2021,"Both",26.0488991127177
"BGD",2000,"Both",0.0589320280696854
"BGD",2001,"Both",0.0731462519178783
"BGD",2002,"Both",0.0965191121835382
"BGD",2003,"Both",0.135535160178917
"BGD",2004,"Both",0.196265582999507
"BGD",2005,"Both",0.288850600340684
"BGD",2006,"Both",0.417550028505565
"BGD",2007,"Both",0.58077691354421
"BGD",2008,"Both",0.595987896447383
"BGD",2009,"Both",1.15044818091277
"BGD",2010,"Both",1.08730790424294
"BGD",2011,"Both",1.0158598196585
"BGD",2012,"Both",0.94879497963816
"BGD",2013,"Both",1.33886800334169
"BGD",2014,"Both",1.28262137337804
"BGD",2015,"Both",1.25921658986175
"BGD",2016,"Both",1.25012159533074
"BGD",2017,"Both",0.828227664476491
"BGD",2018,"Both",0.815105794125525
"BGD",2019,"Both",1.18236277514628
"BGD",2020,"Both",0.749156789052713
"BGD",2021,"Both",0.712033526242267
"BGR",2000,"Both",0.0508761092150171
"BGR",2001,"Both",0.0541924
"BGR",2002,"Both",0.0588505555555556
"BGR",2003,"Both",0.0618971065989848
"BGR",2004,"Both",0.0623715425531915
"BGR",2005,"Both",0.0625006451612903
"BGR",2006,"Both",0.0625596774193548
"BGR",2007,"Both",0.0791377777777778
"BGR",2008,"Both",0.0801057894736842
"BGR",2009,"Both",0.0744515675675676
"BGR",2010,"Both",0.0757343604651163
"BGR",2011,"Both",0.0826043037974684
"BGR",2012,"Both",0.0871412837837838
"BGR",2013,"Both",0.0931012857142857
"BGR",2014,"Both",0.0839379850746269
"BGR",2015,"Both",0.0855685714285714
"BGR",2016,"Both",0.0495644444444444
"BGR",2017,"Both",0.0294982568807339
"BGR",2018,"Both",0.0188246601941748
"BGR",2019,"Both",0.0093096
"BGR",2020,"Both",0.0085584375
"BGR",2021,"Both",0.00806608695652174
"BHR",2000,"Both",0.025725
"BHR",2001,"Both",0.025025
"BHR",2002,"Both",0.0241324137931034
"BHR",2003,"Both",0.0250523076923077
"BHR",2004,"Both",0.02332
"BHR",2005,"Both",0.0216461538461538
"BHR",2006,"Both",0.0218166666666667
"BHR",2007,"Both",0.0214166666666667
"BHR",2008,"Both",0.0210916666666667
"BHR",2009,"Both",0.0208416666666667
"BHR",2010,"Both",0.0214434782608696
"BHR",2011,"Both",0.0208395454545455
"BHR",2012,"Both",0.0212890476190476
"BHR",2013,"Both",0.020601
"BHR",2014,"Both",0.019926
"BHR",2015,"Both",0.024415
"BHR",2016,"Both",0.02014
"BHR",2017,"Both",0.01031
"BHR",2018,"Both",0.00976823529411765
"BHR",2019,"Both",0.00946647058823529
"BHR",2020,"Both",0.00864
"BHR",2021,"Both",0.01018125
"BHS",2000,"Both",3.14814814814815
"BHS",2001,"Both",2.96296296296296
"BHS",2002,"Both",2.67857142857143
"BHS",2003,"Both",2.5
"BHS",2004,"Both",2.5
"BHS",2005,"Both",2.08
"BHS",2006,"Both",1.5
"BHS",2007,"Both",1.71428571428571
"BHS",2008,"Both",1.1
"BHS",2009,"Both",0.611111111111111
"BHS",2010,"Both",0.625
"BHS",2011,"Both",0.591775
"BHS",2012,"Both",0.640457142857143
"BHS",2013,"Both",0.568761428571429
"BHS",2014,"Both",0.6683325
"BHS",2015,"Both",0.76952
"BHS",2016,"Both",0.752472
"BHS",2017,"Both",0.565306
"BHS",2018,"Both",0.496266666666667
"BHS",2019,"Both",0.48048
"BHS",2020,"Both",0.29445
"BHS",2021,"Both",0.247
"BIH",2000,"Both",0.000805338983050847
"BIH",2001,"Both",0.00076375
"BIH",2002,"Both",0.000758196721311475
"BIH",2003,"Both",0.000769421487603306
"BIH",2004,"Both",0.000812542372881356
"BIH",2005,"Both",0.000848571428571429
"BIH",2006,"Both",0.000894230769230769
"BIH",2007,"Both",0.000956170212765957
"BIH",2008,"Both",0.00100372093023256
"BIH",2009,"Both",0.00180902777777778
"BIH",2010,"Both",0.00213052631578947
"BIH",2011,"Both",0.00199
"BIH",2012,"Both",0.00226111111111111
"BIH",2013,"Both",0.00235454545454545
"BIH",2014,"Both",0.0023690625
"BIH",2015,"Both",0.00215625
"BIH",2016,"Both",0.0021
"BIH",2017,"Both",0.00112733333333333
"BIH",2018,"Both",0.0010351724137931
"BIH",2019,"Both",0.00117
"BIH",2020,"Both",0.0013425
"BIH",2021,"Both",0.00140434782608696
"BLR",2000,"Both",0.0166119537275064
"BLR",2001,"Both",0.0248430857142857
"BLR",2002,"Both",0.0363175786163522
"BLR",2003,"Both",0.0663207586206897
"BLR",2004,"Both",0.0811762081784387
"BLR",2005,"Both",0.107653928571429
"BLR",2006,"Both",0.149863529411765
"BLR",2007,"Both",0.157230796460177
"BLR",2008,"Both",0.190276261682243
"BLR",2009,"Both",0.236267326732673
"BLR",2010,"Both",0.29631829787234
"BLR",2011,"Both",0.257959540229885
"BLR",2012,"Both",0.286256
"BLR",2013,"Both",0.28604347826087
"BLR",2014,"Both",0.2749738125
"BLR",2015,"Both",0.27105
"BLR",2016,"Both",0.288948176100629
"BLR",2017,"Both",0.2539259375
"BLR",2018,"Both",0.283008227848101
"BLR",2019,"Both",0.322870838709677
"BLR",2020,"Both",0.370656842105263
"BLR",2021,"Both",0.399772567567568
"BLZ",2000,"Both",0.1839125
"BLZ",2001,"Both",0.234752542372881
"BLZ",2002,"Both",0.258620689655172
"BLZ",2003,"Both",0.517241379310345
"BLZ",2004,"Both",0.526315789473684
"BLZ",2005,"Both",0.535714285714286
"BLZ",2006,"Both",0.535714285714286
"BLZ",2007,"Both",0.555555555555556
"BLZ",2008,"Both",0.566037735849057
"BLZ",2009,"Both",0.583333333333333
"BLZ",2010,"Both",0.651162790697674
"BLZ",2011,"Both",0.722222222222222
"BLZ",2012,"Both",0.8125
"BLZ",2013,"Both",0.413793103448276
"BLZ",2014,"Both",0.461538461538462
"BLZ",2015,"Both",0.291261666666667
"BLZ",2016,"Both",0.20730875
"BLZ",2017,"Both",0.1771
"BLZ",2018,"Both",0.218133333333333
"BLZ",2019,"Both",0.244975
"BLZ",2020,"Both",0.244872
"BLZ",2021,"Both",0.293256
"BOL",2000,"Both",1.52408652972187
"BOL",2001,"Both",1.89629352302508
"BOL",2002,"Both",2.263015811801
"BOL",2003,"Both",2.62604208019055
"BOL",2004,"Both",2.98122448979592
"BOL",2005,"Both",3.15316827528326
"BOL",2006,"Both",3.31016619900712
"BOL",2007,"Both",3.2803738317757
"BOL",2008,"Both",3.25540727105384
"BOL",2009,"Both",3.06276952563488
"BOL",2010,"Both",3.08237066800603
"BOL",2011,"Both",2.93705557018699
"BOL",2012,"Both",2.77854006586169
"BOL",2013,"Both",2.76694915254237
"BOL",2014,"Both",2.3683908045977
"BOL",2015,"Both",2.15133876600698
"BOL",2016,"Both",1.92823529411765
"BOL",2017,"Both",1.54637336504162
"BOL",2018,"Both",1.35343787696019
"BOL",2019,"Both",1.17348508151338
"BOL",2020,"Both",0.996847414880202
"BOL",2021,"Both",0.988968202465931
"BRA",2000,"Both",67.4419889502762
"BRA",2001,"Both",61.9099412079102
"BRA",2002,"Both",85.7014134275618
"BRA",2003,"Both",95.9745916515427
"BRA",2004,"Both",104.207156308851
"BRA",2005,"Both",104.37773208438
"BRA",2006,"Both",104.819975835683
"BRA",2007,"Both",105.721227621483
"BRA",2008,"Both",104.042056074766
"BRA",2009,"Both",99.8500189250568
"BRA",2010,"Both",95.7643884892086
"BRA",2011,"Both",88.132614213198
"BRA",2012,"Both",82.7126757420219
"BRA",2013,"Both",77.624296435272
"BRA",2014,"Both",74.7173166544028
"BRA",2015,"Both",71.9332224638608
"BRA",2016,"Both",69.3863757317722
"BRA",2017,"Both",69.6454771097628
"BRA",2018,"Both",66.3755160142349
"BRA",2019,"Both",60.4179038659415
"BRA",2020,"Both",54.5028822815534
"BRA",2021,"Both",49.2833698030635
"BRB",2000,"Both",0.0698171428571429
"BRB",2001,"Both",0.0780257142857143
"BRB",2002,"Both",0.0865942857142857
"BRB",2003,"Both",0.0770376923076923
"BRB",2004,"Both",0.0841638461538461
"BRB",2005,"Both",0.098815
"BRB",2006,"Both",0.10603
"BRB",2007,"Both",0.12944
"BRB",2008,"Both",0.1249425
"BRB",2009,"Both",0.1076625
"BRB",2010,"Both",0.109815
"BRB",2011,"Both",0.0710483333333333
"BRB",2012,"Both",0.071595
"BRB",2013,"Both",0.0742418181818182
"BRB",2014,"Both",0.074368
"BRB",2015,"Both",0.070148
"BRB",2016,"Both",0.068166
"BRB",2017,"Both",0.0659155555555556
"BRB",2018,"Both",0.0656644444444444
"BRB",2019,"Both",0.0691925
"BRB",2020,"Both",0.0343425
"BRB",2021,"Both",0.0306875
"BRN",2000,"Both",5.23809523809524e-06
"BRN",2001,"Both",2.61904761904762e-05
"BRN",2002,"Both",7e-05
"BRN",2003,"Both",0.00015
"BRN",2004,"Both",0.000295
"BRN",2005,"Both",0.000555
"BRN",2006,"Both",0.00149210526315789
"BRN",2007,"Both",0.00282789473684211
"BRN",2008,"Both",0.00454736842105263
"BRN",2009,"Both",0.00666
"BRN",2010,"Both",0.0094
"BRN",2011,"Both",0.0121976470588235
"BRN",2012,"Both",0.0107717647058824
"BRN",2013,"Both",0.01004
"BRN",2014,"Both",0.0104
"BRN",2015,"Both",0.01073
"BRN",2016,"Both",0.01074
"BRN",2017,"Both",0.013425
"BRN",2018,"Both",0.018725
"BRN",2019,"Both",0.024625
"BRN",2020,"Both",0.02694125
"BRN",2021,"Both",0.032729375
"BTN",2000,"Both",0.0303779522862823
"BTN",2001,"Both",0.0410591814159292
"BTN",2002,"Both",0.0561282178217822
"BTN",2003,"Both",0.0742502209944751
"BTN",2004,"Both",0.0999666455696202
"BTN",2005,"Both",0.137642528301887
"BTN",2006,"Both",0.182646486486486
"BTN",2007,"Both",0.225140052356021
"BTN",2008,"Both",0.261991395348837
"BTN",2009,"Both",0.270121118012422
"BTN",2010,"Both",0.257470522875817
"BTN",2011,"Both",0.236994246575342
"BTN",2012,"Both",0.216064285714286
"BTN",2013,"Both",0.163785223880597
"BTN",2014,"Both",0.143722222222222
"BTN",2015,"Both",0.125696949152542
"BTN",2016,"Both",0.0992796396396396
"BTN",2017,"Both",0.0759269230769231
"BTN",2018,"Both",0.0557940816326531
"BTN",2019,"Both",0.0422617021276596
"BTN",2020,"Both",0.0398366666666667
"BTN",2021,"Both",0.037313488372093
"BWA",2000,"Both",93.0287769784173
"BWA",2001,"Both",98.2555555555556
"BWA",2002,"Both",100.251037344398
"BWA",2003,"Both",101.82261208577
"BWA",2004,"Both",102.810861423221
"BWA",2005,"Both",100.793950850662
"BWA",2006,"Both",97.2166998011928
"BWA",2007,"Both",92.4270386266094
"BWA",2008,"Both",86.2363420427553
"BWA",2009,"Both",78.563829787234
"BWA",2010,"Both",70.1951951951952
"BWA",2011,"Both",60.9375
"BWA",2012,"Both",52.6627218934911
"BWA",2013,"Both",44.1964285714286
"BWA",2014,"Both",35.7272727272727
"BWA",2015,"Both",30.7651933701657
"BWA",2016,"Both",27.6686217008798
"BWA",2017,"Both",22.5155279503106
"BWA",2018,"Both",19.8863636363636
"BWA",2019,"Both",18.5709459459459
"BWA",2020,"Both",17.0625
"BWA",2021,"Both",14.3623693379791
"CAF",2000,"Both",61.6698656429942
"CAF",2001,"Both",67.2294589178357
"CAF",2002,"Both",70.8834670947031
"CAF",2003,"Both",73.7729393468118
"CAF",2004,"Both",75.9258921791951
"CAF",2005,"Both",76.7425550923168
"CAF",2006,"Both",75.6190825150227
"CAF",2007,"Both",74.3263888888889
"CAF",2008,"Both",74.6364156885199
"CAF",2009,"Both",74.4193548387097
"CAF",2010,"Both",71.9286330935252
"CAF",2011,"Both",68.0524465279812
"CAF",2012,"Both",64.9178947368421
"CAF",2013,"Both",61.9757688723206
"CAF",2014,"Both",60.6322028317418
"CAF",2015,"Both",58.6648004334477
"CAF",2016,"Both",55.8079231692677
"CAF",2017,"Both",54.2994746059545
"CAF",2018,"Both",50.8612662942272
"CAF",2019,"Both",45.3965183752418
"CAF",2020,"Both",40.0123456790123
"CAF",2021,"Both",32.9843985908405
"CAN",2000,"Both",2.76260504201681
"CAN",2001,"Both",2.7914798206278
"CAN",2002,"Both",2.79761904761905
"CAN",2003,"Both",2.24120603015075
"CAN",2004,"Both",2.1875
"CAN",2005,"Both",2.15718157181572
"CAN",2006,"Both",1.58823529411765
"CAN",2007,"Both",1.04624277456647
"CAN",2008,"Both",1.04191616766467
"CAN",2009,"Both",0.531446540880503
"CAN",2010,"Both",0.550335570469799
"CAN",2011,"Both",0.579136690647482
"CAN",2012,"Both",0.606060606060606
"CAN",2013,"Both",0.561649230769231
"CAN",2014,"Both",0.473809583333333
"CAN",2015,"Both",0.374721492537313
"CAN",2016,"Both",0.269664705882353
"CAN",2017,"Both",0.204942934782609
"CAN",2018,"Both",0.196865575539568
"CAN",2019,"Both",0.193244981949458
"CAN",2020,"Both",0.197285904059041
"CAN",2021,"Both",0.20337572519084
"CHE",2000,"Both",0.56989247311828
"CHE",2001,"Both",1.13636363636364
"CHE",2002,"Both",1.11904761904762
"CHE",2003,"Both",1.07317073170732
"CHE",2004,"Both",1.05
"CHE",2005,"Both",0.512820512820513
"CHE",2006,"Both",0.46315
"CHE",2007,"Both",0.297552328767123
"CHE",2008,"Both",0.147545833333333
"CHE",2009,"Both",0.0422691176470588
"CHE",2010,"Both",0.04127
"CHE",2011,"Both",0.0377825862068966
"CHE",2012,"Both",0.0353166666666667
"CHE",2013,"Both",0.0314482692307692
"CHE",2014,"Both",0.0275732
"CHE",2015,"Both",0.0235141666666667
"CHE",2016,"Both",0.0169045833333333
"CHE",2017,"Both",0.0135374468085106
"CHE",2018,"Both",0.0133852173913043
"CHE",2019,"Both",0.0136142222222222
"CHE",2020,"Both",0.0137009090909091
"CHE",2021,"Both",0.0131986046511628
"CHL",2000,"Both",0.831205673758865
"CHL",2001,"Both",1.2292899408284
"CHL",2002,"Both",1.63608087091757
"CHL",2003,"Both",1.6327868852459
"CHL",2004,"Both",2.0293609671848
"CHL",2005,"Both",1.61748633879781
"CHL",2006,"Both",1.61538461538462
"CHL",2007,"Both",1.61943319838057
"CHL",2008,"Both",1.22174840085288
"CHL",2009,"Both",1.22818791946309
"CHL",2010,"Both",1.24355971896956
"CHL",2011,"Both",1.25121951219512
"CHL",2012,"Both",1.26395939086294
"CHL",2013,"Both",0.848958333333333
"CHL",2014,"Both",0.86096256684492
"CHL",2015,"Both",0.863387978142076
"CHL",2016,"Both",0.866666666666667
"CHL",2017,"Both",0.864406779661017
"CHL",2018,"Both",0.851428571428571
"CHL",2019,"Both",1.25217391304348
"CHL",2020,"Both",1.24107142857143
"CHL",2021,"Both",1.23312883435583
"CHN",2000,"Both",10.5622939292132
"CHN",2001,"Both",13.0823041743033
"CHN",2002,"Both",16.3137603466474
"CHN",2003,"Both",19.2270054847492
"CHN",2004,"Both",20.4949191325602
"CHN",2005,"Both",20.4523134621255
"CHN",2006,"Both",18.930483779169
"CHN",2007,"Both",18.7011788704666
"CHN",2008,"Both",19.2145188812226
"CHN",2009,"Both",19.3995582694556
"CHN",2010,"Both",19.444367961673
"CHN",2011,"Both",18.7301030475773
"CHN",2012,"Both",17.2707525453057
"CHN",2013,"Both",16.637526652452
"CHN",2014,"Both",14.3631742634518
"CHN",2015,"Both",10.3898895189507
"CHN",2016,"Both",7.5988593492623
"CHN",2017,"Both",6.06698895027624
"CHN",2018,"Both",4.17623363544814
"CHN",2019,"Both",2.87798108946139
"CHN",2020,"Both",2.22907947735534
"CHN",2021,"Both",1.58184277465983
"CIV",2000,"Both",371.898185894823
"CIV",2001,"Both",392.612117972888
"CIV",2002,"Both",404.147728328533
"CIV",2003,"Both",406.077760914204
"CIV",2004,"Both",402.766797059709
"CIV",2005,"Both",392.392845313018
"CIV",2006,"Both",374.9284
"CIV",2007,"Both",357.822857586823
"CIV",2008,"Both",342.697848563175
"CIV",2009,"Both",316.173768104836
"CIV",2010,"Both",312.593123209169
"CIV",2011,"Both",303.593613261528
"CIV",2012,"Both",303.696581196581
