"ISO3","Year","Sex","HIV"
"BEL",2012,"Male",0.00939796875
"BEL",2013,"Male",0.00954593495934959
"BEL",2014,"Male",0.0104268907563025
"BEL",2015,"Male",0.00941426086956522
"BEL",2016,"Male",0.00902389380530974
"BEL",2017,"Male",0.00874684684684685
"BEL",2018,"Male",0.00820685185185185
"BEL",2019,"Male",0.00796952830188679
"BEL",2020,"Male",0.00836384615384615
"BEL",2021,"Male",0.0100058823529412
"BEN",2000,"Male",4.22469325153374
"BEN",2001,"Male",5.37853949329359
"BEN",2002,"Male",6.49311094996374
"BEN",2003,"Male",8.12455767869781
"BEN",2004,"Male",9.84459930313589
"BEN",2005,"Male",12.9438669438669
"BEN",2006,"Male",16.1551246537396
"BEN",2007,"Male",20.8364389233954
"BEN",2008,"Male",23.646174863388
"BEN",2009,"Male",17.3701211305518
"BEN",2010,"Male",18.5622119815668
"BEN",2011,"Male",21.2577120822622
"BEN",2012,"Male",23.4943396226415
"BEN",2013,"Male",26.5719579987647
"BEN",2014,"Male",34.1605839416058
"BEN",2015,"Male",36.3566265060241
"BEN",2016,"Male",37.2125748502994
"BEN",2017,"Male",37.4562760261749
"BEN",2018,"Male",40.9587264150943
"BEN",2019,"Male",45.8377116170461
"BEN",2020,"Male",38.7
"BEN",2021,"Male",35.7086705202312
"BFA",2000,"Male",36.2548435171386
"BFA",2001,"Male",50.9854260089686
"BFA",2002,"Male",67.5689525244913
"BFA",2003,"Male",86.6652719665272
"BFA",2004,"Male",100.527692307692
"BFA",2005,"Male",108.882491186839
"BFA",2006,"Male",109.518192722911
"BFA",2007,"Male",105.779861394211
"BFA",2008,"Male",106.271074380165
"BFA",2009,"Male",99.6388542963885
"BFA",2010,"Male",94.9045643153527
"BFA",2011,"Male",91.3626964433416
"BFA",2012,"Male",102.70057660626
"BFA",2013,"Male",109.822387443205
"BFA",2014,"Male",101.783333333333
"BFA",2015,"Male",91.2083333333333
"BFA",2016,"Male",78.8323554065381
"BFA",2017,"Male",70.4316275167785
