"ISO3","Year","Sex","HIV"
"BGD",2001,"Both",0.0151186070036503
"BGD",2002,"Both",0.0215955068888177
"BGD",2003,"Both",0.0320749502322495
"BGD",2004,"Both",0.0487654157914672
"BGD",2005,"Both",0.0710467243975904
"BGD",2006,"Both",0.101031615069004
"BGD",2007,"Both",0.136923460469426
"BGD",2008,"Both",0.178002017116368
"BGD",2009,"Both",0.225264470854556
"BGD",2010,"Both",0.278148850115359
"BGD",2011,"Both",0.342549494542401
"BGD",2012,"Both",0.385090332248673
"BGD",2013,"Both",0.429733986699335
"BGD",2014,"Both",0.421529719491296
"BGD",2015,"Both",0.424702618834924
"BGD",2016,"Both",0.864611590628853
"BGD",2017,"Both",0.880488815244408
"BGD",2018,"Both",0.883549783549784
"BGD",2019,"Both",0.864503065414253
"BGD",2020,"Both",0.826322851642261
"BGD",2021,"Both",0.392619881628216
"BGR",2000,"Both",0.0335673876404494
"BGR",2001,"Both",0.0419092592592593
"BGR",2002,"Both",0.0464658585858586
"BGR",2003,"Both",0.0473945323741007
"BGR",2004,"Both",0.0479800380228137
"BGR",2005,"Both",0.0479443548387097
"BGR",2006,"Both",0.0470525641025641
"BGR",2007,"Both",0.0639927272727273
"BGR",2008,"Both",0.0672903846153846
"BGR",2009,"Both",0.0537970984455959
"BGR",2010,"Both",0.0505019774011299
"BGR",2011,"Both",0.0534720987654321
"BGR",2012,"Both",0.0600692666666667
"BGR",2013,"Both",0.0918713286713287
"BGR",2014,"Both",0.067
"BGR",2015,"Both",0.0548578461538462
"BGR",2016,"Both",0.0485125396825397
"BGR",2017,"Both",0.0466773983739837
"BGR",2018,"Both",0.0497262295081967
"BGR",2019,"Both",0.042644262295082
"BGR",2020,"Both",0.037885737704918
"BGR",2021,"Both",0.010924132231405
"BHR",2000,"Both",0.0206614285714286
"BHR",2001,"Both",0.02214
"BHR",2002,"Both",0.0218976923076923
"BHR",2003,"Both",0.0233325
"BHR",2004,"Both",0.022845
"BHR",2005,"Both",0.0232513043478261
"BHR",2006,"Both",0.0223318181818182
"BHR",2007,"Both",0.0216827272727273
"BHR",2008,"Both",0.0210645454545455
"BHR",2009,"Both",0.0225505
"BHR",2010,"Both",0.02193
"BHR",2011,"Both",0.020168
"BHR",2012,"Both",0.0198
"BHR",2013,"Both",0.018285
"BHR",2014,"Both",0.01928
"BHR",2015,"Both",0.0252673684210526
"BHR",2016,"Both",0.0199466666666667
"BHR",2017,"Both",0.01199
"BHR",2018,"Both",0.00946
"BHR",2019,"Both",0.00930375
"BHR",2020,"Both",0.00858375
"BHR",2021,"Both",0.0072225
"BHS",2000,"Both",1.1
"BHS",2001,"Both",1.65
"BHS",2002,"Both",1.57142857142857
"BHS",2003,"Both",1.63636363636364
"BHS",2004,"Both",1.63636363636364
"BHS",2005,"Both",1.71428571428571
"BHS",2006,"Both",1.1
"BHS",2007,"Both",1.1
"BHS",2008,"Both",1.1
"BHS",2009,"Both",0.526315789473684
"BHS",2010,"Both",0.588235294117647
"BHS",2011,"Both",0.5829375
"BHS",2012,"Both",0.4940875
"BHS",2013,"Both",0.482435714285714
"BHS",2014,"Both",0.433071428571429
"BHS",2015,"Both",0.443475
"BHS",2016,"Both",0.38001
"BHS",2017,"Both",0.3792675
"BHS",2018,"Both",0.487269
"BHS",2019,"Both",0.530118
"BHS",2020,"Both",0.553016
"BHS",2021,"Both",0.77106
"BIH",2000,"Both",0.000515609756097561
"BIH",2001,"Both",0.000539746835443038
"BIH",2002,"Both",0.0005782
"BIH",2003,"Both",0.000609014084507042
"BIH",2004,"Both",0.000625333333333333
"BIH",2005,"Both",0.000657165354330709
"BIH",2006,"Both",0.000672786885245902
"BIH",2007,"Both",0.000709310344827586
"BIH",2008,"Both",0.000801651376146789
"BIH",2009,"Both",0.0013332
"BIH",2010,"Both",0.00157842696629213
"BIH",2011,"Both",0.00121217948717949
"BIH",2012,"Both",0.001015
"BIH",2013,"Both",0.000898524590163934
"BIH",2014,"Both",0.00089859649122807
"BIH",2015,"Both",0.000865740740740741
"BIH",2016,"Both",0.000932307692307692
"BIH",2017,"Both",0.000327692307692308
"BIH",2018,"Both",0.00015622641509434
"BIH",2019,"Both",0.000169245283018868
"BIH",2020,"Both",0.000203461538461538
"BIH",2021,"Both",0.000248039215686275
"BLR",2000,"Both",0.00054908315565032
"BLR",2001,"Both",0.00167113636363636
"BLR",2002,"Both",0.00349660194174757
"BLR",2003,"Both",0.00913359580052493
"BLR",2004,"Both",0.0135243553008596
"BLR",2005,"Both",0.0155094339622642
"BLR",2006,"Both",0.0214522648083624
"BLR",2007,"Both",0.0305892307692308
"BLR",2008,"Both",0.0444518487394958
"BLR",2009,"Both",0.0622808256880734
"BLR",2010,"Both",0.0845196534653465
"BLR",2011,"Both",0.0913122222222222
"BLR",2012,"Both",0.08309
"BLR",2013,"Both",0.0703810650887574
"BLR",2014,"Both",0.05923
"BLR",2015,"Both",0.0513134246575342
"BLR",2016,"Both",0.0289110294117647
"BLR",2017,"Both",0.02649640625
"BLR",2018,"Both",0.0323349206349206
"BLR",2019,"Both",0.039135
"BLR",2020,"Both",0.0488703076923077
"BLR",2021,"Both",0.0661394776119403
"BLZ",2000,"Both",0.0856216666666667
"BLZ",2001,"Both",0.0996566666666667
"BLZ",2002,"Both",0.12211875
"BLZ",2003,"Both",0.1498
"BLZ",2004,"Both",0.156353125
"BLZ",2005,"Both",0.186270652173913
"BLZ",2006,"Both",0.200895652173913
"BLZ",2007,"Both",0.205142045454545
"BLZ",2008,"Both",0.208367045454545
"BLZ",2009,"Both",0.239192857142857
"BLZ",2010,"Both",0.303218918918919
"BLZ",2011,"Both",0.293792647058824
"BLZ",2012,"Both",0.355505
"BLZ",2013,"Both",0.427767857142857
"BLZ",2014,"Both",0.446675
"BLZ",2015,"Both",0.38673
"BLZ",2016,"Both",0.361135
"BLZ",2017,"Both",0.317488888888889
"BLZ",2018,"Both",0.2566
"BLZ",2019,"Both",0.1806012
"BLZ",2020,"Both",0.11356
"BLZ",2021,"Both",0.078595
"BOL",2000,"Both",0.703512396694215
"BOL",2001,"Both",0.950578338590957
"BOL",2002,"Both",1.20621872766262
"BOL",2003,"Both",1.46715328467153
"BOL",2004,"Both",1.72778192681105
"BOL",2005,"Both",1.99082568807339
"BOL",2006,"Both",2.50391849529781
"BOL",2007,"Both",2.76991150442478
"BOL",2008,"Both",3.29297520661157
"BOL",2009,"Both",3.84615384615385
"BOL",2010,"Both",4.18878005342832
"BOL",2011,"Both",4.26716141001855
"BOL",2012,"Both",4.31892411143132
"BOL",2013,"Both",4.32793323514973
"BOL",2014,"Both",4.00496277915633
"BOL",2015,"Both",3.95447723861931
"BOL",2016,"Both",3.66935483870968
"BOL",2017,"Both",3.39216683621567
"BOL",2018,"Both",3.11752577319588
"BOL",2019,"Both",2.86831059811123
"BOL",2020,"Both",2.35369774919614
"BOL",2021,"Both",2.1041095890411
"BRA",2000,"Both",31.8021067646897
"BRA",2001,"Both",31.5127335441219
"BRA",2002,"Both",41.0582390614712
"BRA",2003,"Both",46.9772628709498
"BRA",2004,"Both",51.4122448979592
"BRA",2005,"Both",53.6696779261587
"BRA",2006,"Both",53.6506234079635
"BRA",2007,"Both",51.6866899814853
"BRA",2008,"Both",49.2812039570617
"BRA",2009,"Both",48.3158575122091
"BRA",2010,"Both",46.6927719711468
"BRA",2011,"Both",46.5871011643732
"BRA",2012,"Both",47.5840404826781
"BRA",2013,"Both",47.5617363344051
"BRA",2014,"Both",48.4366677762983
"BRA",2015,"Both",49.9352275671474
"BRA",2016,"Both",51.5096913137114
"BRA",2017,"Both",49.1753010361243
"BRA",2018,"Both",50.1315023291925
"BRA",2019,"Both",51.6083148781961
"BRA",2020,"Both",51.5009380863039
"BRA",2021,"Both",50.44055567521
"BRB",2000,"Both",0.0559757142857143
"BRB",2001,"Both",0.0627042857142857
"BRB",2002,"Both",0.0705642857142857
"BRB",2003,"Both",0.0796371428571429
"BRB",2004,"Both",0.0968815384615385
"BRB",2005,"Both",0.109343076923077
"BRB",2006,"Both",0.102580769230769
"BRB",2007,"Both",0.1310875
"BRB",2008,"Both",0.127220833333333
"BRB",2009,"Both",0.110804166666667
"BRB",2010,"Both",0.127427272727273
"BRB",2011,"Both",0.129090909090909
"BRB",2012,"Both",0.13235
"BRB",2013,"Both",0.135640909090909
"BRB",2014,"Both",0.14642
"BRB",2015,"Both",0.152715
"BRB",2016,"Both",0.15844
"BRB",2017,"Both",0.155705
"BRB",2018,"Both",0.121468
"BRB",2019,"Both",0.120948
"BRB",2020,"Both",0.118264
"BRB",2021,"Both",0.131622222222222
"BRN",2000,"Both",0
"BRN",2001,"Both",0
"BRN",2002,"Both",0
"BRN",2003,"Both",0
"BRN",2004,"Both",0
"BRN",2005,"Both",4.5e-06
"BRN",2006,"Both",2.25e-05
"BRN",2007,"Both",6.75e-05
"BRN",2008,"Both",0.000124
"BRN",2009,"Both",0.00024
"BRN",2010,"Both",0.000448
"BRN",2011,"Both",0.001476
"BRN",2012,"Both",0.002264
"BRN",2013,"Both",0.00298526315789474
"BRN",2014,"Both",0.00371368421052632
"BRN",2015,"Both",0.00540555555555556
"BRN",2016,"Both",0.00653722222222222
"BRN",2017,"Both",0.00746117647058824
"BRN",2018,"Both",0.00793058823529412
"BRN",2019,"Both",0.00769875
"BRN",2020,"Both",0.00791625
"BRN",2021,"Both",0.00787875
"BTN",2000,"Both",0.00564244897959184
"BTN",2001,"Both",0.00821855555555556
"BTN",2002,"Both",0.01213
"BTN",2003,"Both",0.0177390909090909
"BTN",2004,"Both",0.0261044444444444
"BTN",2005,"Both",0.0382063218390805
